Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,6,Fri,2018-09-21,18:30 (11:30),Sandhausen,0–2,Köln,13237,Hardtwaldstadion,Patrick Ittrich,Match Report,
Regular Season,6,Sat,2018-09-22,13:00 (06:00),Arminia,1–1,Union Berlin,18114,SchücoArena,Martin Thomsen,Match Report,
Regular Season,6,Sat,2018-09-22,13:00 (06:00),Holstein Kiel,2–2,Bochum,8880,Holstein-Stadion,Tobias Reichel,Match Report,
Regular Season,6,Sat,2018-09-22,13:00 (06:00),Dynamo Dres,4–1,Darmstadt 98,26530,DDV-Stadion,Benedikt Kempkes,Match Report,
Regular Season,6,Sun,2018-09-23,13:30 (06:30),Paderborn 07,4–4,Magdeburg,11525,Benteler-Arena,Christian Dietz,Match Report,
Regular Season,6,Sun,2018-09-23,13:30 (06:30),Hamburger SV,0–5,Jahn R'burg,44716,Volksparkstadion,Manuel Gräfe,Match Report,
Regular Season,6,Sun,2018-09-23,13:30 (06:30),Heidenheim,2–0,Greuther Fürth,10400,Voith-Arena,Tobias Welz,Match Report,
Regular Season,6,Sun,2018-09-23,13:30 (06:30),MSV Duisburg,1–2,Erzgebirge Aue,13119,Schauinsland-Reisen-Arena,Matthias Jöllenbeck,Match Report,
,,,,,,,,,,,,
Regular Season,7,Tue,2018-09-25,18:30 (11:30),Köln,2–1,Ingolstadt 04,45900,RheinEnergieSTADION,Aarne Aarnink,Match Report,
Regular Season,7,Tue,2018-09-25,18:30 (11:30),Union Berlin,2–0,Holstein Kiel,20879,Stadion An der Alten Försterei,Benjamin Cortus,Match Report,
Regular Season,7,Tue,2018-09-25,18:30 (11:30),Darmstadt 98,1–2,Arminia,14210,Jonathan-Heimes-Stadion am Böllenfalltor,Pascal Müller,Match Report,
Regular Season,7,Tue,2018-09-25,18:30 (11:30),Bochum,0–1,Dynamo Dres,15511,Vonovia Ruhrstadion,Martin Petersen,Match Report,
Regular Season,7,Wed,2018-09-26,18:30 (11:30),Erzgebirge Aue,0–2,Sandhausen,7680,Sparkassen-Erzgebirgsstadion,Thorben Siewer,Match Report,
Regular Season,7,Wed,2018-09-26,18:30 (11:30),Magdeburg,3–3,MSV Duisburg,18696,MDCC-Arena,Daniel Schlager,Match Report,
Regular Season,7,Wed,2018-09-26,18:30 (11:30),St. Pauli,2–1,Paderborn 07,29546,Millerntor-Stadion,Sven Waschitzki,Match Report,
Regular Season,7,Wed,2018-09-26,18:30 (11:30),Jahn R'burg,2–1,Heidenheim,8728,Continental Arena,Christof Günsch,Match Report,
Regular Season,7,Thu,2018-09-27,20:30 (13:30),Greuther Fürth,0–0,Hamburger SV,14965,Sportpark Ronhof Thomas Sommer,Sascha Stegemann,Match Report,
,,,,,,,,,,,,
Regular Season,8,Fri,2018-09-28,18:30 (11:30),Arminia,1–3,Köln,26283,SchücoArena,Daniel Siebert,Match Report,
Regular Season,8,Fri,2018-09-28,18:30 (11:30),Holstein Kiel,4–2,Darmstadt 98,8527,Holstein-Stadion,Timo Gerach,Match Report,
Regular Season,8,Sat,2018-09-29,13:00 (06:00),MSV Duisburg,1–3,Jahn R'burg,11096,Schauinsland-Reisen-Arena,Alexander Sather,Match Report,
Regular Season,8,Sat,2018-09-29,13:00 (06:00),Paderborn 07,1–0,Erzgebirge Aue,8545,Benteler-Arena,Manuel Gräfe,Match Report,
Regular Season,8,Sat,2018-09-29,13:00 (06:00),Heidenheim,3–2,Bochum,10600,Voith-Arena,René Rohde,Match Report,
Regular Season,8,Sun,2018-09-30,13:30 (06:30),Hamburger SV,0–0,St. Pauli,57000,Volksparkstadion,Markus Schmidt,Match Report,
Regular Season,8,Sun,2018-09-30,13:30 (06:30),Dynamo Dres,0–1,Greuther Fürth,27750,DDV-Stadion,Patrick Ittrich,Match Report,
Regular Season,8,Sun,2018-09-30,13:30 (06:30),Sandhausen,0–1,Magdeburg,7352,Hardtwaldstadion,Florian Heft,Match Report,
Regular Season,8,Mon,2018-10-01,20:30 (13:30),Ingolstadt 04,1–2,Union Berlin,7068,Audi-Sportpark,Bastian Dankert,Match Report,
,,,,,,,,,,,,
Regular Season,9,Fri,2018-10-05,18:30 (11:30),Darmstadt 98,1–2,Hamburger SV,17400,Jonathan-Heimes-Stadion am Böllenfalltor,Christian Dietz,Match Report,
Regular Season,9,Fri,2018-10-05,18:30 (11:30),Bochum,1–0,Arminia,19231,Vonovia Ruhrstadion,Lasse Koslowski,Match Report,
Regular Season,9,Sat,2018-10-06,13:00 (06:00),Erzgebirge Aue,2–1,Holstein Kiel,7500,Sparkassen-Erzgebirgsstadion,Michael Bacher,Match Report,
Regular Season,9,Sat,2018-10-06,13:00 (06:00),Greuther Fürth,1–1,Jahn R'burg,10845,Sportpark Ronhof Thomas Sommer,Martin Thomsen,Match Report,
Regular Season,9,Sat,2018-10-06,13:00 (06:00),Magdeburg,2–2,Dynamo Dres,23024,MDCC-Arena,Manuel Gräfe,Match Report,
Regular Season,9,Sun,2018-10-07,13:30 (06:30),Union Berlin,1–1,Heidenheim,20108,Stadion An der Alten Försterei,Benedikt Kempkes,Match Report,
Regular Season,9,Sun,2018-10-07,13:30 (06:30),St. Pauli,3–1,Sandhausen,29546,Millerntor-Stadion,Robert Kempter,Match Report,
Regular Season,9,Sun,2018-10-07,13:30 (06:30),Ingolstadt 04,1–2,Paderborn 07,7594,Audi-Sportpark,Christian Dingert,Match Report,
Regular Season,9,Mon,2018-10-08,20:30 (13:30),Köln,1–2,MSV Duisburg,49600,RheinEnergieSTADION,Florian Badstübner,Match Report,
,,,,,,,,,,,,
Regular Season,10,Fri,2018-10-19,18:30 (11:30),Sandhausen,4–0,Ingolstadt 04,5653,Hardtwaldstadion,Marco Fritz,Match Report,
Regular Season,10,Fri,2018-10-19,18:30 (11:30),Dynamo Dres,1–1,Erzgebirge Aue,30769,DDV-Stadion,Robert Schröder,Match Report,
Regular Season,10,Sat,2018-10-20,13:00 (06:00),Arminia,2–3,Greuther Fürth,16032,SchücoArena,Johann Pfeifer,Match Report,
Regular Season,10,Sat,2018-10-20,13:00 (06:00),Holstein Kiel,1–1,Köln,9700,Holstein-Stadion,Robert Kampka,Match Report,
Regular Season,10,Sat,2018-10-20,13:00 (06:00),Heidenheim,3–0,Magdeburg,10450,Voith-Arena,Aarne Aarnink,Match Report,
Regular Season,10,Sun,2018-10-21,13:30 (06:30),Paderborn 07,0–0,Union Berlin,11336,Benteler-Arena,Matthias Jöllenbeck,Match Report,
Regular Season,10,Sun,2018-10-21,13:30 (06:30),Jahn R'burg,1–1,Darmstadt 98,10907,Continental Arena,Tobias Reichel,Match Report,
Regular Season,10,Sun,2018-10-21,13:30 (06:30),Hamburger SV,0–0,Bochum,51953,Volksparkstadion,Christof Günsch,Match Report,
Regular Season,10,Mon,2018-10-22,20:30 (13:30),MSV Duisburg,0–1,St. Pauli,20130,Schauinsland-Reisen-Arena,Pascal Müller,Match Report,
,,,,,,,,,,,,
Regular Season,11,Fri,2018-10-26,18:30 (11:30),Darmstadt 98,2–0,Greuther Fürth,14050,Jonathan-Heimes-Stadion am Böllenfalltor,René Rohde,Match Report,
Regular Season,11,Fri,2018-10-26,18:30 (11:30),Magdeburg,0–1,Hamburger SV,23132,MDCC-Arena,Timo Gerach,Match Report,
Regular Season,11,Sat,2018-10-27,13:00 (06:00),Köln,1–1,Heidenheim,50000,RheinEnergieSTADION,Tobias Stieler,Match Report,
Regular Season,11,Sat,2018-10-27,13:00 (06:00),Erzgebirge Aue,1–0,Arminia,8050,Sparkassen-Erzgebirgsstadion,Sven Waschitzki,Match Report,
Regular Season,11,Sat,2018-10-27,13:00 (06:00),Paderborn 07,3–3,Sandhausen,8216,Benteler-Arena,Alexander Sather,Match Report,
Regular Season,11,Sun,2018-10-28,13:30 (07:30),Ingolstadt 04,1–1,MSV Duisburg,6564,Audi-Sportpark,Thorben Siewer,Match Report,
Regular Season,11,Sun,2018-10-28,13:30 (07:30),St. Pauli,0–1,Holstein Kiel,29546,Millerntor-Stadion,Bastian Dankert,Match Report,
Regular Season,11,Sun,2018-10-28,13:30 (07:30),Union Berlin,0–0,Dynamo Dres,22012,Stadion An der Alten Försterei,Sven Jablonski,Match Report,
Regular Season,11,Mon,2018-10-29,20:30 (14:30),Bochum,3–3,Jahn R'burg,12621,Vonovia Ruhrstadion,Martin Petersen,Match Report,
,,,,,,,,,,,,
Regular Season,12,Fri,2018-11-02,18:30 (12:30),Dynamo Dres,3–1,Sandhausen,27253,DDV-Stadion,Michael Bacher,Match Report,
Regular Season,12,Fri,2018-11-02,18:30 (12:30),Greuther Fürth,2–2,Bochum,8750,Sportpark Ronhof Thomas Sommer,Patrick Alt,Match Report,
Regular Season,12,Sat,2018-11-03,13:00 (07:00),Darmstadt 98,3–1,Magdeburg,15410,Jonathan-Heimes-Stadion am Böllenfalltor,Benjamin Cortus,Match Report,
Regular Season,12,Sat,2018-11-03,13:00 (07:00),Holstein Kiel,2–2,Ingolstadt 04,8410,Holstein-Stadion,Manuel Gräfe,Match Report,
Regular Season,12,Sat,2018-11-03,13:00 (07:00),MSV Duisburg,2–0,Paderborn 07,13161,Schauinsland-Reisen-Arena,Florian Heft,Match Report,
Regular Season,12,Sun,2018-11-04,13:30 (06:30),Heidenheim,1–0,Erzgebirge Aue,10300,Voith-Arena,Robert Kempter,Match Report,
Regular Season,12,Sun,2018-11-04,13:30 (06:30),Arminia,1–2,St. Pauli,22446,SchücoArena,Benedikt Kempkes,Match Report,
Regular Season,12,Sun,2018-11-04,13:30 (06:30),Jahn R'burg,1–1,Union Berlin,10884,Continental Arena,Sascha Stegemann,Match Report,
Regular Season,12,Mon,2018-11-05,20:30 (13:30),Hamburger SV,1–0,Köln,53876,Volksparkstadion,Christian Dingert,Match Report,
,,,,,,,,,,,,
Regular Season,13,Fri,2018-11-09,18:30 (11:30),Paderborn 07,4–4,Holstein Kiel,10035,Benteler-Arena,Lasse Koslowski,Match Report,
Regular Season,13,Fri,2018-11-09,18:30 (11:30),Sandhausen,0–0,MSV Duisburg,5534,Hardtwaldstadion,Christof Günsch,Match Report,
Regular Season,13,Sat,2018-11-10,13:00 (06:00),Erzgebirge Aue,1–3,Hamburger SV,16000,Sparkassen-Erzgebirgsstadion,Johann Pfeifer,Match Report,
Regular Season,13,Sat,2018-11-10,13:00 (06:00),Köln,8–1,Dynamo Dres,50000,RheinEnergieSTADION,Felix Brych,Match Report,
Regular Season,13,Sat,2018-11-10,13:00 (06:00),St. Pauli,1–1,Heidenheim,29546,Millerntor-Stadion,Christian Dietz,Match Report,
Regular Season,13,Sun,2018-11-11,13:30 (06:30),Magdeburg,2–3,Jahn R'burg,20336,MDCC-Arena,Pascal Müller,Match Report,
Regular Season,13,Sun,2018-11-11,13:30 (06:30),Ingolstadt 04,1–1,Arminia,7081,Audi-Sportpark,Harm Osmers,Match Report,
Regular Season,13,Sun,2018-11-11,13:30 (06:30),Union Berlin,4–0,Greuther Fürth,21785,Stadion An der Alten Försterei,Daniel Schlager,Match Report,
Regular Season,13,Mon,2018-11-12,20:30 (13:30),Bochum,1–0,Darmstadt 98,12022,Vonovia Ruhrstadion,Martin Thomsen,Match Report,
,,,,,,,,,,,,
Regular Season,14,Fri,2018-11-23,18:30 (11:30),Arminia,0–1,MSV Duisburg,14766,SchücoArena,Bibiana Steinhaus,Match Report,
Regular Season,14,Fri,2018-11-23,18:30 (11:30),Greuther Fürth,3–2,Magdeburg,9340,Sportpark Ronhof Thomas Sommer,Markus Schmidt,Match Report,
Regular Season,14,Sat,2018-11-24,13:00 (06:00),Darmstadt 98,0–3,Köln,17400,Jonathan-Heimes-Stadion am Böllenfalltor,Florian Heft,Match Report,
Regular Season,14,Sat,2018-11-24,13:00 (06:00),Holstein Kiel,2–1,Sandhausen,8404,Holstein-Stadion,Aarne Aarnink,Match Report,
Regular Season,14,Sat,2018-11-24,13:00 (06:00),Bochum,2–1,Erzgebirge Aue,17012,Vonovia Ruhrstadion,Robert Kampka,Match Report,
Regular Season,14,Sun,2018-11-25,13:30 (06:30),Jahn R'burg,1–1,St. Pauli,15210,Continental Arena,Sven Waschitzki,Match Report,
Regular Season,14,Sun,2018-11-25,13:30 (06:30),Dynamo Dres,2–0,Ingolstadt 04,26853,DDV-Stadion,Matthias Jöllenbeck,Match Report,
Regular Season,14,Sun,2018-11-25,13:30 (06:30),Heidenheim,1–5,Paderborn 07,10000,Voith-Arena,Timo Gerach,Match Report,
Regular Season,14,Mon,2018-11-26,20:30 (13:30),Hamburger SV,2–2,Union Berlin,45584,Volksparkstadion,Frank Willenborg,Match Report,
,,,,,,,,,,,,
Regular Season,15,Fri,2018-11-30,18:30 (11:30),Paderborn 07,2–2,Arminia,15000,Benteler-Arena,René Rohde,Match Report,
Regular Season,15,Fri,2018-11-30,18:30 (11:30),Erzgebirge Aue,1–1,Jahn R'burg,7100,Sparkassen-Erzgebirgsstadion,Thorben Siewer,Match Report,
Regular Season,15,Sat,2018-12-01,13:00 (06:00),Ingolstadt 04,1–2,Hamburger SV,13500,Audi-Sportpark,Tobias Reichel,Match Report,
Regular Season,15,Sat,2018-12-01,13:00 (06:00),Köln,4–0,Greuther Fürth,50000,RheinEnergieSTADION,Sören Storks,Match Report,
Regular Season,15,Sat,2018-12-01,13:00 (06:00),St. Pauli,1–1,Dynamo Dres,29546,Millerntor-Stadion,Deniz Aytekin,Match Report,
Regular Season,15,Sat,2018-12-01,13:00 (06:00),Union Berlin,3–1,Darmstadt 98,21474,Stadion An der Alten Försterei,Marco Fritz,Match Report,
Regular Season,15,Sun,2018-12-02,13:30 (06:30),Magdeburg,0–0,Bochum,22252,MDCC-Arena,Robert Kempter,Match Report,
Regular Season,15,Sun,2018-12-02,13:30 (06:30),Sandhausen,1–2,Heidenheim,4778,Hardtwaldstadion,Robert Hartmann,Match Report,
Regular Season,15,Sun,2018-12-02,13:30 (06:30),MSV Duisburg,0–4,Holstein Kiel,12320,Schauinsland-Reisen-Arena,Florian Badstübner,Match Report,
,,,,,,,,,,,,
Regular Season,16,Fri,2018-12-07,18:30 (11:30),Jahn R'burg,1–3,Köln,15210,Continental Arena,Christof Günsch,Match Report,
Regular Season,16,Fri,2018-12-07,18:30 (11:30),Hamburger SV,1–0,Paderborn 07,49449,Volksparkstadion,Benjamin Cortus,Match Report,
Regular Season,16,Sat,2018-12-08,13:00 (06:00),Greuther Fürth,0–5,Erzgebirge Aue,9305,Sportpark Ronhof Thomas Sommer,Martin Petersen,Match Report,
Regular Season,16,Sat,2018-12-08,13:00 (06:00),Darmstadt 98,1–1,Ingolstadt 04,16579,Jonathan-Heimes-Stadion am Böllenfalltor,Alexander Sather,Match Report,
Regular Season,16,Sat,2018-12-08,13:00 (06:00),Heidenheim,4–1,MSV Duisburg,10250,Voith-Arena,Patrick Alt,Match Report,
Regular Season,16,Sun,2018-12-09,13:30 (06:30),Magdeburg,1–1,Union Berlin,23149,MDCC-Arena,Felix Brych,Match Report,
Regular Season,16,Sun,2018-12-09,13:30 (06:30),Arminia,1–1,Sandhausen,14091,SchücoArena,Michael Bacher,Match Report,
Regular Season,16,Sun,2018-12-09,13:30 (06:30),Dynamo Dres,0–2,Holstein Kiel,26407,DDV-Stadion,Johann Pfeifer,Match Report,
Regular Season,16,Mon,2018-12-10,20:30 (13:30),Bochum,1–3,St. Pauli,22916,Vonovia Ruhrstadion,Benedikt Kempkes,Match Report,
,,,,,,,,,,,,
Regular Season,17,Fri,2018-12-14,18:30 (11:30),Holstein Kiel,1–2,Arminia,8904,Holstein-Stadion,Pascal Müller,Match Report,
Regular Season,17,Fri,2018-12-14,18:30 (11:30),MSV Duisburg,1–2,Hamburger SV,26500,Schauinsland-Reisen-Arena,Christian Dietz,Match Report,
Regular Season,17,Sat,2018-12-15,13:00 (06:00),Paderborn 07,3–0,Dynamo Dres,9335,Benteler-Arena,Aarne Aarnink,Match Report,
Regular Season,17,Sat,2018-12-15,13:00 (06:00),St. Pauli,2–0,Greuther Fürth,29546,Millerntor-Stadion,Felix Zwayer,Match Report,
Regular Season,17,Sat,2018-12-15,13:00 (06:00),Union Berlin,2–0,Bochum,20728,Stadion An der Alten Försterei,Matthias Jöllenbeck,Match Report,
Regular Season,17,Sun,2018-12-16,13:30 (06:30),Erzgebirge Aue,2–2,Darmstadt 98,7400,Sparkassen-Erzgebirgsstadion,Timo Gerach,Match Report,
Regular Season,17,Sun,2018-12-16,13:30 (06:30),Sandhausen,2–2,Jahn R'burg,4437,Hardtwaldstadion,Robert Kampka,Match Report,
Regular Season,17,Sun,2018-12-16,13:30 (06:30),Ingolstadt 04,1–1,Heidenheim,6965,Audi-Sportpark,Lasse Koslowski,Match Report,
Regular Season,17,Mon,2018-12-17,20:30 (13:30),Köln,3–0,Magdeburg,49500,RheinEnergieSTADION,Tobias Stieler,Match Report,
,,,,,,,,,,,,
Regular Season,18,Fri,2018-12-21,18:30 (11:30),Sandhausen,0–0,Greuther Fürth,4478,Hardtwaldstadion,Frank Willenborg,Match Report,
Regular Season,18,Fri,2018-12-21,18:30 (11:30),Köln,2–3,Bochum,50000,RheinEnergieSTADION,Benjamin Cortus,Match Report,
Regular Season,18,Sat,2018-12-22,13:00 (06:00),Arminia,1–2,Heidenheim,15874,SchücoArena,Florian Badstübner,Match Report,
Regular Season,18,Sat,2018-12-22,13:00 (06:00),Ingolstadt 04,1–2,Jahn R'burg,10038,Audi-Sportpark,Robert Kempter,Match Report,
Regular Season,18,Sat,2018-12-22,13:00 (06:00),St. Pauli,4–1,Magdeburg,29546,Millerntor-Stadion,Daniel Schlager,Match Report,
Regular Season,18,Sun,2018-12-23,13:30 (06:30),MSV Duisburg,1–3,Dynamo Dres,14836,Schauinsland-Reisen-Arena,Florian Heft,Match Report,
Regular Season,18,Sun,2018-12-23,13:30 (06:30),Paderborn 07,6–2,Darmstadt 98,11547,Benteler-Arena,Tobias Reichel,Match Report,
Regular Season,18,Sun,2018-12-23,13:30 (06:30),Erzgebirge Aue,3–0,Union Berlin,13800,Sparkassen-Erzgebirgsstadion,Sven Jablonski,Match Report,
Regular Season,18,Sun,2018-12-23,13:30 (06:30),Holstein Kiel,3–1,Hamburger SV,10073,Holstein-Stadion,Robert Hartmann,Match Report,
,,,,,,,,,,,,
Regular Season,19,Tue,2019-01-29,18:30 (11:30),Bochum,2–1,MSV Duisburg,17810,Vonovia Ruhrstadion,Daniel Schlager,Match Report,
Regular Season,19,Tue,2019-01-29,20:30 (13:30),Greuther Fürth,0–1,Ingolstadt 04,7725,Sportpark Ronhof Thomas Sommer,Pascal Müller,Match Report,
Regular Season,19,Tue,2019-01-29,20:30 (13:30),Darmstadt 98,2–1,St. Pauli,11800,Jonathan-Heimes-Stadion am Böllenfalltor,Manuel Gräfe,Match Report,
Regular Season,19,Tue,2019-01-29,20:30 (13:30),Magdeburg,1–0,Erzgebirge Aue,18757,MDCC-Arena,Matthias Jöllenbeck,Match Report,
Regular Season,19,Wed,2019-01-30,18:30 (11:30),Jahn R'burg,2–0,Paderborn 07,7736,Continental Arena,Tobias Reichel,Match Report,
Regular Season,19,Wed,2019-01-30,20:30 (13:30),Heidenheim,2–2,Holstein Kiel,9000,Voith-Arena,Florian Heft,Match Report,
Regular Season,19,Wed,2019-01-30,20:30 (13:30),Hamburger SV,2–1,Sandhausen,36564,Volksparkstadion,Sören Storks,Match Report,
Regular Season,19,Wed,2019-01-30,20:30 (13:30),Dynamo Dres,3–4,Arminia,24706,DDV-Stadion,Robert Kampka,Match Report,
Regular Season,19,Thu,2019-01-31,20:30 (13:30),Union Berlin,2–0,Köln,22012,Stadion An der Alten Försterei,Tobias Welz,Match Report,
,,,,,,,,,,,,
Regular Season,20,Fri,2019-02-01,18:30 (11:30),Ingolstadt 04,0–1,Magdeburg,8216,Audi-Sportpark,Christof Günsch,Match Report,
Regular Season,20,Fri,2019-02-01,18:30 (11:30),MSV Duisburg,3–2,Darmstadt 98,11213,Schauinsland-Reisen-Arena,Thorben Siewer,Match Report,
Regular Season,20,Sat,2019-02-02,13:00 (06:00),Heidenheim,1–0,Dynamo Dres,11200,Voith-Arena,Martin Thomsen,Match Report,
Regular Season,20,Sat,2019-02-02,13:00 (06:00),Paderborn 07,6–0,Greuther Fürth,9220,Benteler-Arena,Alexander Sather,Match Report,
Regular Season,20,Sat,2019-02-02,13:00 (06:00),Arminia,2–0,Hamburger SV,26515,SchücoArena,Daniel Siebert,Match Report,
