Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,16,Sun,2018-12-02,16:00 (09:00),Osasuna,1–0,Lugo,13301,Estadio El Sadar,Santiago Varón,Match Report,
Regular Season,16,Sun,2018-12-02,18:00 (11:00),Albacete,2–1,Alcorcón,10470,Estadio Carlos Belmonte,Juan Pulido,Match Report,
Regular Season,16,Sun,2018-12-02,18:00 (11:00),Numancia,3–0,Gimnàstic,3002,Nuevo Estadio Los Pajaritos,Saúl Ais,Match Report,
Regular Season,16,Sun,2018-12-02,19:30 (13:30),Las Palmas,0–0,Oviedo,11612,Estadio de Gran Canaria,Álvaro Moreno,Match Report,
,,,,,,,,,,,,
Regular Season,17,Fri,2018-12-07,20:00 (14:00),Tenerife,0–0,Extremadura,9275,Estadio Heliodoro Rodríguez Lopéz,Oliver De La Fuente,Match Report,
Regular Season,17,Sat,2018-12-08,13:00 (06:00),La Coruña,2–2,Numancia,15576,Estadio Municipal de Riazor,Dámaso Arcediano,Match Report,
Regular Season,17,Sat,2018-12-08,16:00 (09:00),Gimnàstic,0–1,Granada,8625,Nou Estadi de Tarragona,Gorka Sagues,Match Report,
Regular Season,17,Sat,2018-12-08,18:00 (11:00),Mallorca,1–2,Málaga,9463,Iberostar Estadi,Aitor Gorostegui,Match Report,
Regular Season,17,Sat,2018-12-08,18:00 (11:00),Albacete,2–2,Osasuna,9602,Estadio Carlos Belmonte,Jorge Figueroa,Match Report,
Regular Season,17,Sat,2018-12-08,20:00 (13:00),Oviedo,1–2,Almería,12408,Estadio Nuevo Carlos Tartiere,Javier Villanueva,Match Report,
Regular Season,17,Sun,2018-12-09,12:00 (05:00),Alcorcón,0–1,Reus,3236,Estadio Santo Domingo,Saúl Ais,Match Report,
Regular Season,17,Sun,2018-12-09,16:00 (09:00),Cádiz,1–0,Majadahonda,13258,Estadio Ramón de Carranza,Daniel Ocón,Match Report,
Regular Season,17,Sun,2018-12-09,18:00 (11:00),Elche,0–0,Sporting Gijón,10156,Estadio Manuel Martínez Valero,Valentín Pizarro,Match Report,
Regular Season,17,Sun,2018-12-09,20:00 (13:00),Lugo,4–2,Las Palmas,2864,Estadio Anxo Carro,Luis Milla,Match Report,
Regular Season,17,Sun,2018-12-09,20:30 (13:30),Zaragoza,0–0,Córdoba,16296,Estadio de la Romareda,Isidro Díaz de Mera,Match Report,
,,,,,,,,,,,,
Regular Season,18,Fri,2018-12-14,21:00 (14:00),Málaga,1–0,Cádiz,17650,Estadio La Rosaleda,Daniel Trujillo,Match Report,
Regular Season,18,Sat,2018-12-15,16:00 (09:00),Granada,1–0,Oviedo,10373,Estadio Nuevo Los Cármenes,David Pérez,Match Report,
Regular Season,18,Sat,2018-12-15,18:00 (11:00),Reus,1–1,Córdoba,3820,Estadio Camp Nou Municipal,Santiago Varón,Match Report,
Regular Season,18,Sat,2018-12-15,18:00 (11:00),Numancia,1–2,Albacete,2884,Nuevo Estadio Los Pajaritos,José López,Match Report,
Regular Season,18,Sat,2018-12-15,20:00 (13:00),Sporting Gijón,1–0,Mallorca,18170,Estadio Municipal El Molinón,Álvaro Moreno,Match Report,
Regular Season,18,Sun,2018-12-16,12:00 (05:00),Majadahonda,1–3,Elche,1764,Miniestadio Cerro del Espino,Rubén Ávalos,Match Report,
Regular Season,18,Sun,2018-12-16,16:00 (09:00),Osasuna,2–1,Alcorcón,13437,Estadio El Sadar,Víctor Areces,Match Report,
Regular Season,18,Sun,2018-12-16,17:00 (11:00),Las Palmas,1–1,Tenerife,19190,Estadio de Gran Canaria,Gorka Sagues,Match Report,
Regular Season,18,Sun,2018-12-16,18:00 (11:00),Extremadura,0–1,Gimnàstic,10704,Estadio Francisco de la Hera,Iñaki Bikandi,Match Report,
Regular Season,18,Sun,2018-12-16,20:00 (13:00),Almería,1–1,Lugo,6160,Estadio de los Juegos Mediterráneos,César Soto,Match Report,
Regular Season,18,Sun,2018-12-16,20:30 (13:30),La Coruña,3–1,Zaragoza,14276,Estadio Municipal de Riazor,Juan Pulido,Match Report,
,,,,,,,,,,,,
Regular Season,19,Fri,2018-12-21,18:00 (12:00),Tenerife,1–1,Granada,8952,Estadio Heliodoro Rodríguez Lopéz,Valentín Pizarro,Match Report,
Regular Season,19,Fri,2018-12-21,21:00 (14:00),Mallorca,2–0,Gimnàstic,5988,Iberostar Estadi,Jorge Figueroa,Match Report,
Regular Season,19,Sat,2018-12-22,13:00 (06:00),Lugo,0–0,Sporting Gijón,5515,Estadio Anxo Carro,Aitor Gorostegui,Match Report,
Regular Season,19,Sat,2018-12-22,16:00 (09:00),Oviedo,0–0,Málaga,12376,Estadio Nuevo Carlos Tartiere,Dámaso Arcediano,Match Report,
Regular Season,19,Sat,2018-12-22,18:00 (11:00),Zaragoza,2–1,Extremadura,23222,Estadio de la Romareda,Daniel Ocón,Match Report,
Regular Season,19,Sat,2018-12-22,20:00 (13:00),Elche,2–2,Almería,7454,Estadio Manuel Martínez Valero,Oliver De La Fuente,Match Report,
Regular Season,19,Sat,2018-12-22,20:30 (13:30),Córdoba,4–1,Las Palmas,8548,Estadio Nuevo Arcángel,Javier Villanueva,Match Report,
Regular Season,19,Sat,2018-12-22,20:45 (13:45),Cádiz,3–0,La Coruña,14126,Estadio Ramón de Carranza,Isidro Díaz de Mera,Match Report,
Regular Season,19,Sun,2018-12-23,12:00 (05:00),Reus,0–1,Osasuna,3516,Estadio Camp Nou Municipal,Juan Pulido,Match Report,
Regular Season,19,Sun,2018-12-23,16:00 (09:00),Albacete,1–0,Majadahonda,10023,Estadio Carlos Belmonte,Saúl Ais,Match Report,
Regular Season,19,Sun,2018-12-23,18:00 (11:00),Alcorcón,1–1,Numancia,3273,Estadio Santo Domingo,Luis Milla,Match Report,
,,,,,,,,,,,,
Regular Season,20,Fri,2019-01-04,20:00 (14:00),Tenerife,2–1,Elche,9818,Estadio Heliodoro Rodríguez Lopéz,Iñaki Bikandi,Match Report,
Regular Season,20,Fri,2019-01-04,21:00 (14:00),Granada,1–1,Albacete,11991,Estadio Nuevo Los Cármenes,Víctor Areces,Match Report,
Regular Season,20,Sat,2019-01-05,16:00 (09:00),Sporting Gijón,1–2,Zaragoza,22106,Estadio Municipal El Molinón,César Soto,Match Report,
Regular Season,20,Sat,2019-01-05,16:00 (09:00),Extremadura,3–0,Alcorcón,8890,Estadio Francisco de la Hera,Gorka Sagues,Match Report,
Regular Season,20,Sun,2019-01-06,12:00 (05:00),Almería,2–0,Mallorca,5796,Estadio de los Juegos Mediterráneos,Daniel Trujillo,Match Report,
Regular Season,20,Sun,2019-01-06,17:30 (10:30),La Coruña,0–0,Lugo,21516,Estadio Municipal de Riazor,Rubén Ávalos,Match Report,
Regular Season,20,Sun,2019-01-06,18:00 (11:00),Gimnàstic,1–0,Córdoba,5211,Nou Estadi de Tarragona,David Pérez,Match Report,
Regular Season,20,Sun,2019-01-06,18:00 (11:00),Osasuna,2–1,Cádiz,14940,Estadio El Sadar,Álvaro Moreno,Match Report,
Regular Season,20,Sun,2019-01-06,20:00 (13:00),Málaga,0–3,Reus,16058,Estadio La Rosaleda,José López,Match Report,
Regular Season,20,Mon,2019-01-07,18:00 (11:00),Numancia,2–3,Oviedo,3183,Nuevo Estadio Los Pajaritos,Santiago Varón,Match Report,
Regular Season,20,Mon,2019-01-07,21:00 (14:00),Majadahonda,0–0,Las Palmas,2932,Miniestadio Cerro del Espino,Abraham Domínguez,Match Report,
,,,,,,,,,,,,
Regular Season,21,Fri,2019-01-11,21:00 (14:00),Cádiz,0–0,Granada,12538,Estadio Ramón de Carranza,Juan Pulido,Match Report,
Regular Season,21,Sat,2019-01-12,16:00 (09:00),Albacete,1–1,Sporting Gijón,10837,Estadio Carlos Belmonte,Luis Milla,Match Report,
Regular Season,21,Sat,2019-01-12,17:00 (11:00),Las Palmas,4–1,Osasuna,11005,Estadio de Gran Canaria,Oliver De La Fuente,Match Report,
Regular Season,21,Sat,2019-01-12,18:00 (11:00),Reus,1–1,Numancia,2629,Estadio Camp Nou Municipal,Daniel Ocón,Match Report,
Regular Season,21,Sat,2019-01-12,20:30 (13:30),Oviedo,1–0,Tenerife,11554,Estadio Nuevo Carlos Tartiere,Isidro Díaz de Mera,Match Report,
Regular Season,21,Sat,2019-01-12,20:30 (13:30),Mallorca,1–0,La Coruña,7593,Iberostar Estadi,Saúl Ais,Match Report,
Regular Season,21,Sun,2019-01-13,12:00 (05:00),Córdoba,1–1,Majadahonda,10651,Estadio Nuevo Arcángel,Dámaso Arcediano,Match Report,
Regular Season,21,Sun,2019-01-13,16:00 (09:00),Alcorcón,0–0,Almería,2950,Estadio Santo Domingo,Aitor Gorostegui,Match Report,
Regular Season,21,Sun,2019-01-13,18:00 (11:00),Lugo,1–1,Extremadura,3019,Estadio Anxo Carro,Jorge Figueroa,Match Report,
Regular Season,21,Sun,2019-01-13,18:00 (11:00),Zaragoza,0–2,Málaga,24898,Estadio de la Romareda,Valentín Pizarro,Match Report,
Regular Season,21,Sun,2019-01-13,20:00 (13:00),Elche,1–0,Gimnàstic,7248,Estadio Manuel Martínez Valero,Javier Villanueva,Match Report,
,,,,,,,,,,,,
Regular Season,22,Sat,2019-01-19,,Reus,0–1,Las Palmas,,Estadio Camp Nou Municipal,,Match Report,Match awarded to Las Palmas
Regular Season,22,Sat,2019-01-19,16:00 (09:00),Almería,0–0,Cádiz,7716,Estadio de los Juegos Mediterráneos,José López,Match Report,
Regular Season,22,Sat,2019-01-19,18:00 (11:00),Majadahonda,2–2,Zaragoza,2907,Miniestadio Cerro del Espino,David Pérez,Match Report,
Regular Season,22,Sat,2019-01-19,18:00 (11:00),Numancia,3–2,Córdoba,4302,Nuevo Estadio Los Pajaritos,Rubén Ávalos,Match Report,
Regular Season,22,Sat,2019-01-19,20:30 (13:30),Málaga,2–1,Lugo,12758,Estadio La Rosaleda,Álvaro Moreno,Match Report,
Regular Season,22,Sun,2019-01-20,12:00 (05:00),Osasuna,2–0,Mallorca,14278,Estadio El Sadar,Gorka Sagues,Match Report,
Regular Season,22,Sun,2019-01-20,16:00 (09:00),Sporting Gijón,2–0,Alcorcón,17104,Estadio Municipal El Molinón,Daniel Trujillo,Match Report,
Regular Season,22,Sun,2019-01-20,17:00 (11:00),Tenerife,2–0,Gimnàstic,11425,Estadio Heliodoro Rodríguez Lopéz,Santiago Varón,Match Report,
Regular Season,22,Sun,2019-01-20,18:00 (11:00),La Coruña,2–0,Albacete,16446,Estadio Municipal de Riazor,Iñaki Bikandi,Match Report,
Regular Season,22,Sun,2019-01-20,20:00 (13:00),Extremadura,0–2,Oviedo,8724,Estadio Francisco de la Hera,Abraham Domínguez,Match Report,
Regular Season,22,Mon,2019-01-21,21:00 (14:00),Granada,2–1,Elche,8306,Estadio Nuevo Los Cármenes,César Soto,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2019-01-25,21:00 (14:00),Zaragoza,2–0,Oviedo,17759,Estadio de la Romareda,Jorge Figueroa,Match Report,
Regular Season,23,Sat,2019-01-26,16:00 (09:00),Almería,0–1,Osasuna,7015,Estadio de los Juegos Mediterráneos,Valentín Pizarro,Match Report,
Regular Season,23,Sat,2019-01-26,18:00 (11:00),Elche,1–1,Numancia,9621,Estadio Manuel Martínez Valero,Aitor Gorostegui,Match Report,
Regular Season,23,Sat,2019-01-26,18:00 (11:00),Lugo,3–2,Majadahonda,3357,Estadio Anxo Carro,Oliver De La Fuente,Match Report,
Regular Season,23,Sat,2019-01-26,19:30 (13:30),Tenerife,0–0,Málaga,14465,Estadio Heliodoro Rodríguez Lopéz,Saúl Ais,Match Report,
Regular Season,23,Sat,2019-01-26,20:30 (13:30),Cádiz,1–1,Mallorca,13496,Estadio Ramón de Carranza,Dámaso Arcediano,Match Report,
Regular Season,23,Sun,2019-01-27,,Albacete,1–0,Reus,,Estadio Carlos Belmonte,,Match Report,Match awarded to Albacete
Regular Season,23,Sun,2019-01-27,16:00 (09:00),Granada,0–0,Extremadura,11391,Estadio Nuevo Los Cármenes,Isidro Díaz de Mera,Match Report,
Regular Season,23,Sun,2019-01-27,18:00 (11:00),Sporting Gijón,1–2,La Coruña,20740,Estadio Municipal El Molinón,Juan Pulido,Match Report,
Regular Season,23,Sun,2019-01-27,18:00 (11:00),Alcorcón,2–1,Córdoba,2951,Estadio Santo Domingo,Daniel Ocón,Match Report,
Regular Season,23,Sun,2019-01-27,20:00 (13:00),Gimnàstic,0–0,Las Palmas,3392,Nou Estadi de Tarragona,Luis Milla,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2019-02-01,21:00 (14:00),Málaga,1–1,Almería,13313,Estadio La Rosaleda,Víctor Areces,Match Report,
Regular Season,24,Sat,2019-02-02,16:00 (09:00),Numancia,3–0,Lugo,2689,Nuevo Estadio Los Pajaritos,Abraham Domínguez,Match Report,
Regular Season,24,Sat,2019-02-02,18:00 (11:00),Majadahonda,1–0,Gimnàstic,3054,Miniestadio Cerro del Espino,Iñaki Bikandi,Match Report,
Regular Season,24,Sat,2019-02-02,18:00 (11:00),Córdoba,1–3,Albacete,12003,Estadio Nuevo Arcángel,Álvaro Moreno,Match Report,
Regular Season,24,Sat,2019-02-02,20:30 (13:30),La Coruña,0–0,Tenerife,18071,Estadio Municipal de Riazor,José López,Match Report,
Regular Season,24,Sun,2019-02-03,,Reus,0–1,Elche,,Estadio Camp Nou Municipal,,Match Report,Match awarded to Elche
Regular Season,24,Sun,2019-02-03,12:00 (05:00),Mallorca,2–0,Alcorcón,7551,Iberostar Estadi,César Soto,Match Report,
Regular Season,24,Sun,2019-02-03,16:00 (09:00),Oviedo,2–1,Cádiz,12738,Estadio Nuevo Carlos Tartiere,Gorka Sagues,Match Report,
Regular Season,24,Sun,2019-02-03,18:00 (11:00),Osasuna,1–0,Granada,15083,Estadio El Sadar,Daniel Trujillo,Match Report,
Regular Season,24,Sun,2019-02-03,20:00 (13:00),Extremadura,0–3,Sporting Gijón,10440,Estadio Francisco de la Hera,Santiago Varón,Match Report,
Regular Season,24,Mon,2019-02-04,20:00 (14:00),Las Palmas,1–1,Zaragoza,10720,Estadio de Gran Canaria,Javier Villanueva,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2019-02-08,21:00 (14:00),Sporting Gijón,0–2,Osasuna,17806,Estadio Municipal El Molinón,Saúl Ais,Match Report,
Regular Season,25,Sat,2019-02-09,,Gimnàstic,1–0,Reus,,Nou Estadi de Tarragona,,Match Report,Match awarded to Gimnàstic
Regular Season,25,Sat,2019-02-09,18:00 (11:00),Extremadura,1–1,Majadahonda,11069,Estadio Francisco de la Hera,Luis Milla,Match Report,
Regular Season,25,Sat,2019-02-09,18:00 (11:00),Elche,1–2,Oviedo,9298,Estadio Manuel Martínez Valero,Dámaso Arcediano,Match Report,
Regular Season,25,Sat,2019-02-09,19:00 (13:00),Tenerife,0–2,Córdoba,12532,Estadio Heliodoro Rodríguez Lopéz,Oliver De La Fuente,Match Report,
Regular Season,25,Sat,2019-02-09,20:30 (13:30),Lugo,1–2,Zaragoza,2998,Estadio Anxo Carro,Juan Pulido,Match Report,
Regular Season,25,Sun,2019-02-10,12:00 (05:00),Alcorcón,1–2,Cádiz,3765,Estadio Santo Domingo,Rubén Ávalos,Match Report,
Regular Season,25,Sun,2019-02-10,16:00 (09:00),Albacete,2–0,Mallorca,11825,Estadio Carlos Belmonte,Aitor Gorostegui,Match Report,
Regular Season,25,Sun,2019-02-10,18:00 (11:00),Granada,0–1,La Coruña,13128,Estadio Nuevo Los Cármenes,Valentín Pizarro,Match Report,
Regular Season,25,Sun,2019-02-10,18:00 (11:00),Almería,1–0,Numancia,7356,Estadio de los Juegos Mediterráneos,Isidro Díaz de Mera,Match Report,
Regular Season,25,Sun,2019-02-10,20:00 (13:00),Málaga,0–0,Las Palmas,15842,Estadio La Rosaleda,Daniel Ocón,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2019-02-15,21:00 (14:00),Córdoba,1–2,Granada,14242,Estadio Nuevo Arcángel,Gorka Sagues,Match Report,
Regular Season,26,Sat,2019-02-16,16:00 (09:00),La Coruña,1–1,Gimnàstic,16818,Estadio Municipal de Riazor,César Soto,Match Report,
Regular Season,26,Sat,2019-02-16,18:00 (11:00),Zaragoza,0–0,Albacete,25977,Estadio de la Romareda,Daniel Trujillo,Match Report,
Regular Season,26,Sat,2019-02-16,18:00 (11:00),Elche,2–0,Extremadura,9479,Estadio Manuel Martínez Valero,José López,Match Report,
Regular Season,26,Sat,2019-02-16,20:00 (13:00),Oviedo,1–0,Alcorcón,14405,Estadio Nuevo Carlos Tartiere,Santiago Varón,Match Report,
Regular Season,26,Sat,2019-02-16,20:30 (13:30),Cádiz,2–0,Tenerife,12939,Estadio Ramón de Carranza,Iñaki Bikandi,Match Report,
Regular Season,26,Sun,2019-02-17,,Reus,0–1,Almería,,Estadio Camp Nou Municipal,,Match Report,Match awarded to Almería
Regular Season,26,Sun,2019-02-17,12:00 (05:00),Mallorca,3–0,Lugo,7433,Iberostar Estadi,Víctor Areces,Match Report,
Regular Season,26,Sun,2019-02-17,16:00 (09:00),Numancia,1–1,Osasuna,6024,Nuevo Estadio Los Pajaritos,Jorge Figueroa,Match Report,
Regular Season,26,Sun,2019-02-17,18:00 (11:00),Majadahonda,0–1,Málaga,3137,Miniestadio Cerro del Espino,Javier Villanueva,Match Report,
Regular Season,26,Sun,2019-02-17,19:30 (13:30),Las Palmas,1–0,Sporting Gijón,12277,Estadio de Gran Canaria,David Pérez,Match Report,
,,,,,,,,,,,,
Regular Season,27,Fri,2019-02-22,20:00 (14:00),Tenerife,2–2,Mallorca,9734,Estadio Heliodoro Rodríguez Lopéz,Daniel Ocón,Match Report,
Regular Season,27,Sat,2019-02-23,16:00 (09:00),Albacete,0–0,Oviedo,11457,Estadio Carlos Belmonte,Oliver De La Fuente,Match Report,
Regular Season,27,Sat,2019-02-23,18:00 (11:00),Gimnàstic,2–3,Cádiz,7494,Nou Estadi de Tarragona,Álvaro Moreno,Match Report,
Regular Season,27,Sat,2019-02-23,20:00 (13:00),Alcorcón,2–0,Las Palmas,3225,Estadio Santo Domingo,Dámaso Arcediano,Match Report,
Regular Season,27,Sat,2019-02-23,20:30 (13:30),Osasuna,1–0,Zaragoza,16750,Estadio El Sadar,Rubén Ávalos,Match Report,
Regular Season,27,Sun,2019-02-24,,Granada,1–0,Reus,,Estadio Nuevo Los Cármenes,,Match Report,Match awarded to Granada
Regular Season,27,Sun,2019-02-24,12:00 (05:00),Sporting Gijón,2–3,Majadahonda,17296,Estadio Municipal El Molinón,Abraham Domínguez,Match Report,
Regular Season,27,Sun,2019-02-24,16:00 (09:00),Almería,3–1,Córdoba,8571,Estadio de los Juegos Mediterráneos,Juan Pulido,Match Report,
Regular Season,27,Sun,2019-02-24,18:00 (11:00),Lugo,2–2,Elche,3670,Estadio Anxo Carro,Isidro Díaz de Mera,Match Report,
Regular Season,27,Sun,2019-02-24,18:00 (11:00),Málaga,0–0,La Coruña,22414,Estadio La Rosaleda,Aitor Gorostegui,Match Report,
Regular Season,27,Sun,2019-02-24,20:00 (13:00),Extremadura,0–1,Numancia,10873,Estadio Francisco de la Hera,Saúl Ais,Match Report,
,,,,,,,,,,,,
Regular Season,28,Sat,2019-03-02,16:00 (09:00),Cádiz,1–0,Albacete,13515,Estadio Ramón de Carranza,Javier Villanueva,Match Report,
Regular Season,28,Sat,2019-03-02,18:00 (11:00),Osasuna,1–0,Gimnàstic,15389,Estadio El Sadar,José López,Match Report,
Regular Season,28,Sat,2019-03-02,18:00 (11:00),Córdoba,1–1,Málaga,13885,Estadio Nuevo Arcángel,Iñaki Bikandi,Match Report,
Regular Season,28,Sun,2019-03-03,,Reus,0–1,Tenerife,,Estadio Camp Nou Municipal,,Match Report,Match awarded to Tenerife
Regular Season,28,Sun,2019-03-03,12:00 (05:00),Mallorca,1–1,Elche,7335,Iberostar Estadi,Valentín Pizarro,Match Report,
Regular Season,28,Sun,2019-03-03,16:00 (09:00),Numancia,1–2,Sporting Gijón,4071,Nuevo Estadio Los Pajaritos,Daniel Trujillo,Match Report,
Regular Season,28,Sun,2019-03-03,18:00 (11:00),Majadahonda,0–3,Granada,2891,Miniestadio Cerro del Espino,Víctor Areces,Match Report,
Regular Season,28,Sun,2019-03-03,18:00 (11:00),Oviedo,1–1,Lugo,15655,Estadio Nuevo Carlos Tartiere,Jorge Figueroa,Match Report,
Regular Season,28,Sun,2019-03-03,19:00 (13:00),Las Palmas,1–1,Extremadura,10892,Estadio de Gran Canaria,Gorka Sagues,Match Report,
Regular Season,28,Sun,2019-03-03,20:30 (13:30),Zaragoza,1–2,Almería,20400,Estadio de la Romareda,Santiago Varón,Match Report,
Regular Season,28,Mon,2019-03-04,21:00 (14:00),La Coruña,2–2,Alcorcón,15901,Estadio Municipal de Riazor,Luis Milla,Match Report,
,,,,,,,,,,,,
Regular Season,29,Sat,2019-03-09,16:00 (09:00),Mallorca,1–0,Oviedo,8032,Iberostar Estadi,Álvaro Moreno,Match Report,
Regular Season,29,Sat,2019-03-09,18:00 (11:00),Sporting Gijón,1–0,Almería,17490,Estadio Municipal El Molinón,Dámaso Arcediano,Match Report,
Regular Season,29,Sat,2019-03-09,20:00 (13:00),Gimnàstic,1–0,Albacete,4118,Nou Estadi de Tarragona,Daniel Ocón,Match Report,
Regular Season,29,Sat,2019-03-09,20:30 (13:30),Elche,1–0,Cádiz,10005,Estadio Manuel Martínez Valero,César Soto,Match Report,
Regular Season,29,Sun,2019-03-10,,Lugo,1–0,Reus,,Estadio Anxo Carro,,Match Report,Match awarded to Lugo
Regular Season,29,Sun,2019-03-10,12:00 (06:00),Majadahonda,2–0,Alcorcón,3081,Miniestadio Cerro del Espino,Juan Pulido,Match Report,
Regular Season,29,Sun,2019-03-10,16:00 (10:00),Extremadura,3–0,Córdoba,11483,Estadio Francisco de la Hera,Aitor Gorostegui,Match Report,
Regular Season,29,Sun,2019-03-10,17:00 (12:00),Tenerife,1–1,Numancia,9337,Estadio Heliodoro Rodríguez Lopéz,David Pérez,Match Report,
Regular Season,29,Sun,2019-03-10,18:00 (12:00),Granada,1–0,Zaragoza,13139,Estadio Nuevo Los Cármenes,Saúl Ais,Match Report,
Regular Season,29,Sun,2019-03-10,20:00 (14:00),La Coruña,0–1,Las Palmas,16215,Estadio Municipal de Riazor,Oliver De La Fuente,Match Report,
Regular Season,29,Mon,2019-03-11,21:00 (15:00),Málaga,1–2,Osasuna,22178,Estadio La Rosaleda,Isidro Díaz de Mera,Match Report,
,,,,,,,,,,,,
Regular Season,30,Sat,2019-03-16,16:00 (10:00),Albacete,1–0,Extremadura,9814,Estadio Carlos Belmonte,Víctor Areces,Match Report,
Regular Season,30,Sat,2019-03-16,18:00 (12:00),Cádiz,1–1,Lugo,12595,Estadio Ramón de Carranza,José López,Match Report,
Regular Season,30,Sat,2019-03-16,20:30 (14:30),Alcorcón,1–1,Tenerife,2742,Estadio Santo Domingo,Abraham Domínguez,Match Report,
Regular Season,30,Sat,2019-03-16,20:30 (14:30),Zaragoza,1–0,Elche,20833,Estadio de la Romareda,Luis Milla,Match Report,
Regular Season,30,Sun,2019-03-17,,Reus,0–1,La Coruña,,Estadio Camp Nou Municipal,,Match Report,Match awarded to La Coruña
Regular Season,30,Sun,2019-03-17,12:00 (06:00),Oviedo,2–0,Gimnàstic,12354,Estadio Nuevo Carlos Tartiere,Valentín Pizarro,Match Report,
Regular Season,30,Sun,2019-03-17,16:00 (10:00),Córdoba,1–2,Sporting Gijón,10196,Estadio Nuevo Arcángel,Rubén Ávalos,Match Report,
Regular Season,30,Sun,2019-03-17,18:00 (12:00),Almería,0–0,Granada,13273,Estadio de los Juegos Mediterráneos,Iñaki Bikandi,Match Report,
Regular Season,30,Sun,2019-03-17,18:00 (12:00),Osasuna,3–0,Majadahonda,16048,Estadio El Sadar,Santiago Varón,Match Report,
Regular Season,30,Sun,2019-03-17,19:00 (14:00),Las Palmas,1–2,Mallorca,14594,Estadio de Gran Canaria,Jorge Figueroa,Match Report,
Regular Season,30,Mon,2019-03-18,21:00 (15:00),Numancia,1–1,Málaga,2576,Nuevo Estadio Los Pajaritos,Gorka Sagues,Match Report,
,,,,,,,,,,,,
Regular Season,31,Fri,2019-03-22,20:00 (15:00),Tenerife,3–2,Osasuna,9268,Estadio Heliodoro Rodríguez Lopéz,Javier Villanueva,Match Report,
Regular Season,31,Fri,2019-03-22,21:00 (15:00),La Coruña,0–0,Almería,16086,Estadio Municipal de Riazor,Daniel Trujillo,Match Report,
Regular Season,31,Sat,2019-03-23,16:00 (10:00),Elche,3–1,Alcorcón,9329,Estadio Manuel Martínez Valero,Aitor Gorostegui,Match Report,
Regular Season,31,Sat,2019-03-23,18:00 (12:00),Lugo,0–3,Albacete,3626,Estadio Anxo Carro,Saúl Ais,Match Report,
Regular Season,31,Sun,2019-03-24,,Extremadura,1–0,Reus,,Estadio Francisco de la Hera,,Match Report,Match awarded to Extremadura
Regular Season,31,Sun,2019-03-24,12:00 (06:00),Majadahonda,4–0,Numancia,3047,Miniestadio Cerro del Espino,Dámaso Arcediano,Match Report,
Regular Season,31,Sun,2019-03-24,16:00 (10:00),Gimnàstic,0–1,Málaga,6212,Nou Estadi de Tarragona,Juan Pulido,Match Report,
Regular Season,31,Sun,2019-03-24,18:00 (12:00),Cádiz,1–1,Córdoba,13615,Estadio Ramón de Carranza,David Pérez,Match Report,
Regular Season,31,Sun,2019-03-24,20:00 (14:00),Granada,1–1,Las Palmas,11253,Estadio Nuevo Los Cármenes,Álvaro Moreno,Match Report,
Regular Season,31,Sun,2019-03-24,20:45 (14:45),Sporting Gijón,1–0,Oviedo,26748,Estadio Municipal El Molinón,Isidro Díaz de Mera,Match Report,
Regular Season,31,Mon,2019-03-25,21:00 (15:00),Mallorca,3–0,Zaragoza,7837,Iberostar Estadi,Oliver De La Fuente,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2019-03-29,21:00 (15:00),Málaga,1–1,Sporting Gijón,16996,Estadio La Rosaleda,Valentín Pizarro,Match Report,
Regular Season,32,Sat,2019-03-30,16:00 (10:00),Almería,2–2,Majadahonda,6858,Estadio de los Juegos Mediterráneos,Rubén Ávalos,Match Report,
Regular Season,32,Sat,2019-03-30,18:00 (12:00),Numancia,2–1,Granada,3053,Nuevo Estadio Los Pajaritos,Daniel Ocón,Match Report,
Regular Season,32,Sat,2019-03-30,20:30 (14:30),Albacete,2–2,Tenerife,10565,Estadio Carlos Belmonte,Jorge Figueroa,Match Report,
Regular Season,32,Sun,2019-03-31,,Reus,0–1,Cádiz,,Estadio Camp Nou Municipal,,Match Report,Match awarded to Cádiz
Regular Season,32,Sun,2019-03-31,12:00 (05:00),Córdoba,3–2,Mallorca,8148,Estadio Nuevo Arcángel,José López,Match Report,
Regular Season,32,Sun,2019-03-31,16:00 (09:00),Osasuna,1–0,Extremadura,16032,Estadio El Sadar,Abraham Domínguez,Match Report,
Regular Season,32,Sun,2019-03-31,18:00 (11:00),Alcorcón,0–0,Lugo,2537,Estadio Santo Domingo,Santiago Varón,Match Report,
Regular Season,32,Sun,2019-03-31,18:00 (11:00),Oviedo,1–1,La Coruña,18035,Estadio Nuevo Carlos Tartiere,César Soto,Match Report,
Regular Season,32,Sun,2019-03-31,19:00 (13:00),Las Palmas,0–1,Elche,10404,Estadio de Gran Canaria,Víctor Areces,Match Report,
Regular Season,32,Mon,2019-04-01,21:00 (14:00),Zaragoza,3–0,Gimnàstic,14809,Estadio de la Romareda,Gorka Sagues,Match Report,
,,,,,,,,,,,,
Regular Season,33,Fri,2019-04-05,20:00 (14:00),Tenerife,0–1,Sporting Gijón,10083,Estadio Heliodoro Rodríguez Lopéz,Álvaro Moreno,Match Report,
