Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,20,Fri,2015-02-06,18:30 (11:30),Greuther Fürth,0–1,Ingolstadt 04,10620,Sportpark Ronhof Thomas Sommer,Thorsten Kinhöfer,Match Report,
Regular Season,20,Fri,2015-02-06,18:30 (11:30),Aalen,0–0,Darmstadt 98,5287,Scholz Arena,Günter Perl,Match Report,
Regular Season,20,Sat,2015-02-07,13:00 (06:00),Union Berlin,2–1,Bochum,19015,Stadion An der Alten Försterei,Michael Weiner,Match Report,
Regular Season,20,Sat,2015-02-07,13:00 (06:00),Sandhausen,0–0,St. Pauli,7364,Hardtwaldstadion,Thorsten Schriever,Match Report,
Regular Season,20,Sun,2015-02-08,13:30 (06:30),FSV Frankfurt,2–1,Nürnberg,9152,Frankfurter Volksbank Stadion,Harm Osmers,Match Report,
Regular Season,20,Sun,2015-02-08,13:30 (06:30),Braunschweig,0–2,Kaiserslautern,22775,Eintracht-Stadion,Felix Zwayer,Match Report,
Regular Season,20,Sun,2015-02-08,13:30 (06:30),Karlsruher,1–1,Düsseldorf,15806,Wildparkstadion,Robert Hartmann,Match Report,
Regular Season,20,Mon,2015-02-09,20:15 (13:15),1860 Munich,1–2,Heidenheim,15100,Allianz Arena,Patrick Ittrich,Match Report,
,,,,,,,,,,,,
Regular Season,21,Fri,2015-02-13,18:30 (11:30),Bochum,3–2,Braunschweig,13778,Vonovia Ruhrstadion,Manuel Gräfe,Match Report,
Regular Season,21,Fri,2015-02-13,18:30 (11:30),Heidenheim,0–1,Karlsruher,12200,Voith-Arena,Peter Gagelmann,Match Report,
Regular Season,21,Fri,2015-02-13,18:30 (11:30),Düsseldorf,2–3,Erzgebirge Aue,27257,Merkur Spielarena,Benjamin Brand,Match Report,
Regular Season,21,Sat,2015-02-14,13:00 (06:00),Ingolstadt 04,1–3,Sandhausen,8023,Audi-Sportpark,Christian Bandurski,Match Report,
Regular Season,21,Sat,2015-02-14,13:00 (06:00),Kaiserslautern,1–0,Aalen,23147,Fritz-Walter-Stadion,Benjamin Cortus,Match Report,
Regular Season,21,Sun,2015-02-15,13:30 (06:30),Nürnberg,3–1,Union Berlin,29166,Max-Morlock-Stadion,Robert Kempter,Match Report,
Regular Season,21,Sun,2015-02-15,13:30 (06:30),Darmstadt 98,1–1,1860 Munich,15600,Jonathan-Heimes-Stadion am Böllenfalltor,René Rohde,Match Report,
Regular Season,21,Sun,2015-02-15,13:30 (06:30),RB Leipzig,0–1,FSV Frankfurt,18237,Red Bull Arena,Norbert Grudzinski,Match Report,
Regular Season,21,Mon,2015-02-16,20:15 (13:15),St. Pauli,0–1,Greuther Fürth,23383,Millerntor-Stadion,Martin Petersen,Match Report,
,,,,,,,,,,,,
Regular Season,22,Fri,2015-02-20,18:30 (11:30),Greuther Fürth,0–0,Sandhausen,9135,Sportpark Ronhof Thomas Sommer,Aarne Aarnink,Match Report,
Regular Season,22,Fri,2015-02-20,18:30 (11:30),Erzgebirge Aue,0–1,Darmstadt 98,9000,Sparkassen-Erzgebirgsstadion,Bibiana Steinhaus,Match Report,
Regular Season,22,Fri,2015-02-20,18:30 (11:30),Aalen,1–1,Ingolstadt 04,5048,Scholz Arena,Thorsten Schriever,Match Report,
Regular Season,22,Sat,2015-02-21,13:00 (06:00),1860 Munich,2–1,St. Pauli,25100,Allianz Arena,Harm Osmers,Match Report,
Regular Season,22,Sat,2015-02-21,13:00 (06:00),Karlsruher,0–0,Bochum,11989,Wildparkstadion,Robert Kampka,Match Report,
Regular Season,22,Sun,2015-02-22,13:30 (06:30),Union Berlin,3–1,Heidenheim,16512,Stadion An der Alten Försterei,Wolfgang Stark,Match Report,
Regular Season,22,Sun,2015-02-22,13:30 (06:30),Düsseldorf,1–3,Nürnberg,30213,Merkur Spielarena,Tobias Stieler,Match Report,
Regular Season,22,Sun,2015-02-22,13:30 (06:30),FSV Frankfurt,2–0,Kaiserslautern,10153,Frankfurter Volksbank Stadion,René Rohde,Match Report,
Regular Season,22,Mon,2015-02-23,20:15 (13:15),Braunschweig,1–1,RB Leipzig,20650,Eintracht-Stadion,Robert Hartmann,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2015-02-27,18:30 (11:30),Darmstadt 98,1–0,Braunschweig,13600,Jonathan-Heimes-Stadion am Böllenfalltor,Thorsten Kinhöfer,Match Report,
Regular Season,23,Fri,2015-02-27,18:30 (11:30),Bochum,3–3,FSV Frankfurt,11594,Vonovia Ruhrstadion,Christian Dietz,Match Report,
Regular Season,23,Fri,2015-02-27,18:30 (11:30),Kaiserslautern,2–1,Greuther Fürth,23796,Fritz-Walter-Stadion,Sascha Stegemann,Match Report,
Regular Season,23,Sat,2015-02-28,13:00 (06:00),Sandhausen,2–0,Aalen,5112,Hardtwaldstadion,Sven Jablonski,Match Report,
Regular Season,23,Sat,2015-02-28,13:00 (06:00),Nürnberg,1–1,Karlsruher,30458,Max-Morlock-Stadion,Guido Winkmann,Match Report,
Regular Season,23,Sun,2015-03-01,13:30 (06:30),Heidenheim,1–2,Düsseldorf,11800,Voith-Arena,Jochen Drees,Match Report,
Regular Season,23,Sun,2015-03-01,13:30 (06:30),St. Pauli,0–0,Erzgebirge Aue,22590,Millerntor-Stadion,Markus Schmidt,Match Report,
Regular Season,23,Sun,2015-03-01,13:30 (06:30),RB Leipzig,3–2,Union Berlin,24780,Red Bull Arena,Peter Gagelmann,Match Report,
Regular Season,23,Mon,2015-03-02,20:15 (13:15),Ingolstadt 04,1–1,1860 Munich,15000,Audi-Sportpark,Martin Thomsen,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2015-03-06,18:30 (11:30),Nürnberg,0–1,Heidenheim,31263,Max-Morlock-Stadion,Frank Willenborg,Match Report,
Regular Season,24,Fri,2015-03-06,18:30 (11:30),Düsseldorf,2–2,Bochum,33481,Merkur Spielarena,Patrick Ittrich,Match Report,
Regular Season,24,Fri,2015-03-06,18:30 (11:30),Erzgebirge Aue,0–3,Ingolstadt 04,7500,Sparkassen-Erzgebirgsstadion,Michael Weiner,Match Report,
Regular Season,24,Sat,2015-03-07,13:00 (06:00),Aalen,1–1,Greuther Fürth,6012,Scholz Arena,Bibiana Steinhaus,Match Report,
Regular Season,24,Sat,2015-03-07,13:00 (06:00),Braunschweig,0–2,St. Pauli,23100,Eintracht-Stadion,Christian Dingert,Match Report,
Regular Season,24,Sun,2015-03-08,13:30 (07:30),1860 Munich,2–3,Sandhausen,17100,Allianz Arena,Martin Petersen,Match Report,
Regular Season,24,Sun,2015-03-08,13:30 (07:30),FSV Frankfurt,1–1,Darmstadt 98,12542,Frankfurter Volksbank Stadion,Guido Winkmann,Match Report,
Regular Season,24,Sun,2015-03-08,13:30 (07:30),Union Berlin,0–0,Kaiserslautern,20842,Stadion An der Alten Försterei,Florian Meyer,Match Report,
Regular Season,24,Mon,2015-03-09,20:15 (14:15),Karlsruher,0–0,RB Leipzig,17829,Wildparkstadion,Benjamin Brand,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2015-03-13,18:30 (12:30),Bochum,4–1,Heidenheim,14639,Vonovia Ruhrstadion,Benjamin Cortus,Match Report,
Regular Season,25,Fri,2015-03-13,18:30 (12:30),Greuther Fürth,0–3,1860 Munich,13370,Sportpark Ronhof Thomas Sommer,Felix Zwayer,Match Report,
Regular Season,25,Fri,2015-03-13,18:30 (12:30),Darmstadt 98,5–0,Union Berlin,15000,Jonathan-Heimes-Stadion am Böllenfalltor,Deniz Aytekin,Match Report,
Regular Season,25,Sat,2015-03-14,13:00 (07:00),Kaiserslautern,2–1,Nürnberg,35830,Fritz-Walter-Stadion,Tobias Welz,Match Report,
Regular Season,25,Sat,2015-03-14,13:00 (07:00),St. Pauli,1–1,FSV Frankfurt,22884,Millerntor-Stadion,Felix Brych,Match Report,
Regular Season,25,Sun,2015-03-15,13:30 (07:30),Aalen,3–0,Erzgebirge Aue,7421,Scholz Arena,Markus Wingenbach,Match Report,
Regular Season,25,Sun,2015-03-15,13:30 (07:30),Sandhausen,0–1,Braunschweig,5831,Hardtwaldstadion,Christian Dietz,Match Report,
Regular Season,25,Sun,2015-03-15,13:30 (07:30),Ingolstadt 04,1–3,Karlsruher,12156,Audi-Sportpark,Daniel Siebert,Match Report,
Regular Season,25,Mon,2015-03-16,20:15 (14:15),RB Leipzig,3–1,Düsseldorf,17087,Red Bull Arena,René Rohde,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2015-03-20,18:30 (12:30),Union Berlin,1–0,St. Pauli,21717,Stadion An der Alten Försterei,Günter Perl,Match Report,
Regular Season,26,Fri,2015-03-20,18:30 (12:30),FSV Frankfurt,1–1,Sandhausen,5094,Frankfurter Volksbank Stadion,Markus Wingenbach,Match Report,
Regular Season,26,Fri,2015-03-20,18:30 (12:30),1860 Munich,1–1,Aalen,16700,Allianz Arena,Christian Bandurski,Match Report,
Regular Season,26,Sat,2015-03-21,13:00 (07:00),Düsseldorf,2–0,Darmstadt 98,28658,Merkur Spielarena,Robert Kempter,Match Report,
Regular Season,26,Sat,2015-03-21,13:00 (07:00),Braunschweig,0–0,Ingolstadt 04,20700,Eintracht-Stadion,Marco Fritz,Match Report,
Regular Season,26,Sun,2015-03-22,13:30 (07:30),Karlsruher,0–0,Kaiserslautern,27556,Wildparkstadion,Knut Kircher,Match Report,
Regular Season,26,Sun,2015-03-22,13:30 (07:30),Erzgebirge Aue,0–0,Greuther Fürth,7600,Sparkassen-Erzgebirgsstadion,Martin Thomsen,Match Report,
Regular Season,26,Sun,2015-03-22,13:30 (07:30),Heidenheim,1–0,RB Leipzig,12000,Voith-Arena,Norbert Grudzinski,Match Report,
Regular Season,26,Mon,2015-03-23,20:15 (14:15),Nürnberg,1–2,Bochum,25528,Max-Morlock-Stadion,Harm Osmers,Match Report,
,,,,,,,,,,,,
Regular Season,27,Sat,2015-04-04,13:00 (06:00),Greuther Fürth,1–2,Braunschweig,10280,Sportpark Ronhof Thomas Sommer,Robert Kampka,Match Report,
Regular Season,27,Sat,2015-04-04,13:00 (06:00),Kaiserslautern,4–0,Heidenheim,32135,Fritz-Walter-Stadion,Patrick Ittrich,Match Report,
Regular Season,27,Sun,2015-04-05,13:30 (06:30),Aalen,2–2,Karlsruher,8474,Scholz Arena,Harm Osmers,Match Report,
Regular Season,27,Sun,2015-04-05,13:30 (06:30),1860 Munich,0–1,Erzgebirge Aue,20300,Allianz Arena,Aarne Aarnink,Match Report,
Regular Season,27,Sun,2015-04-05,13:30 (06:30),Sandhausen,1–1,Union Berlin,5318,Hardtwaldstadion,Thorsten Schriever,Match Report,
Regular Season,27,Sun,2015-04-05,13:30 (06:30),Darmstadt 98,2–0,Bochum,16000,Jonathan-Heimes-Stadion am Böllenfalltor,Daniel Siebert,Match Report,
Regular Season,27,Sun,2015-04-05,13:30 (06:30),RB Leipzig,2–1,Nürnberg,30479,Red Bull Arena,Sven Jablonski,Match Report,
Regular Season,27,Sun,2015-04-05,13:30 (06:30),Ingolstadt 04,2–0,FSV Frankfurt,9926,Audi-Sportpark,Sascha Stegemann,Match Report,
Regular Season,27,Mon,2015-04-06,20:15 (13:15),St. Pauli,4–0,Düsseldorf,22854,Millerntor-Stadion,Benjamin Cortus,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2015-04-10,18:30 (11:30),Nürnberg,1–1,Darmstadt 98,30648,Max-Morlock-Stadion,Sascha Stegemann,Match Report,
Regular Season,28,Fri,2015-04-10,18:30 (11:30),Heidenheim,0–1,Ingolstadt 04,13600,Voith-Arena,René Rohde,Match Report,
Regular Season,28,Fri,2015-04-10,18:30 (11:30),Karlsruher,3–0,St. Pauli,23359,Wildparkstadion,Peter Gagelmann,Match Report,
Regular Season,28,Sat,2015-04-11,13:00 (06:00),FSV Frankfurt,1–1,Greuther Fürth,4745,Frankfurter Volksbank Stadion,Frank Willenborg,Match Report,
Regular Season,28,Sat,2015-04-11,13:00 (06:00),Braunschweig,2–0,1860 Munich,22050,Eintracht-Stadion,Tobias Welz,Match Report,
Regular Season,28,Sun,2015-04-12,13:30 (06:30),Bochum,1–2,RB Leipzig,18529,Vonovia Ruhrstadion,Michael Weiner,Match Report,
Regular Season,28,Sun,2015-04-12,13:30 (06:30),Erzgebirge Aue,0–1,Sandhausen,9250,Sparkassen-Erzgebirgsstadion,Benjamin Brand,Match Report,
Regular Season,28,Sun,2015-04-12,13:30 (06:30),Union Berlin,1–1,Aalen,18622,Stadion An der Alten Försterei,Bibiana Steinhaus,Match Report,
Regular Season,28,Mon,2015-04-13,20:15 (13:15),Düsseldorf,1–1,Kaiserslautern,28344,Merkur Spielarena,Bastian Dankert,Match Report,
,,,,,,,,,,,,
Regular Season,29,Fri,2015-04-17,18:30 (11:30),Ingolstadt 04,3–2,Düsseldorf,10606,Audi-Sportpark,Jochen Drees,Match Report,
Regular Season,29,Fri,2015-04-17,18:30 (11:30),St. Pauli,1–0,Nürnberg,23584,Millerntor-Stadion,Manuel Gräfe,Match Report,
Regular Season,29,Fri,2015-04-17,18:30 (11:30),Sandhausen,0–0,Karlsruher,12136,Hardtwaldstadion,Peter Sippel,Match Report,
Regular Season,29,Sat,2015-04-18,13:00 (06:00),Aalen,2–1,Braunschweig,7019,Scholz Arena,Christian Dietz,Match Report,
Regular Season,29,Sat,2015-04-18,13:00 (06:00),1860 Munich,2–1,Bochum,16000,Allianz Arena,Markus Schmidt,Match Report,
Regular Season,29,Sun,2015-04-19,13:30 (06:30),Greuther Fürth,2–2,Union Berlin,11080,Sportpark Ronhof Thomas Sommer,Norbert Grudzinski,Match Report,
Regular Season,29,Sun,2015-04-19,13:30 (06:30),Erzgebirge Aue,1–0,FSV Frankfurt,7650,Sparkassen-Erzgebirgsstadion,Christian Bandurski,Match Report,
Regular Season,29,Sun,2015-04-19,13:30 (06:30),Darmstadt 98,1–1,Heidenheim,14300,Jonathan-Heimes-Stadion am Böllenfalltor,Benjamin Cortus,Match Report,
Regular Season,29,Mon,2015-04-20,20:15 (13:15),Kaiserslautern,1–1,RB Leipzig,31141,Fritz-Walter-Stadion,Robert Hartmann,Match Report,
,,,,,,,,,,,,
Regular Season,30,Fri,2015-04-24,18:30 (11:30),Bochum,0–2,Kaiserslautern,19057,Vonovia Ruhrstadion,Peter Gagelmann,Match Report,
Regular Season,30,Fri,2015-04-24,18:30 (11:30),RB Leipzig,2–1,Darmstadt 98,25336,Red Bull Arena,Robert Kampka,Match Report,
Regular Season,30,Fri,2015-04-24,18:30 (11:30),Nürnberg,2–0,Sandhausen,25233,Max-Morlock-Stadion,Martin Petersen,Match Report,
Regular Season,30,Sat,2015-04-25,13:00 (06:00),Düsseldorf,1–1,1860 Munich,25461,Merkur Spielarena,Thorsten Schriever,Match Report,
Regular Season,30,Sat,2015-04-25,13:00 (06:00),Karlsruher,2–1,Greuther Fürth,15273,Wildparkstadion,Patrick Ittrich,Match Report,
Regular Season,30,Sun,2015-04-26,13:30 (06:30),FSV Frankfurt,1–1,Aalen,5133,Frankfurter Volksbank Stadion,Peter Sippel,Match Report,
Regular Season,30,Sun,2015-04-26,13:30 (06:30),Union Berlin,2–2,Ingolstadt 04,17761,Stadion An der Alten Försterei,Aarne Aarnink,Match Report,
Regular Season,30,Sun,2015-04-26,13:30 (06:30),Heidenheim,2–1,St. Pauli,15000,Voith-Arena,Christian Dietz,Match Report,
Regular Season,30,Mon,2015-04-27,20:15 (13:15),Braunschweig,4–2,Erzgebirge Aue,20200,Eintracht-Stadion,Robert Kempter,Match Report,
,,,,,,,,,,,,
Regular Season,31,Sat,2015-05-02,13:00 (06:00),Braunschweig,2–0,FSV Frankfurt,21050,Eintracht-Stadion,Martin Thomsen,Match Report,
Regular Season,31,Sat,2015-05-02,13:00 (06:00),Darmstadt 98,3–2,Kaiserslautern,16150,Jonathan-Heimes-Stadion am Böllenfalltor,Wolfgang Stark,Match Report,
Regular Season,31,Sun,2015-05-03,13:30 (06:30),Sandhausen,2–2,Heidenheim,4546,Hardtwaldstadion,Deniz Aytekin,Match Report,
Regular Season,31,Sun,2015-05-03,13:30 (06:30),1860 Munich,0–3,Union Berlin,18800,Allianz Arena,Sven Jablonski,Match Report,
Regular Season,31,Sun,2015-05-03,13:30 (06:30),St. Pauli,1–0,RB Leipzig,23584,Millerntor-Stadion,Benjamin Brand,Match Report,
Regular Season,31,Sun,2015-05-03,13:30 (06:30),Erzgebirge Aue,3–1,Karlsruher,9100,Sparkassen-Erzgebirgsstadion,Guido Winkmann,Match Report,
Regular Season,31,Sun,2015-05-03,13:30 (06:30),Aalen,2–4,Bochum,8655,Scholz Arena,Bastian Dankert,Match Report,
Regular Season,31,Sun,2015-05-03,13:30 (06:30),Greuther Fürth,3–0,Düsseldorf,11845,Sportpark Ronhof Thomas Sommer,Knut Kircher,Match Report,
Regular Season,31,Mon,2015-05-04,20:15 (13:15),Ingolstadt 04,1–1,Nürnberg,15000,Audi-Sportpark,Markus Schmidt,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2015-05-08,18:30 (11:30),Düsseldorf,0–2,Aalen,22366,Merkur Spielarena,Günter Perl,Match Report,
Regular Season,32,Fri,2015-05-08,18:30 (11:30),RB Leipzig,0–4,Sandhausen,18904,Red Bull Arena,Benjamin Cortus,Match Report,
Regular Season,32,Fri,2015-05-08,18:30 (11:30),FSV Frankfurt,0–1,1860 Munich,6679,Frankfurter Volksbank Stadion,Christian Dingert,Match Report,
Regular Season,32,Sat,2015-05-09,13:00 (06:00),Union Berlin,1–2,Erzgebirge Aue,21035,Stadion An der Alten Försterei,Markus Wingenbach,Match Report,
Regular Season,32,Sat,2015-05-09,13:00 (06:00),Kaiserslautern,0–2,St. Pauli,45035,Fritz-Walter-Stadion,Thorsten Kinhöfer,Match Report,
Regular Season,32,Sun,2015-05-10,13:30 (06:30),Nürnberg,3–1,Braunschweig,27985,Max-Morlock-Stadion,René Rohde,Match Report,
Regular Season,32,Sun,2015-05-10,13:30 (06:30),Heidenheim,3–0,Greuther Fürth,14000,Voith-Arena,Florian Meyer,Match Report,
Regular Season,32,Sun,2015-05-10,13:30 (06:30),Bochum,3–1,Ingolstadt 04,12611,Vonovia Ruhrstadion,Tobias Welz,Match Report,
Regular Season,32,Mon,2015-05-11,20:15 (13:15),Karlsruher,0–1,Darmstadt 98,27467,Wildparkstadion,Manuel Gräfe,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),Greuther Fürth,1–0,Darmstadt 98,17500,Sportpark Ronhof Thomas Sommer,Thorsten Kinhöfer,Match Report,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),Aalen,2–4,Heidenheim,14500,Scholz Arena,Knut Kircher,Match Report,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),St. Pauli,5–1,Bochum,23584,Millerntor-Stadion,Deniz Aytekin,Match Report,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),Ingolstadt 04,2–1,RB Leipzig,15000,Audi-Sportpark,Michael Weiner,Match Report,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),Erzgebirge Aue,0–0,Kaiserslautern,15300,Sparkassen-Erzgebirgsstadion,Peter Sippel,Match Report,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),FSV Frankfurt,1–3,Union Berlin,6853,Frankfurter Volksbank Stadion,Benjamin Brand,Match Report,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),1860 Munich,2–1,Nürnberg,68500,Allianz Arena,Jochen Drees,Match Report,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),Braunschweig,0–2,Karlsruher,22335,Eintracht-Stadion,Felix Brych,Match Report,
Regular Season,33,Sun,2015-05-17,15:30 (08:30),Sandhausen,0–2,Düsseldorf,6109,Hardtwaldstadion,Norbert Grudzinski,Match Report,
,,,,,,,,,,,,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),Kaiserslautern,1–1,Ingolstadt 04,49780,Fritz-Walter-Stadion,Tobias Stieler,Match Report,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),Darmstadt 98,1–0,St. Pauli,16150,Jonathan-Heimes-Stadion am Böllenfalltor,Florian Meyer,Match Report,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),Düsseldorf,2–3,FSV Frankfurt,28762,Merkur Spielarena,Peter Sippel,Match Report,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),Union Berlin,2–0,Braunschweig,21717,Stadion An der Alten Försterei,Markus Schmidt,Match Report,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),Heidenheim,2–2,Erzgebirge Aue,15000,Voith-Arena,Christian Dingert,Match Report,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),Nürnberg,2–1,Aalen,30433,Max-Morlock-Stadion,Sascha Stegemann,Match Report,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),Bochum,0–0,Sandhausen,15562,Vonovia Ruhrstadion,Frank Willenborg,Match Report,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),Karlsruher,2–0,1860 Munich,27771,Wildparkstadion,Daniel Siebert,Match Report,
Regular Season,34,Sun,2015-05-24,15:30 (08:30),RB Leipzig,2–0,Greuther Fürth,27117,Red Bull Arena,Jochen Drees,Match Report,
,,,,,,,,,,,,
German 1/2 Relegation/Promotion Playoffs,,Thu,2015-05-28,20:30 (13:30),Hamburger SV,1–1,Karlsruher,56615,Volksparkstadion,,Match Report,Leg 1 of 2
German 2/3 Relegation/Promotion Playoffs,,Fri,2015-05-29,20:30 (13:30),Holstein Kiel,0–0,1860 Munich,9812,Holstein-Stadion,,Match Report,Leg 1 of 2
German 1/2 Relegation/Promotion Playoffs,,Mon,2015-06-01,19:00 (12:00),Karlsruher,1–2,Hamburger SV,27986,Wildparkstadion,,Match Report,Leg 2 of 2; Hamburger SV won; Required Extra Time
German 2/3 Relegation/Promotion Playoffs,,Tue,2015-06-02,20:30 (13:30),1860 Munich,2–1,Holstein Kiel,57000,Allianz Arena,,Match Report,Leg 2 of 2; 1860 Munich won
