Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
22,Sun,2020-02-16,13:30 (06:30),Darmstadt 98,,Sandhausen,,Jonathan-Heimes-Stadion am Böllenfalltor,,,
22,Mon,2020-02-17,20:30 (13:30),Bochum,,Stuttgart,,Vonovia Ruhrstadion,,,
,,,,,,,,,,,
23,Fri,2020-02-21,18:30 (11:30),Wehen,,Greuther Fürth,,BRITA-Arena,,,
23,Fri,2020-02-21,18:30 (11:30),Osnabrück,,Erzgebirge Aue,,Stadion an der Bremer Brücke,,,
23,Sat,2020-02-22,13:00 (06:00),Holstein Kiel,,Heidenheim,,Holstein-Stadion,,,
23,Sat,2020-02-22,13:00 (06:00),Hamburger SV,,St. Pauli,,Volksparkstadion,,,
23,Sat,2020-02-22,13:00 (06:00),Dynamo Dres,,Bochum,,DDV-Stadion,,,
23,Sat,2020-02-22,13:00 (06:00),Stuttgart,,Jahn R'burg,,Mercedes-Benz Arena,,,
23,Sun,2020-02-23,13:30 (06:30),Arminia,,Hannover 96,,SchücoArena Kunstrasenplatz,,,
23,Sun,2020-02-23,13:30 (06:30),Sandhausen,,Karlsruher,,Hardtwaldstadion,,,
23,Sun,2020-02-23,13:30 (06:30),Nürnberg,,Darmstadt 98,,Max-Morlock-Stadion,,,
,,,,,,,,,,,
24,Fri,2020-02-28,18:30 (11:30),Jahn R'burg,,Dynamo Dres,,Continental Arena,,,
24,Fri,2020-02-28,18:30 (11:30),Karlsruher,,Nürnberg,,Wildparkstadion,,,
24,Sat,2020-02-29,13:00 (06:00),Erzgebirge Aue,,Hamburger SV,,Sparkassen-Erzgebirgsstadion,,,
24,Sat,2020-02-29,13:00 (06:00),Darmstadt 98,,Heidenheim,,Jonathan-Heimes-Stadion am Böllenfalltor,,,
24,Sat,2020-02-29,13:00 (06:00),Greuther Fürth,,Stuttgart,,Sportpark Ronhof Thomas Sommer,,,
24,Sun,2020-03-01,13:30 (06:30),St. Pauli,,Osnabrück,,Millerntor-Stadion,,,
24,Sun,2020-03-01,13:30 (06:30),Arminia,,Wehen,,SchücoArena Kunstrasenplatz,,,
24,Sun,2020-03-01,13:30 (06:30),Bochum,,Sandhausen,,Vonovia Ruhrstadion,,,
24,Mon,2020-03-02,20:30 (13:30),Hannover 96,,Holstein Kiel,,HDI-Arena,,,
,,,,,,,,,,,
25,Fri,2020-03-06,20:30 (13:30),Osnabrück,,Wehen,,Stadion an der Bremer Brücke,,,
25,Fri,2020-03-06,20:30 (13:30),Nürnberg,,Hannover 96,,Max-Morlock-Stadion,,,
25,Sat,2020-03-07,13:00 (06:00),Heidenheim,,Karlsruher,,Voith-Arena,,,
25,Sat,2020-03-07,13:00 (06:00),Hamburger SV,,Jahn R'burg,,Volksparkstadion,,,
25,Sat,2020-03-07,13:00 (06:00),Darmstadt 98,,Bochum,,Jonathan-Heimes-Stadion am Böllenfalltor,,,
25,Sun,2020-03-08,13:30 (07:30),Dynamo Dres,,Erzgebirge Aue,,DDV-Stadion,,,
25,Sun,2020-03-08,13:30 (07:30),Holstein Kiel,,Greuther Fürth,,Holstein-Stadion,,,
25,Sun,2020-03-08,13:30 (07:30),Sandhausen,,St. Pauli,,Hardtwaldstadion,,,
25,Mon,2020-03-09,20:30 (14:30),Stuttgart,,Arminia,,Mercedes-Benz Arena,,,
,,,,,,,,,,,
26,Fri,2020-03-13,18:30 (12:30),Greuther Fürth,,Hamburger SV,,Sportpark Ronhof Thomas Sommer,,,
26,Fri,2020-03-13,18:30 (12:30),Arminia,,Osnabrück,,SchücoArena Kunstrasenplatz,,,
26,Sat,2020-03-14,13:00 (07:00),Bochum,,Heidenheim,,Vonovia Ruhrstadion,,,
26,Sat,2020-03-14,13:00 (07:00),Karlsruher,,Darmstadt 98,,Wildparkstadion,,,
26,Sat,2020-03-14,13:00 (07:00),Jahn R'burg,,Holstein Kiel,,Continental Arena,,,
26,Sat,2020-03-14,13:00 (07:00),Erzgebirge Aue,,Sandhausen,,Sparkassen-Erzgebirgsstadion,,,
26,Sun,2020-03-15,13:30 (07:30),Hannover 96,,Dynamo Dres,,HDI-Arena,,,
26,Sun,2020-03-15,13:30 (07:30),Wehen,,Stuttgart,,BRITA-Arena,,,
26,Sun,2020-03-15,13:30 (07:30),St. Pauli,,Nürnberg,,Millerntor-Stadion,,,
,,,,,,,,,,,
27,Fri,2020-03-20,18:30 (12:30),Sandhausen,,Jahn R'burg,,Hardtwaldstadion,,,
27,Fri,2020-03-20,18:30 (12:30),Karlsruher,,Bochum,,Wildparkstadion,,,
27,Sat,2020-03-21,13:00 (07:00),Hamburger SV,,Arminia,,Volksparkstadion,,,
27,Sat,2020-03-21,13:00 (07:00),Holstein Kiel,,Stuttgart,,Holstein-Stadion,,,
27,Sat,2020-03-21,13:00 (07:00),Osnabrück,,Hannover 96,,Stadion an der Bremer Brücke,,,
27,Sun,2020-03-22,13:30 (07:30),Heidenheim,,Wehen,,Voith-Arena,,,
27,Sun,2020-03-22,13:30 (07:30),Dynamo Dres,,Greuther Fürth,,DDV-Stadion,,,
27,Sun,2020-03-22,13:30 (07:30),Nürnberg,,Erzgebirge Aue,,Max-Morlock-Stadion,,,
27,Mon,2020-03-23,20:30 (14:30),Darmstadt 98,,St. Pauli,,Jonathan-Heimes-Stadion am Böllenfalltor,,,
,,,,,,,,,,,
28,Fri,2020-04-03,18:30 (11:30),Arminia,,Dynamo Dres,,SchücoArena Kunstrasenplatz,,,
28,Fri,2020-04-03,18:30 (11:30),Jahn R'burg,,Nürnberg,,Continental Arena,,,
28,Sat,2020-04-04,13:00 (06:00),St. Pauli,,Heidenheim,,Millerntor-Stadion,,,
28,Sat,2020-04-04,13:00 (06:00),Wehen,,Sandhausen,,BRITA-Arena,,,
28,Sat,2020-04-04,13:00 (06:00),Hannover 96,,Karlsruher,,HDI-Arena,,,
28,Sun,2020-04-05,13:30 (06:30),Greuther Fürth,,Osnabrück,,Sportpark Ronhof Thomas Sommer,,,
28,Sun,2020-04-05,13:30 (06:30),Erzgebirge Aue,,Darmstadt 98,,Sparkassen-Erzgebirgsstadion,,,
28,Sun,2020-04-05,13:30 (06:30),Bochum,,Holstein Kiel,,Vonovia Ruhrstadion,,,
28,Mon,2020-04-06,20:30 (13:30),Stuttgart,,Hamburger SV,,Mercedes-Benz Arena,,,
,,,,,,,,,,,
29,Sun,2020-04-12,,Sandhausen,,Hannover 96,,Hardtwaldstadion,,,
29,Sun,2020-04-12,,Hamburger SV,,Wehen,,Volksparkstadion,,,
29,Sun,2020-04-12,,Nürnberg,,Bochum,,Max-Morlock-Stadion,,,
29,Sun,2020-04-12,,Heidenheim,,Erzgebirge Aue,,Voith-Arena,,,
29,Sun,2020-04-12,,Dynamo Dres,,Stuttgart,,DDV-Stadion,,,
29,Sun,2020-04-12,,Darmstadt 98,,Greuther Fürth,,Jonathan-Heimes-Stadion am Böllenfalltor,,,
29,Sun,2020-04-12,,Karlsruher,,St. Pauli,,Wildparkstadion,,,
29,Sun,2020-04-12,,Holstein Kiel,,Arminia,,Holstein-Stadion,,,
29,Sun,2020-04-12,,Osnabrück,,Jahn R'burg,,Stadion an der Bremer Brücke,,,
,,,,,,,,,,,
30,Sun,2020-04-19,,Stuttgart,,Osnabrück,,Mercedes-Benz Arena,,,
30,Sun,2020-04-19,,Greuther Fürth,,Sandhausen,,Sportpark Ronhof Thomas Sommer,,,
30,Sun,2020-04-19,,Jahn R'burg,,Darmstadt 98,,Continental Arena,,,
30,Sun,2020-04-19,,Hamburger SV,,Holstein Kiel,,Volksparkstadion,,,
30,Sun,2020-04-19,,Arminia,,Nürnberg,,SchücoArena Kunstrasenplatz,,,
30,Sun,2020-04-19,,Hannover 96,,Heidenheim,,HDI-Arena,,,
30,Sun,2020-04-19,,Erzgebirge Aue,,Karlsruher,,Sparkassen-Erzgebirgsstadion,,,
30,Sun,2020-04-19,,Bochum,,St. Pauli,,Vonovia Ruhrstadion,,,
30,Sun,2020-04-19,,Wehen,,Dynamo Dres,,BRITA-Arena,,,
,,,,,,,,,,,
31,Sun,2020-04-26,,Karlsruher,,Stuttgart,,Wildparkstadion,,,
31,Sun,2020-04-26,,Darmstadt 98,,Hannover 96,,Jonathan-Heimes-Stadion am Böllenfalltor,,,
31,Sun,2020-04-26,,Osnabrück,,Bochum,,Stadion an der Bremer Brücke,,,
31,Sun,2020-04-26,,Heidenheim,,Jahn R'burg,,Voith-Arena,,,
31,Sun,2020-04-26,,Sandhausen,,Arminia,,Hardtwaldstadion,,,
31,Sun,2020-04-26,,Dynamo Dres,,Hamburger SV,,DDV-Stadion,,,
31,Sun,2020-04-26,,Nürnberg,,Greuther Fürth,,Max-Morlock-Stadion,,,
31,Sun,2020-04-26,,St. Pauli,,Erzgebirge Aue,,Millerntor-Stadion,,,
31,Sun,2020-04-26,,Holstein Kiel,,Wehen,,Holstein-Stadion,,,
,,,,,,,,,,,
32,Sun,2020-05-03,,Wehen,,Nürnberg,,BRITA-Arena,,,
32,Sun,2020-05-03,,Greuther Fürth,,Heidenheim,,Sportpark Ronhof Thomas Sommer,,,
32,Sun,2020-05-03,,Hannover 96,,St. Pauli,,HDI-Arena,,,
32,Sun,2020-05-03,,Erzgebirge Aue,,Bochum,,Sparkassen-Erzgebirgsstadion,,,
32,Sun,2020-05-03,,Stuttgart,,Sandhausen,,Mercedes-Benz Arena,,,
32,Sun,2020-05-03,,Arminia,,Darmstadt 98,,SchücoArena Kunstrasenplatz,,,
32,Sun,2020-05-03,,Jahn R'burg,,Karlsruher,,Continental Arena,,,
32,Sun,2020-05-03,,Holstein Kiel,,Dynamo Dres,,Holstein-Stadion,,,
32,Sun,2020-05-03,,Hamburger SV,,Osnabrück,,Volksparkstadion,,,
,,,,,,,,,,,
33,Sun,2020-05-10,,Sandhausen,,Dynamo Dres,,Hardtwaldstadion,,,
33,Sun,2020-05-10,,St. Pauli,,Jahn R'burg,,Millerntor-Stadion,,,
33,Sun,2020-05-10,,Karlsruher,,Arminia,,Wildparkstadion,,,
33,Sun,2020-05-10,,Erzgebirge Aue,,Hannover 96,,Sparkassen-Erzgebirgsstadion,,,
33,Sun,2020-05-10,,Bochum,,Greuther Fürth,,Vonovia Ruhrstadion,,,
33,Sun,2020-05-10,,Osnabrück,,Holstein Kiel,,Stadion an der Bremer Brücke,,,
33,Sun,2020-05-10,,Darmstadt 98,,Wehen,,Jonathan-Heimes-Stadion am Böllenfalltor,,,
33,Sun,2020-05-10,,Heidenheim,,Hamburger SV,,Voith-Arena,,,
33,Sun,2020-05-10,,Nürnberg,,Stuttgart,,Max-Morlock-Stadion,,,
,,,,,,,,,,,
34,Sun,2020-05-17,,Dynamo Dres,,Osnabrück,,DDV-Stadion,,,
34,Sun,2020-05-17,,Hannover 96,,Bochum,,HDI-Arena,,,
34,Sun,2020-05-17,,Jahn R'burg,,Erzgebirge Aue,,Continental Arena,,,
34,Sun,2020-05-17,,Holstein Kiel,,Nürnberg,,Holstein-Stadion,,,
34,Sun,2020-05-17,,Hamburger SV,,Sandhausen,,Volksparkstadion,,,
34,Sun,2020-05-17,,Wehen,,St. Pauli,,BRITA-Arena,,,
34,Sun,2020-05-17,,Arminia,,Heidenheim,,SchücoArena Kunstrasenplatz,,,
34,Sun,2020-05-17,,Stuttgart,,Darmstadt 98,,Mercedes-Benz Arena,,,
34,Sun,2020-05-17,,Greuther Fürth,,Karlsruher,,Sportpark Ronhof Thomas Sommer,,,
