Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
20,Sat,2018-01-06,20:45 (13:45),Cagliari,0–1,Juventus,16233,Stadio Sant'Elia,Giampaolo Calvarese,Match Report,
,,,,,,,,,,,
21,Sun,2018-01-21,12:30 (05:30),Atalanta,0–1,Napoli,19098,Stadio Atleti Azzurri d'Italia,Daniele Orsato,Match Report,
21,Sun,2018-01-21,15:00 (08:00),Bologna,3–0,Benevento,20515,Stadio Renato Dall'Ara,Eugenio Abbattista,Match Report,
21,Sun,2018-01-21,15:00 (08:00),Sassuolo,1–1,Torino,7000,Stadio Città del Tricolore,Michael Fabbri,Match Report,
21,Sun,2018-01-21,15:00 (08:00),Hellas Verona,0–3,Crotone,16075,Stadio Marc'Antonio Bentegodi,Gianluca Rocchi,Match Report,
21,Sun,2018-01-21,15:00 (08:00),Udinese,1–1,SPAL,16000,Dacia Arena,Daniele Doveri,Match Report,
21,Sun,2018-01-21,15:00 (08:00),Sampdoria,3–1,Fiorentina,19083,Stadio Comunale Luigi Ferraris,Fabrizio Pasqua,Match Report,
21,Sun,2018-01-21,15:00 (08:00),Lazio,5–1,Chievo,22000,Stadio Olimpico,Rosario Abisso,Match Report,
21,Sun,2018-01-21,18:00 (11:00),Cagliari,1–2,Milan,15235,Stadio Sant'Elia,Marco Guida,Match Report,
21,Sun,2018-01-21,20:45 (13:45),Inter,1–1,Roma,57066,Stadio Giuseppe Meazza,Davide Massa,Match Report,
21,Mon,2018-01-22,20:45 (13:45),Juventus,1–0,Genoa,29412,Allianz Stadium,Marco Di Bello,Match Report,
,,,,,,,,,,,
12,Wed,2018-01-24,18:30 (11:30),Lazio,3–0,Udinese,23000,Stadio Olimpico,Luca Banti,Match Report,
,,,,,,,,,,,
3,Wed,2018-01-24,20:45 (13:45),Sampdoria,1–1,Roma,19302,Stadio Comunale Luigi Ferraris,Daniele Orsato,Match Report,
,,,,,,,,,,,
22,Sat,2018-01-27,18:00 (11:00),Sassuolo,0–3,Atalanta,8852,Stadio Città del Tricolore,Paolo Valeri,Match Report,
22,Sat,2018-01-27,20:45 (13:45),Chievo,0–2,Juventus,23700,Stadio Marc'Antonio Bentegodi,Fabio Maresca,Match Report,
22,Sun,2018-01-28,12:30 (05:30),SPAL,1–1,Inter,13098,Stadio Paolo Mazza,Piero Giacomelli,Match Report,
22,Sun,2018-01-28,15:00 (08:00),Napoli,3–1,Bologna,37227,Stadio San Paolo,Paolo Mazzoleni,Match Report,
22,Sun,2018-01-28,15:00 (08:00),Crotone,1–1,Cagliari,8987,Stadio Ezio Scida,Paolo Tagliavento,Match Report,
22,Sun,2018-01-28,15:00 (08:00),Fiorentina,1–4,Hellas Verona,22796,Stadio Artemio Franchi,Claudio Gavillucci,Match Report,
22,Sun,2018-01-28,15:00 (08:00),Torino,3–0,Benevento,16257,Stadio Olimpico di Torino,Maurizio Mariani,Match Report,
22,Sun,2018-01-28,15:00 (08:00),Genoa,0–1,Udinese,18896,Stadio Comunale Luigi Ferraris,Luca Pairetto,Match Report,
22,Sun,2018-01-28,18:00 (11:00),Milan,2–1,Lazio,50822,Stadio Giuseppe Meazza,Massimiliano Irrati,Match Report,
22,Sun,2018-01-28,20:45 (13:45),Roma,0–1,Sampdoria,29468,Stadio Olimpico,Luca Banti,Match Report,
,,,,,,,,,,,
23,Sat,2018-02-03,18:00 (11:00),Sampdoria,1–1,Torino,19035,Stadio Comunale Luigi Ferraris,Gianluca Rocchi,Match Report,
23,Sat,2018-02-03,20:45 (13:45),Inter,1–1,Crotone,46807,Stadio Giuseppe Meazza,Daniele Orsato,Match Report,
23,Sun,2018-02-04,12:30 (05:30),Hellas Verona,0–1,Roma,17495,Stadio Marc'Antonio Bentegodi,Michael Fabbri,Match Report,
23,Sun,2018-02-04,15:00 (08:00),Cagliari,2–0,SPAL,15986,Stadio Sant'Elia,Davide Massa,Match Report,
23,Sun,2018-02-04,15:00 (08:00),Udinese,1–1,Milan,23758,Dacia Arena,Gianluca Manganiello,Match Report,
23,Sun,2018-02-04,15:00 (08:00),Bologna,1–2,Fiorentina,19301,Stadio Renato Dall'Ara,Daniele Doveri,Match Report,
23,Sun,2018-02-04,15:00 (08:00),Juventus,7–0,Sassuolo,40400,Allianz Stadium,Piero Giacomelli,Match Report,
23,Sun,2018-02-04,15:00 (08:00),Atalanta,1–0,Chievo,17292,Stadio Atleti Azzurri d'Italia,Giampaolo Calvarese,Match Report,
23,Sun,2018-02-04,20:45 (13:45),Benevento,0–2,Napoli,15026,Stadio Ciro Vigorito,Marco Di Bello,Match Report,
23,Mon,2018-02-05,20:45 (13:45),Lazio,1–2,Genoa,30000,Stadio Olimpico,Fabio Maresca,Match Report,
,,,,,,,,,,,
24,Fri,2018-02-09,20:45 (13:45),Fiorentina,0–2,Juventus,32563,Stadio Artemio Franchi,Marco Guida,Match Report,
24,Sat,2018-02-10,15:00 (08:00),SPAL,0–4,Milan,13000,Stadio Paolo Mazza,Maurizio Mariani,Match Report,
24,Sat,2018-02-10,18:00 (11:00),Crotone,1–1,Atalanta,8795,Stadio Ezio Scida,Davide Massa,Match Report,
24,Sat,2018-02-10,20:45 (13:45),Napoli,4–1,Lazio,32940,Stadio San Paolo,Luca Banti,Match Report,
24,Sun,2018-02-11,12:30 (05:30),Sassuolo,0–0,Cagliari,9149,Stadio Città del Tricolore,Paolo Mazzoleni,Match Report,
24,Sun,2018-02-11,15:00 (08:00),Chievo,0–1,Genoa,18000,Stadio Marc'Antonio Bentegodi,Claudio Gavillucci,Match Report,
24,Sun,2018-02-11,15:00 (08:00),Torino,2–0,Udinese,18740,Stadio Olimpico di Torino,Rosario Abisso,Match Report,
24,Sun,2018-02-11,15:00 (08:00),Inter,2–1,Bologna,46915,Stadio Giuseppe Meazza,Paolo Valeri,Match Report,
24,Sun,2018-02-11,15:00 (08:00),Sampdoria,2–0,Hellas Verona,16635,Stadio Comunale Luigi Ferraris,Luca Pairetto,Match Report,
24,Sun,2018-02-11,20:45 (13:45),Roma,5–2,Benevento,31956,Stadio Olimpico,Gianluca Manganiello,Match Report,
,,,,,,,,,,,
25,Sat,2018-02-17,15:00 (08:00),Udinese,0–2,Roma,18753,Dacia Arena,Marco Di Bello,Match Report,
25,Sat,2018-02-17,18:00 (11:00),Chievo,2–1,Cagliari,8000,Stadio Marc'Antonio Bentegodi,Luigi Nasca,Match Report,
25,Sat,2018-02-17,20:45 (13:45),Genoa,2–0,Inter,20629,Stadio Comunale Luigi Ferraris,Michael Fabbri,Match Report,
25,Sun,2018-02-18,12:30 (05:30),Torino,0–1,Juventus,27000,Stadio Olimpico di Torino,Daniele Orsato,Match Report,
25,Sun,2018-02-18,15:00 (08:00),Benevento,3–2,Crotone,10163,Stadio Ciro Vigorito,Gianluca Rocchi,Match Report,
25,Sun,2018-02-18,15:00 (08:00),Bologna,2–1,Sassuolo,16271,Stadio Renato Dall'Ara,Paolo Tagliavento,Match Report,
25,Sun,2018-02-18,15:00 (08:00),Napoli,1–0,SPAL,34270,Stadio San Paolo,Claudio Gavillucci,Match Report,
25,Sun,2018-02-18,18:00 (11:00),Atalanta,1–1,Fiorentina,17261,Stadio Atleti Azzurri d'Italia,Fabio Maresca,Match Report,
25,Sun,2018-02-18,20:45 (13:45),Milan,1–0,Sampdoria,46594,Stadio Giuseppe Meazza,Daniele Doveri,Match Report,
25,Mon,2018-02-19,20:45 (13:45),Lazio,2–0,Hellas Verona,25000,Stadio Olimpico,Giampaolo Calvarese,Match Report,
,,,,,,,,,,,
26,Sat,2018-02-24,18:00 (11:00),Bologna,2–0,Genoa,30003,Stadio Renato Dall'Ara,Antonio Giua,Match Report,
26,Sat,2018-02-24,20:45 (13:45),Inter,2–0,Benevento,47157,Stadio Giuseppe Meazza,Luca Pairetto,Match Report,
26,Sun,2018-02-25,12:30 (05:30),Crotone,2–3,SPAL,8658,Stadio Ezio Scida,Daniele Orsato,Match Report,
26,Sun,2018-02-25,15:00 (08:00),Hellas Verona,2–1,Torino,13724,Stadio Marc'Antonio Bentegodi,Davide Massa,Match Report,
26,Sun,2018-02-25,15:00 (08:00),Fiorentina,1–0,Chievo,21225,Stadio Artemio Franchi,Rosario Abisso,Match Report,
26,Sun,2018-02-25,15:00 (08:00),Sassuolo,0–3,Lazio,8582,Stadio Città del Tricolore,Gianluca Manganiello,Match Report,
26,Sun,2018-02-25,15:00 (08:00),Sampdoria,2–1,Udinese,17767,Stadio Comunale Luigi Ferraris,Antonio Damato,Match Report,
26,Sun,2018-02-25,20:45 (13:45),Roma,0–2,Milan,42537,Stadio Olimpico,Paolo Mazzoleni,Match Report,
26,Mon,2018-02-26,20:45 (13:45),Cagliari,0–5,Napoli,13757,Stadio Sant'Elia,Piero Giacomelli,Match Report,
,,,,,,,,,,,
27,Sat,2018-03-03,15:00 (08:00),SPAL,1–0,Bologna,11846,Stadio Paolo Mazza,Gianluca Rocchi,Match Report,
27,Sat,2018-03-03,18:00 (11:00),Lazio,0–1,Juventus,50000,Stadio Olimpico,Luca Banti,Match Report,
27,Sat,2018-03-03,20:45 (13:45),Napoli,2–4,Roma,39310,Stadio San Paolo,Davide Massa,Match Report,
,,,,,,,,,,,
28,Fri,2018-03-09,20:45 (13:45),Roma,3–0,Torino,33847,Stadio Olimpico,Fabio Maresca,Match Report,
28,Sat,2018-03-10,20:45 (13:45),Hellas Verona,1–0,Chievo,22473,Stadio Marc'Antonio Bentegodi,Antonio Damato,Match Report,
28,Sun,2018-03-11,12:30 (06:30),Fiorentina,1–0,Benevento,34379,Stadio Artemio Franchi,Fabrizio Pasqua,Match Report,
28,Sun,2018-03-11,15:00 (09:00),Cagliari,2–2,Lazio,14241,Stadio Sant'Elia,Marco Guida,Match Report,
28,Sun,2018-03-11,15:00 (09:00),Juventus,2–0,Udinese,40300,Allianz Stadium,Piero Giacomelli,Match Report,
28,Sun,2018-03-11,15:00 (09:00),Bologna,0–1,Atalanta,17917,Stadio Renato Dall'Ara,Giampaolo Calvarese,Match Report,
28,Sun,2018-03-11,15:00 (09:00),Crotone,4–1,Sampdoria,8738,Stadio Ezio Scida,Paolo Mazzoleni,Match Report,
28,Sun,2018-03-11,15:00 (09:00),Sassuolo,1–1,SPAL,12129,Stadio Città del Tricolore,Daniele Doveri,Match Report,
28,Sun,2018-03-11,18:00 (12:00),Genoa,0–1,Milan,20004,Stadio Comunale Luigi Ferraris,Michael Fabbri,Match Report,
28,Sun,2018-03-11,20:45 (14:45),Inter,0–0,Napoli,59380,Stadio Giuseppe Meazza,Daniele Orsato,Match Report,
,,,,,,,,,,,
26,Wed,2018-03-14,18:00 (12:00),Juventus,2–0,Atalanta,36753,Allianz Stadium,Maurizio Mariani,Match Report,
,,,,,,,,,,,
29,Sat,2018-03-17,18:00 (12:00),Udinese,1–2,Sassuolo,14970,Dacia Arena,Rosario Abisso,Match Report,
29,Sat,2018-03-17,20:45 (14:45),SPAL,0–0,Juventus,13135,Stadio Paolo Mazza,Davide Massa,Match Report,
29,Sun,2018-03-18,12:30 (06:30),Sampdoria,0–5,Inter,21336,Stadio Comunale Luigi Ferraris,Paolo Tagliavento,Match Report,
29,Sun,2018-03-18,15:00 (09:00),Hellas Verona,0–5,Atalanta,14919,Stadio Marc'Antonio Bentegodi,Marco Di Bello,Match Report,
29,Sun,2018-03-18,15:00 (09:00),Milan,3–2,Chievo,49701,Stadio Giuseppe Meazza,Maurizio Mariani,Match Report,
29,Sun,2018-03-18,15:00 (09:00),Benevento,1–2,Cagliari,9443,Stadio Ciro Vigorito,Gianluca Manganiello,Match Report,
29,Sun,2018-03-18,15:00 (09:00),Crotone,0–2,Roma,11691,Stadio Ezio Scida,Luca Banti,Match Report,
29,Sun,2018-03-18,15:00 (09:00),Torino,1–2,Fiorentina,16401,Stadio Olimpico di Torino,Claudio Gavillucci,Match Report,
29,Sun,2018-03-18,20:45 (14:45),Lazio,1–1,Bologna,23000,Stadio Olimpico,Antonio Damato,Match Report,
29,Sun,2018-03-18,20:45 (14:45),Napoli,1–0,Genoa,25000,Stadio San Paolo,Fabrizio Pasqua,Match Report,
,,,,,,,,,,,
30,Sat,2018-03-31,12:30 (05:30),Bologna,1–1,Roma,20778,Stadio Renato Dall'Ara,Massimiliano Irrati,Match Report,
30,Sat,2018-03-31,15:00 (08:00),Inter,3–0,Hellas Verona,60230,Stadio Giuseppe Meazza,Gianluca Rocchi,Match Report,
30,Sat,2018-03-31,15:00 (08:00),Genoa,1–1,SPAL,19853,Stadio Comunale Luigi Ferraris,Piero Giacomelli,Match Report,
30,Sat,2018-03-31,15:00 (08:00),Fiorentina,2–0,Crotone,22710,Stadio Artemio Franchi,Paolo Valeri,Match Report,
30,Sat,2018-03-31,15:00 (08:00),Lazio,6–2,Benevento,30000,Stadio Olimpico,Giampaolo Calvarese,Match Report,
30,Sat,2018-03-31,15:00 (08:00),Atalanta,2–0,Udinese,17204,Stadio Atleti Azzurri d'Italia,Luca Pairetto,Match Report,
30,Sat,2018-03-31,15:00 (08:00),Cagliari,0–4,Torino,15959,Stadio Sant'Elia,Federico La Penna,Match Report,
30,Sat,2018-03-31,18:00 (11:00),Chievo,2–1,Sampdoria,10000,Stadio Marc'Antonio Bentegodi,Daniele Orsato,Match Report,
30,Sat,2018-03-31,18:00 (11:00),Sassuolo,1–1,Napoli,16904,Stadio Città del Tricolore,Michael Fabbri,Match Report,
30,Sat,2018-03-31,20:45 (13:45),Juventus,3–1,Milan,41156,Allianz Stadium,Paolo Mazzoleni,Match Report,
,,,,,,,,,,,
27,Tue,2018-04-03,18:30 (11:30),Genoa,2–1,Cagliari,18869,Stadio Comunale Luigi Ferraris,Fabio Maresca,Match Report,
27,Tue,2018-04-03,18:30 (11:30),Udinese,0–2,Fiorentina,15450,Dacia Arena,Luca Banti,Match Report,
27,Tue,2018-04-03,18:30 (11:30),Atalanta,1–2,Sampdoria,17612,Stadio Atleti Azzurri d'Italia,Fabrizio Pasqua,Match Report,
27,Wed,2018-04-04,17:00 (10:00),Benevento,3–0,Hellas Verona,11006,Stadio Ciro Vigorito,Daniele Doveri,Match Report,
27,Wed,2018-04-04,18:30 (11:30),Torino,4–1,Crotone,15760,Stadio Olimpico di Torino,Marco Guida,Match Report,
27,Wed,2018-04-04,18:30 (11:30),Milan,0–0,Inter,77512,Stadio Giuseppe Meazza,Marco Di Bello,Match Report,
27,Wed,2018-04-04,18:30 (11:30),Chievo,1–1,Sassuolo,8000,Stadio Marc'Antonio Bentegodi,Paolo Tagliavento,Match Report,
,,,,,,,,,,,
31,Sat,2018-04-07,15:00 (08:00),Benevento,2–4,Juventus,16867,Stadio Ciro Vigorito,Fabrizio Pasqua,Match Report,
31,Sat,2018-04-07,18:00 (11:00),Roma,0–2,Fiorentina,41728,Stadio Olimpico,Michael Fabbri,Match Report,
31,Sat,2018-04-07,18:00 (11:00),SPAL,1–1,Atalanta,12906,Stadio Paolo Mazza,Antonio Damato,Match Report,
31,Sat,2018-04-07,20:45 (13:45),Sampdoria,0–0,Genoa,30117,Stadio Comunale Luigi Ferraris,Davide Massa,Match Report,
31,Sun,2018-04-08,12:30 (05:30),Torino,1–0,Inter,25507,Stadio Olimpico di Torino,Paolo Tagliavento,Match Report,
31,Sun,2018-04-08,15:00 (08:00),Crotone,1–0,Bologna,9679,Stadio Ezio Scida,Giampaolo Calvarese,Match Report,
31,Sun,2018-04-08,15:00 (08:00),Hellas Verona,1–0,Cagliari,13918,Stadio Marc'Antonio Bentegodi,Paolo Valeri,Match Report,
31,Sun,2018-04-08,15:00 (08:00),Napoli,2–1,Chievo,46601,Stadio San Paolo,Gianluca Manganiello,Match Report,
31,Sun,2018-04-08,18:00 (11:00),Udinese,1–2,Lazio,21676,Dacia Arena,Gianluca Rocchi,Match Report,
31,Sun,2018-04-08,20:45 (13:45),Milan,1–1,Sassuolo,43140,Stadio Giuseppe Meazza,Luca Pairetto,Match Report,
,,,,,,,,,,,
32,Sat,2018-04-14,15:00 (08:00),Cagliari,2–1,Udinese,13755,Stadio Sant'Elia,Piero Giacomelli,Match Report,
32,Sat,2018-04-14,18:00 (11:00),Chievo,0–0,Torino,9000,Stadio Marc'Antonio Bentegodi,Marco Di Bello,Match Report,
32,Sat,2018-04-14,18:00 (11:00),Genoa,1–0,Crotone,18988,Stadio Comunale Luigi Ferraris,Massimiliano Irrati,Match Report,
32,Sat,2018-04-14,20:45 (13:45),Atalanta,0–0,Inter,20076,Stadio Atleti Azzurri d'Italia,Daniele Doveri,Match Report,
32,Sun,2018-04-15,12:30 (05:30),Fiorentina,0–0,SPAL,29651,Stadio Artemio Franchi,Daniele Orsato,Match Report,
32,Sun,2018-04-15,15:00 (08:00),Milan,0–0,Napoli,65786,Stadio Giuseppe Meazza,Luca Banti,Match Report,
32,Sun,2018-04-15,15:00 (08:00),Bologna,2–0,Hellas Verona,19172,Stadio Renato Dall'Ara,Rosario Abisso,Match Report,
32,Sun,2018-04-15,15:00 (08:00),Sassuolo,2–2,Benevento,8880,Stadio Città del Tricolore,Claudio Gavillucci,Match Report,
32,Sun,2018-04-15,18:00 (11:00),Juventus,3–0,Sampdoria,40121,Allianz Stadium,Maurizio Mariani,Match Report,
32,Sun,2018-04-15,20:45 (13:45),Lazio,0–0,Roma,55000,Stadio Olimpico,Paolo Mazzoleni,Match Report,
,,,,,,,,,,,
33,Tue,2018-04-17,20:45 (13:45),Inter,4–0,Cagliari,47467,Stadio Giuseppe Meazza,Fabrizio Pasqua,Match Report,
33,Wed,2018-04-18,18:00 (11:00),Benevento,0–3,Atalanta,10013,Stadio Ciro Vigorito,Davide Ghersini,Match Report,
33,Wed,2018-04-18,20:45 (13:45),Torino,1–1,Milan,24264,Stadio Olimpico di Torino,Fabio Maresca,Match Report,
33,Wed,2018-04-18,20:45 (13:45),SPAL,0–0,Chievo,12436,Stadio Paolo Mazza,Davide Massa,Match Report,
33,Wed,2018-04-18,20:45 (13:45),Napoli,4–2,Udinese,44118,Stadio San Paolo,Giampaolo Calvarese,Match Report,
33,Wed,2018-04-18,20:45 (13:45),Roma,2–1,Genoa,30095,Stadio Olimpico,Luca Pairetto,Match Report,
33,Wed,2018-04-18,20:45 (13:45),Hellas Verona,0–1,Sassuolo,13996,Stadio Marc'Antonio Bentegodi,Marco Guida,Match Report,
33,Wed,2018-04-18,20:45 (13:45),Crotone,1–1,Juventus,15021,Stadio Ezio Scida,Michael Fabbri,Match Report,
33,Wed,2018-04-18,20:45 (13:45),Sampdoria,1–0,Bologna,17563,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Match Report,
33,Wed,2018-04-18,20:45 (13:45),Fiorentina,3–4,Lazio,24008,Stadio Artemio Franchi,Antonio Damato,Match Report,
,,,,,,,,,,,
34,Sat,2018-04-21,15:00 (08:00),SPAL,0–3,Roma,12355,Stadio Paolo Mazza,Paolo Tagliavento,Match Report,
34,Sat,2018-04-21,18:00 (11:00),Sassuolo,1–0,Fiorentina,10709,Stadio Città del Tricolore,Massimiliano Irrati,Match Report,
34,Sat,2018-04-21,20:45 (13:45),Milan,0–1,Benevento,47655,Stadio Giuseppe Meazza,Maurizio Mariani,Match Report,
34,Sun,2018-04-22,12:30 (05:30),Cagliari,0–0,Bologna,15024,Stadio Sant'Elia,Daniele Doveri,Match Report,
34,Sun,2018-04-22,15:00 (08:00),Chievo,1–2,Inter,7142,Stadio Marc'Antonio Bentegodi,Paolo Valeri,Match Report,
34,Sun,2018-04-22,15:00 (08:00),Atalanta,2–1,Torino,18856,Stadio Atleti Azzurri d'Italia,Gianluca Aureliano,Match Report,
34,Sun,2018-04-22,15:00 (08:00),Udinese,1–2,Crotone,21746,Dacia Arena,Marco Di Bello,Match Report,
34,Sun,2018-04-22,15:00 (08:00),Lazio,4–0,Sampdoria,40000,Stadio Olimpico,Daniele Orsato,Match Report,
34,Sun,2018-04-22,20:45 (13:45),Juventus,0–1,Napoli,40114,Allianz Stadium,Gianluca Rocchi,Match Report,
34,Mon,2018-04-23,20:45 (13:45),Genoa,3–1,Hellas Verona,18839,Stadio Comunale Luigi Ferraris,Claudio Gavillucci,Match Report,
,,,,,,,,,,,
35,Sat,2018-04-28,18:00 (11:00),Roma,4–1,Chievo,38694,Stadio Olimpico,Giampaolo Calvarese,Match Report,
35,Sat,2018-04-28,20:45 (13:45),Inter,2–3,Juventus,78328,Stadio Giuseppe Meazza,Daniele Orsato,Match Report,
35,Sun,2018-04-29,12:30 (05:30),Crotone,4–1,Sassuolo,13600,Stadio Ezio Scida,Antonio Damato,Match Report,
35,Sun,2018-04-29,15:00 (08:00),Hellas Verona,1–3,SPAL,19233,Stadio Marc'Antonio Bentegodi,Luca Banti,Match Report,
35,Sun,2018-04-29,15:00 (08:00),Bologna,1–2,Milan,24263,Stadio Renato Dall'Ara,Piero Giacomelli,Match Report,
35,Sun,2018-04-29,15:00 (08:00),Benevento,3–3,Udinese,10363,Stadio Ciro Vigorito,Fabio Maresca,Match Report,
35,Sun,2018-04-29,15:00 (08:00),Sampdoria,4–1,Cagliari,20189,Stadio Comunale Luigi Ferraris,Rosario Abisso,Match Report,
35,Sun,2018-04-29,15:00 (08:00),Atalanta,3–1,Genoa,18543,Stadio Atleti Azzurri d'Italia,Michael Fabbri,Match Report,
35,Sun,2018-04-29,18:00 (11:00),Fiorentina,3–0,Napoli,26206,Stadio Artemio Franchi,Paolo Mazzoleni,Match Report,
35,Sun,2018-04-29,20:45 (13:45),Torino,0–1,Lazio,17060,Stadio Olimpico di Torino,Massimiliano Irrati,Match Report,
,,,,,,,,,,,
36,Sat,2018-05-05,18:00 (11:00),Milan,4–1,Hellas Verona,49644,Stadio Giuseppe Meazza,Fabrizio Pasqua,Match Report,
36,Sat,2018-05-05,20:45 (13:45),Juventus,3–1,Bologna,40714,Allianz Stadium,Massimiliano Irrati,Match Report,
36,Sun,2018-05-06,12:30 (05:30),Udinese,0–4,Inter,22956,Dacia Arena,Paolo Mazzoleni,Match Report,
36,Sun,2018-05-06,15:00 (08:00),SPAL,2–0,Benevento,11900,Stadio Paolo Mazza,Marco Guida,Match Report,
36,Sun,2018-05-06,15:00 (08:00),Chievo,2–1,Crotone,17258,Stadio Marc'Antonio Bentegodi,Davide Massa,Match Report,
36,Sun,2018-05-06,15:00 (08:00),Napoli,2–2,Torino,47057,Stadio San Paolo,Daniele Doveri,Match Report,
36,Sun,2018-05-06,15:00 (08:00),Lazio,1–1,Atalanta,46337,Stadio Olimpico,Luca Banti,Match Report,
36,Sun,2018-05-06,15:00 (08:00),Genoa,2–3,Fiorentina,20893,Stadio Comunale Luigi Ferraris,Gianluca Manganiello,Match Report,
36,Sun,2018-05-06,18:00 (11:00),Sassuolo,1–0,Sampdoria,10483,Stadio Città del Tricolore,Federico La Penna,Match Report,
36,Sun,2018-05-06,20:45 (13:45),Cagliari,0–1,Roma,15157,Stadio Sant'Elia,Marco Di Bello,Match Report,
,,,,,,,,,,,
37,Sat,2018-05-12,18:00 (11:00),Benevento,1–0,Genoa,14138,Stadio Ciro Vigorito,Daniele Chiffi,Match Report,
37,Sat,2018-05-12,20:45 (13:45),Inter,1–2,Sassuolo,66876,Stadio Giuseppe Meazza,Rosario Abisso,Match Report,
37,Sun,2018-05-13,15:00 (08:00),Bologna,1–2,Chievo,22581,Stadio Renato Dall'Ara,Luca Pairetto,Match Report,
37,Sun,2018-05-13,15:00 (08:00),Fiorentina,0–1,Cagliari,34690,Stadio Artemio Franchi,Paolo Valeri,Match Report,
37,Sun,2018-05-13,15:00 (08:00),Hellas Verona,0–1,Udinese,14013,Stadio Marc'Antonio Bentegodi,Giampaolo Calvarese,Match Report,
37,Sun,2018-05-13,15:00 (08:00),Torino,2–1,SPAL,15000,Stadio Olimpico di Torino,Maurizio Mariani,Match Report,
37,Sun,2018-05-13,15:00 (08:00),Crotone,2–2,Lazio,14983,Stadio Ezio Scida,Paolo Mazzoleni,Match Report,
37,Sun,2018-05-13,18:00 (11:00),Atalanta,1–1,Milan,19883,Stadio Atleti Azzurri d'Italia,Marco Guida,Match Report,
37,Sun,2018-05-13,20:45 (13:45),Roma,0–0,Juventus,53091,Stadio Olimpico,Paolo Tagliavento,Match Report,
37,Sun,2018-05-13,20:45 (13:45),Sampdoria,0–2,Napoli,19250,Stadio Comunale Luigi Ferraris,Claudio Gavillucci,Match Report,
,,,,,,,,,,,
38,Sat,2018-05-19,15:00 (08:00),Juventus,2–1,Hellas Verona,40380,Allianz Stadium,Riccardo Pinzani,Match Report,
38,Sun,2018-05-20,15:00 (08:00),Genoa,1–2,Torino,21034,Stadio Comunale Luigi Ferraris,Lorenzo Illuzzi,Match Report,
38,Sun,2018-05-20,18:00 (11:00),Milan,5–1,Fiorentina,56968,Stadio Giuseppe Meazza,Michael Fabbri,Match Report,
38,Sun,2018-05-20,18:00 (11:00),Chievo,1–0,Benevento,25142,Stadio Marc'Antonio Bentegodi,Fabrizio Pasqua,Match Report,
38,Sun,2018-05-20,18:00 (11:00),SPAL,3–1,Sampdoria,12753,Stadio Paolo Mazza,Marco Di Bello,Match Report,
38,Sun,2018-05-20,18:00 (11:00),Cagliari,1–0,Atalanta,16233,Stadio Sant'Elia,Davide Massa,Match Report,
38,Sun,2018-05-20,18:00 (11:00),Napoli,2–1,Crotone,51382,Stadio San Paolo,Luca Banti,Match Report,
38,Sun,2018-05-20,18:00 (11:00),Udinese,1–0,Bologna,24015,Dacia Arena,Claudio Gavillucci,Match Report,
38,Sun,2018-05-20,20:45 (13:45),Sassuolo,0–1,Roma,13129,Stadio Città del Tricolore,Eugenio Abbattista,Match Report,
38,Sun,2018-05-20,20:45 (13:45),Lazio,2–3,Inter,68000,Stadio Olimpico,Gianluca Rocchi,Match Report,
