Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,20,Sun,2019-01-20,21:00 (14:00),Pescara,0–0,Cremonese,5759,Stadio Adriatico-Giovanni Cornacchia,Francesco Guccini,Match Report,
Regular Season,20,Mon,2019-01-21,21:00 (14:00),Spezia,1–1,Venezia,4869,Stadio Alberto Picco,Manuel Volpi,Match Report,
,,,,,,,,,,,,
Regular Season,21,Fri,2019-01-25,21:00 (14:00),Foggia,0–2,Crotone,8860,Stadio Comunale Pino Zaccheria,Ivan Pezzuto,Match Report,
Regular Season,21,Sat,2019-01-26,15:00 (08:00),Cremonese,2–0,Palermo,7007,Stadio Giovanni Zin,Livio Marinelli,Match Report,
Regular Season,21,Sat,2019-01-26,15:00 (08:00),Cittadella,3–1,Carpi,3535,Stadio Pier Cesare Tombolato,Luca Massimi,Match Report,
Regular Season,21,Sat,2019-01-26,15:00 (08:00),Ascoli,0–3,Perugia,5877,Stadio Cino e Lillo Del Duca,Valerio Marini,Match Report,
Regular Season,21,Sat,2019-01-26,18:00 (11:00),Salernitana,1–2,Lecce,7713,Stadio Arechi,Lorenzo Maggioni,Match Report,
Regular Season,21,Sun,2019-01-27,15:00 (08:00),Livorno,0–0,Pescara,5277,Stadio Armando Picchi,Fabio Piscopo,Match Report,
Regular Season,21,Sun,2019-01-27,15:00 (08:00),Venezia,2–1,Padova,5271,Stadio Pierluigi Penzo,Juan Sacchi,Match Report,
Regular Season,21,Sun,2019-01-27,18:00 (11:00),Brescia,4–4,Spezia,7500,Stadio Mario Rigamonti,Aleandro Di Paolo,Match Report,
Regular Season,21,Mon,2019-01-28,21:00 (14:00),Hellas Verona,2–2,Cosenza,9141,Stadio Marc'Antonio Bentegodi,Antonio Rapuano,Match Report,
,,,,,,,,,,,,
Regular Season,22,Sat,2019-02-02,15:00 (08:00),Cosenza,2–0,Cittadella,5632,Stadio San Vito,Daniele Minelli,Match Report,
Regular Season,22,Sat,2019-02-02,15:00 (08:00),Padova,0–0,Salernitana,6865,Stadio Comunale Euganeo,Antonio Di Martino,Match Report,
Regular Season,22,Sat,2019-02-02,15:00 (08:00),Carpi,1–1,Hellas Verona,1904,Stadio Sandro Cabassi,Riccardo Ros,Match Report,
Regular Season,22,Sat,2019-02-02,18:00 (11:00),Spezia,2–0,Cremonese,5171,Stadio Alberto Picco,Federico Dionisi,Match Report,
Regular Season,22,Sun,2019-02-03,15:00 (08:00),Crotone,1–1,Livorno,6625,Stadio Ezio Scida,Francesco Fourneau,Match Report,
Regular Season,22,Sun,2019-02-03,15:00 (08:00),Benevento,3–0,Venezia,9810,Stadio Ciro Vigorito,Luigi Nasca,Match Report,
Regular Season,22,Sun,2019-02-03,21:00 (14:00),Pescara,1–5,Brescia,6383,Stadio Adriatico-Giovanni Cornacchia,Gianluca Aureliano,Match Report,
Regular Season,22,Mon,2019-02-04,21:00 (14:00),Palermo,0–0,Foggia,4617,Stadio Renzo Barbera,Davide Ghersini,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2019-02-08,21:00 (14:00),Salernitana,0–1,Benevento,9795,Stadio Arechi,Eugenio Abbattista,Match Report,
Regular Season,23,Sat,2019-02-09,15:00 (08:00),Perugia,1–2,Palermo,8105,Stadio Renato Curi,Marco Serra,Match Report,
Regular Season,23,Sat,2019-02-09,15:00 (08:00),Cremonese,0–0,Padova,6055,Stadio Giovanni Zin,Francesco Guccini,Match Report,
Regular Season,23,Sat,2019-02-09,15:00 (08:00),Cittadella,0–1,Spezia,3674,Stadio Pier Cesare Tombolato,Luigi Pillitteri,Match Report,
Regular Season,23,Sat,2019-02-09,18:00 (11:00),Brescia,3–1,Carpi,7500,Stadio Mario Rigamonti,Lorenzo Illuzzi,Match Report,
Regular Season,23,Sun,2019-02-10,15:00 (08:00),Livorno,2–0,Cosenza,6086,Stadio Armando Picchi,Valerio Marini,Match Report,
Regular Season,23,Sun,2019-02-10,15:00 (08:00),Foggia,1–1,Pescara,9630,Stadio Comunale Pino Zaccheria,Manuel Volpi,Match Report,
Regular Season,23,Sun,2019-02-10,21:00 (14:00),Hellas Verona,1–1,Crotone,8814,Stadio Marc'Antonio Bentegodi,Marco Piccinini,Match Report,
Regular Season,23,Mon,2019-02-11,21:00 (14:00),Venezia,1–1,Lecce,3595,Stadio Pierluigi Penzo,Antonio Giua,Match Report,
,,,,,,,,,,,,
Regular Season,24,Fri,2019-02-15,21:00 (14:00),Palermo,1–1,Brescia,22329,Stadio Renzo Barbera,Juan Sacchi,Match Report,
Regular Season,24,Sat,2019-02-16,15:00 (08:00),Benevento,1–0,Cittadella,9650,Stadio Ciro Vigorito,Aleandro Di Paolo,Match Report,
Regular Season,24,Sat,2019-02-16,15:00 (08:00),Carpi,0–1,Perugia,1856,Stadio Sandro Cabassi,Lorenzo Maggioni,Match Report,
Regular Season,24,Sat,2019-02-16,15:00 (08:00),Padova,1–1,Foggia,8715,Stadio Comunale Euganeo,Fabio Piscopo,Match Report,
Regular Season,24,Sat,2019-02-16,18:00 (11:00),Ascoli,2–4,Salernitana,6098,Stadio Cino e Lillo Del Duca,Daniele Minelli,Match Report,
Regular Season,24,Sun,2019-02-17,15:00 (08:00),Cosenza,2–0,Cremonese,4794,Stadio San Vito,Niccolò Baroni,Match Report,
Regular Season,24,Sun,2019-02-17,15:00 (08:00),Lecce,3–2,Livorno,9544,Stadio Comunale Via Del Mare,Luca Massimi,Match Report,
Regular Season,24,Sun,2019-02-17,21:00 (14:00),Spezia,1–2,Hellas Verona,5839,Stadio Alberto Picco,Ivan Pezzuto,Match Report,
Regular Season,24,Mon,2019-02-18,21:00 (14:00),Crotone,0–2,Pescara,6474,Stadio Ezio Scida,Antonio Rapuano,Match Report,
,,,,,,,,,,,,
Regular Season,25,Fri,2019-02-22,21:00 (14:00),Hellas Verona,1–0,Salernitana,9840,Stadio Marc'Antonio Bentegodi,Marco Serra,Match Report,
Regular Season,25,Sat,2019-02-23,15:00 (08:00),Cittadella,4–1,Lecce,5543,Stadio Pier Cesare Tombolato,Federico Dionisi,Match Report,
Regular Season,25,Sat,2019-02-23,15:00 (08:00),Brescia,2–0,Crotone,8000,Stadio Mario Rigamonti,Riccardo Ros,Match Report,
Regular Season,25,Sat,2019-02-23,15:00 (08:00),Cremonese,0–1,Ascoli,5763,Stadio Giovanni Zin,Luigi Nasca,Match Report,
Regular Season,25,Sat,2019-02-23,15:00 (08:00),Carpi,3–2,Spezia,1961,Stadio Sandro Cabassi,Gianluca Aureliano,Match Report,
Regular Season,25,Sat,2019-02-23,15:00 (08:00),Perugia,0–1,Cosenza,7866,Stadio Renato Curi,Alessandro Prontera,Match Report,
Regular Season,25,Sat,2019-02-23,15:00 (08:00),Pescara,2–0,Padova,5704,Stadio Adriatico-Giovanni Cornacchia,Francesco Fourneau,Match Report,
Regular Season,25,Sat,2019-02-23,18:00 (11:00),Foggia,1–1,Benevento,11207,Stadio Comunale Pino Zaccheria,Livio Marinelli,Match Report,
Regular Season,25,Sun,2019-02-24,21:00 (14:00),Livorno,1–0,Venezia,5348,Stadio Armando Picchi,Davide Ghersini,Match Report,
,,,,,,,,,,,,
Regular Season,26,Tue,2019-02-26,18:00 (11:00),Benevento,2–1,Pescara,10289,Stadio Ciro Vigorito,Valerio Marini,Match Report,
Regular Season,26,Tue,2019-02-26,21:00 (14:00),Lecce,2–1,Hellas Verona,9518,Stadio Comunale Via Del Mare,Juan Sacchi,Match Report,
Regular Season,26,Tue,2019-02-26,21:00 (14:00),Padova,1–1,Brescia,8053,Stadio Comunale Euganeo,Niccolò Baroni,Match Report,
Regular Season,26,Tue,2019-02-26,21:00 (14:00),Crotone,3–0,Palermo,6104,Stadio Ezio Scida,Eugenio Abbattista,Match Report,
Regular Season,26,Tue,2019-02-26,21:00 (14:00),Salernitana,2–0,Cremonese,6601,Stadio Arechi,Lorenzo Illuzzi,Match Report,
Regular Season,26,Tue,2019-02-26,21:00 (14:00),Cosenza,1–0,Carpi,6631,Stadio San Vito,Ivan Pezzuto,Match Report,
Regular Season,26,Tue,2019-02-26,21:00 (14:00),Ascoli,2–2,Foggia,6157,Stadio Cino e Lillo Del Duca,Antonio Giua,Match Report,
Regular Season,26,Wed,2019-02-27,19:00 (12:00),Venezia,2–3,Perugia,2703,Stadio Pierluigi Penzo,Luigi Pillitteri,Match Report,
Regular Season,26,Wed,2019-02-27,21:00 (14:00),Spezia,3–0,Livorno,6024,Stadio Alberto Picco,Marco Piccinini,Match Report,
,,,,,,,,,,,,
Regular Season,27,Fri,2019-03-01,21:00 (14:00),Foggia,1–0,Cosenza,9500,Stadio Comunale Pino Zaccheria,Lorenzo Maggioni,Match Report,
Regular Season,27,Sat,2019-03-02,15:00 (08:00),Padova,0–0,Crotone,7576,Stadio Comunale Euganeo,Aleandro Di Paolo,Match Report,
Regular Season,27,Sat,2019-03-02,15:00 (08:00),Brescia,0–1,Cittadella,7500,Stadio Mario Rigamonti,Davide Ghersini,Match Report,
Regular Season,27,Sat,2019-03-02,15:00 (08:00),Carpi,1–1,Ascoli,2218,Stadio Sandro Cabassi,Antonio Rapuano,Match Report,
Regular Season,27,Sat,2019-03-02,18:00 (11:00),Palermo,2–1,Lecce,9899,Stadio Renzo Barbera,Gianluca Aureliano,Match Report,
Regular Season,27,Sun,2019-03-03,15:00 (08:00),Perugia,3–1,Salernitana,8556,Stadio Renato Curi,Francesco Guccini,Match Report,
Regular Season,27,Sun,2019-03-03,15:00 (08:00),Pescara,2–0,Spezia,6179,Stadio Adriatico-Giovanni Cornacchia,Livio Marinelli,Match Report,
Regular Season,27,Sun,2019-03-03,21:00 (14:00),Hellas Verona,1–0,Venezia,9828,Stadio Marc'Antonio Bentegodi,Fabio Piscopo,Match Report,
Regular Season,27,Mon,2019-03-04,21:00 (14:00),Livorno,2–0,Benevento,5842,Stadio Armando Picchi,Daniele Minelli,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2019-03-08,21:00 (14:00),Perugia,1–2,Hellas Verona,9501,Stadio Renato Curi,Antonio Di Martino,Match Report,
Regular Season,28,Sat,2019-03-09,15:00 (08:00),Cosenza,2–3,Brescia,10345,Stadio San Vito,Federico Dionisi,Match Report,
Regular Season,28,Sat,2019-03-09,15:00 (08:00),Cittadella,4–1,Pescara,3923,Stadio Pier Cesare Tombolato,Ivan Pezzuto,Match Report,
Regular Season,28,Sat,2019-03-09,15:00 (08:00),Lecce,1–0,Foggia,11680,Stadio Comunale Via Del Mare,Luigi Nasca,Match Report,
Regular Season,28,Sat,2019-03-09,18:00 (11:00),Spezia,0–2,Padova,5028,Stadio Alberto Picco,Alessandro Prontera,Match Report,
Regular Season,28,Sun,2019-03-10,15:00 (09:00),Ascoli,1–1,Livorno,6623,Stadio Cino e Lillo Del Duca,Marco Serra,Match Report,
Regular Season,28,Sun,2019-03-10,15:00 (09:00),Cremonese,1–0,Benevento,7308,Stadio Giovanni Zin,Francesco Fourneau,Match Report,
Regular Season,28,Sun,2019-03-10,21:00 (15:00),Salernitana,0–2,Crotone,7183,Stadio Arechi,Manuel Volpi,Match Report,
Regular Season,28,Mon,2019-03-11,21:00 (15:00),Venezia,1–1,Palermo,3154,Stadio Pierluigi Penzo,Riccardo Ros,Match Report,
,,,,,,,,,,,,
Regular Season,29,Fri,2019-03-15,21:00 (15:00),Pescara,1–1,Cosenza,6088,Stadio Adriatico-Giovanni Cornacchia,Lorenzo Illuzzi,Match Report,
Regular Season,29,Sat,2019-03-16,15:00 (09:00),Benevento,2–3,Spezia,9978,Stadio Ciro Vigorito,Antonio Giua,Match Report,
Regular Season,29,Sat,2019-03-16,15:00 (09:00),Padova,0–1,Perugia,7858,Stadio Comunale Euganeo,Eugenio Abbattista,Match Report,
Regular Season,29,Sat,2019-03-16,15:00 (09:00),Livorno,1–0,Salernitana,6142,Stadio Armando Picchi,Aleandro Di Paolo,Match Report,
Regular Season,29,Sat,2019-03-16,15:00 (09:00),Foggia,1–1,Cittadella,9125,Stadio Comunale Pino Zaccheria,Niccolò Baroni,Match Report,
Regular Season,29,Sat,2019-03-16,18:00 (12:00),Hellas Verona,1–1,Ascoli,12219,Stadio Marc'Antonio Bentegodi,Luigi Pillitteri,Match Report,
Regular Season,29,Sun,2019-03-17,15:00 (09:00),Palermo,4–1,Carpi,9333,Stadio Renzo Barbera,Luca Massimi,Match Report,
Regular Season,29,Sun,2019-03-17,15:00 (09:00),Venezia,1–1,Cremonese,3461,Stadio Pierluigi Penzo,Valerio Marini,Match Report,
Regular Season,29,Sun,2019-03-17,21:00 (15:00),Crotone,2–2,Lecce,7401,Stadio Ezio Scida,Marco Piccinini,Match Report,
,,,,,,,,,,,,
Regular Season,22,Sat,2019-03-23,18:00 (12:00),Lecce,7–0,Ascoli,12583,Stadio Comunale Via Del Mare,Niccolò Baroni,Match Report,
,,,,,,,,,,,,
Regular Season,30,Fri,2019-03-29,21:00 (15:00),Cremonese,1–1,Hellas Verona,9639,Stadio Giovanni Zin,Livio Marinelli,Match Report,
Regular Season,30,Sat,2019-03-30,15:00 (09:00),Cittadella,1–1,Padova,6605,Stadio Pier Cesare Tombolato,Antonio Rapuano,Match Report,
Regular Season,30,Sat,2019-03-30,15:00 (09:00),Cosenza,1–1,Palermo,9268,Stadio San Vito,Manuel Volpi,Match Report,
Regular Season,30,Sat,2019-03-30,15:00 (09:00),Ascoli,2–2,Benevento,5672,Stadio Cino e Lillo Del Duca,Gianluca Aureliano,Match Report,
Regular Season,30,Sat,2019-03-30,15:00 (09:00),Perugia,3–1,Livorno,8151,Stadio Renato Curi,Lorenzo Maggioni,Match Report,
Regular Season,30,Sat,2019-03-30,15:00 (09:00),Salernitana,1–1,Venezia,1912,Stadio Arechi,Fabio Piscopo,Match Report,
Regular Season,30,Sat,2019-03-30,15:00 (09:00),Carpi,1–2,Crotone,2194,Stadio Sandro Cabassi,Davide Ghersini,Match Report,
Regular Season,30,Sat,2019-03-30,18:00 (12:00),Brescia,2–1,Foggia,10500,Stadio Mario Rigamonti,Daniele Minelli,Match Report,
Regular Season,30,Sun,2019-03-31,21:00 (14:00),Lecce,2–0,Pescara,12936,Stadio Comunale Via Del Mare,Riccardo Ros,Match Report,
,,,,,,,,,,,,
Regular Season,31,Tue,2019-04-02,21:00 (14:00),Crotone,2–0,Perugia,6782,Stadio Ezio Scida,Daniele Minelli,Match Report,
Regular Season,31,Tue,2019-04-02,21:00 (14:00),Padova,1–2,Ascoli,6599,Stadio Comunale Euganeo,Ivan Pezzuto,Match Report,
Regular Season,31,Tue,2019-04-02,21:00 (14:00),Venezia,1–1,Cittadella,3104,Stadio Pierluigi Penzo,Juan Sacchi,Match Report,
Regular Season,31,Tue,2019-04-02,21:00 (14:00),Spezia,2–1,Salernitana,5040,Stadio Alberto Picco,Antonio Di Martino,Match Report,
Regular Season,31,Tue,2019-04-02,21:00 (14:00),Hellas Verona,2–2,Brescia,13059,Stadio Marc'Antonio Bentegodi,Francesco Fourneau,Match Report,
Regular Season,31,Tue,2019-04-02,21:00 (14:00),Benevento,3–1,Carpi,9505,Stadio Ciro Vigorito,Alessandro Prontera,Match Report,
Regular Season,31,Tue,2019-04-02,21:00 (14:00),Livorno,1–3,Cremonese,5814,Stadio Armando Picchi,Lorenzo Illuzzi,Match Report,
Regular Season,31,Wed,2019-04-03,19:00 (12:00),Lecce,3–1,Cosenza,11785,Stadio Comunale Via Del Mare,Francesco Guccini,Match Report,
Regular Season,31,Wed,2019-04-03,21:00 (14:00),Pescara,3–2,Palermo,6557,Stadio Adriatico-Giovanni Cornacchia,Luigi Nasca,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2019-04-05,21:00 (14:00),Brescia,2–0,Venezia,9000,Stadio Mario Rigamonti,Luca Massimi,Match Report,
Regular Season,32,Sat,2019-04-06,15:00 (08:00),Carpi,2–1,Padova,2448,Stadio Sandro Cabassi,Marco Piccinini,Match Report,
Regular Season,32,Sat,2019-04-06,15:00 (08:00),Cittadella,4–0,Livorno,3636,Stadio Pier Cesare Tombolato,Valerio Marini,Match Report,
Regular Season,32,Sat,2019-04-06,15:00 (08:00),Foggia,1–0,Spezia,10350,Stadio Comunale Pino Zaccheria,Luigi Pillitteri,Match Report,
Regular Season,32,Sat,2019-04-06,18:00 (11:00),Perugia,2–4,Benevento,8093,Stadio Renato Curi,Federico Dionisi,Match Report,
Regular Season,32,Sun,2019-04-07,15:00 (08:00),Cremonese,2–0,Lecce,10199,Stadio Giovanni Zin,Antonio Di Martino,Match Report,
Regular Season,32,Sun,2019-04-07,15:00 (08:00),Ascoli,2–1,Pescara,7045,Stadio Cino e Lillo Del Duca,Aleandro Di Paolo,Match Report,
Regular Season,32,Sun,2019-04-07,21:00 (14:00),Cosenza,1–0,Crotone,8915,Stadio San Vito,Eugenio Abbattista,Match Report,
Regular Season,32,Mon,2019-04-08,21:00 (14:00),Palermo,1–0,Hellas Verona,10377,Stadio Renzo Barbera,Antonio Giua,Match Report,
,,,,,,,,,,,,
Regular Season,33,Fri,2019-04-12,21:00 (14:00),Pescara,1–1,Perugia,5949,Stadio Adriatico-Giovanni Cornacchia,Antonio Rapuano,Match Report,
Regular Season,33,Sat,2019-04-13,15:00 (08:00),Salernitana,4–2,Cittadella,2910,Stadio Arechi,Niccolò Baroni,Match Report,
Regular Season,33,Sat,2019-04-13,15:00 (08:00),Crotone,0–0,Cremonese,6570,Stadio Ezio Scida,Riccardo Ros,Match Report,
Regular Season,33,Sat,2019-04-13,15:00 (08:00),Lecce,4–1,Carpi,9360,Stadio Comunale Via Del Mare,Fabio Piscopo,Match Report,
Regular Season,33,Sat,2019-04-13,18:00 (11:00),Venezia,1–0,Foggia,5344,Stadio Pierluigi Penzo,Gianluca Aureliano,Match Report,
Regular Season,33,Sun,2019-04-14,15:00 (08:00),Spezia,3–2,Ascoli,4993,Stadio Alberto Picco,Manuel Volpi,Match Report,
Regular Season,33,Sun,2019-04-14,15:00 (08:00),Padova,0–0,Cosenza,7243,Stadio Comunale Euganeo,Marco Serra,Match Report,
Regular Season,33,Sun,2019-04-14,21:00 (14:00),Benevento,1–2,Palermo,10861,Stadio Ciro Vigorito,Davide Ghersini,Match Report,
Regular Season,33,Mon,2019-04-15,21:00 (14:00),Livorno,0–1,Brescia,5945,Stadio Armando Picchi,Livio Marinelli,Match Report,
,,,,,,,,,,,,
Regular Season,34,Mon,2019-04-22,15:00 (08:00),Hellas Verona,0–3,Benevento,10482,Stadio Marc'Antonio Bentegodi,Luigi Nasca,Match Report,
Regular Season,34,Mon,2019-04-22,18:00 (11:00),Brescia,3–0,Salernitana,10900,Stadio Mario Rigamonti,Ivan Pezzuto,Match Report,
Regular Season,34,Mon,2019-04-22,21:00 (14:00),Cosenza,1–0,Spezia,7402,Stadio San Vito,Fabio Piscopo,Match Report,
Regular Season,34,Mon,2019-04-22,21:00 (14:00),Carpi,0–0,Pescara,2125,Stadio Sandro Cabassi,Daniele Minelli,Match Report,
Regular Season,34,Mon,2019-04-22,21:00 (14:00),Perugia,1–2,Lecce,7878,Stadio Renato Curi,Juan Sacchi,Match Report,
Regular Season,34,Mon,2019-04-22,21:00 (14:00),Foggia,2–2,Livorno,11656,Stadio Comunale Pino Zaccheria,Francesco Fourneau,Match Report,
Regular Season,34,Mon,2019-04-22,21:00 (14:00),Palermo,1–1,Padova,11639,Stadio Renzo Barbera,Lorenzo Illuzzi,Match Report,
Regular Season,34,Mon,2019-04-22,21:00 (14:00),Cittadella,1–3,Cremonese,4061,Stadio Pier Cesare Tombolato,Francesco Guccini,Match Report,
Regular Season,34,Mon,2019-04-22,21:00 (14:00),Ascoli,1–0,Venezia,6132,Stadio Cino e Lillo Del Duca,Livio Marinelli,Match Report,
,,,,,,,,,,,,
Regular Season,35,Fri,2019-04-26,21:00 (14:00),Benevento,4–2,Cosenza,10919,Stadio Ciro Vigorito,Antonio Di Martino,Match Report,
Regular Season,35,Sat,2019-04-27,15:00 (08:00),Pescara,1–1,Hellas Verona,9939,Stadio Adriatico-Giovanni Cornacchia,Eugenio Abbattista,Match Report,
Regular Season,35,Sat,2019-04-27,15:00 (08:00),Livorno,2–2,Palermo,6541,Stadio Armando Picchi,Aleandro Di Paolo,Match Report,
Regular Season,35,Sat,2019-04-27,15:00 (08:00),Venezia,1–4,Crotone,4152,Stadio Pierluigi Penzo,Antonio Giua,Match Report,
Regular Season,35,Sat,2019-04-27,15:00 (08:00),Salernitana,2–5,Carpi,6008,Stadio Arechi,Luigi Pillitteri,Match Report,
Regular Season,35,Sat,2019-04-27,18:00 (11:00),Spezia,1–1,Perugia,5459,Stadio Alberto Picco,Valerio Marini,Match Report,
Regular Season,35,Sun,2019-04-28,15:00 (08:00),Cremonese,1–0,Foggia,8610,Stadio Giovanni Zin,Federico Dionisi,Match Report,
Regular Season,35,Sun,2019-04-28,15:00 (08:00),Cittadella,2–2,Ascoli,3783,Stadio Pier Cesare Tombolato,Lorenzo Maggioni,Match Report,
Regular Season,35,Sun,2019-04-28,21:00 (14:00),Lecce,1–0,Brescia,21860,Stadio Comunale Via Del Mare,Marco Piccinini,Match Report,
,,,,,,,,,,,,
Regular Season,36,Wed,2019-05-01,12:30 (05:30),Palermo,2–2,Spezia,7250,Stadio Renzo Barbera,Antonio Rapuano,Match Report,
Regular Season,36,Wed,2019-05-01,15:00 (08:00),Hellas Verona,2–3,Livorno,9849,Stadio Marc'Antonio Bentegodi,Gianluca Aureliano,Match Report,
Regular Season,36,Wed,2019-05-01,15:00 (08:00),Foggia,3–1,Salernitana,10095,Stadio Comunale Pino Zaccheria,Riccardo Ros,Match Report,
Regular Season,36,Wed,2019-05-01,15:00 (08:00),Crotone,1–0,Benevento,7445,Stadio Ezio Scida,Juan Sacchi,Match Report,
Regular Season,36,Wed,2019-05-01,15:00 (08:00),Padova,2–1,Lecce,9338,Stadio Comunale Euganeo,Lorenzo Illuzzi,Match Report,
Regular Season,36,Wed,2019-05-01,15:00 (08:00),Carpi,1–2,Cremonese,3163,Stadio Sandro Cabassi,Manuel Volpi,Match Report,
Regular Season,36,Wed,2019-05-01,15:00 (08:00),Cosenza,1–1,Venezia,10234,Stadio San Vito,Daniele Minelli,Match Report,
Regular Season,36,Wed,2019-05-01,15:00 (08:00),Perugia,0–0,Cittadella,7679,Stadio Renato Curi,Davide Ghersini,Match Report,
Regular Season,36,Wed,2019-05-01,18:00 (11:00),Brescia,1–0,Ascoli,12000,Stadio Mario Rigamonti,Niccolò Baroni,Match Report,
,,,,,,,,,,,,
Regular Season,37,Sat,2019-05-04,15:00 (08:00),Cremonese,0–0,Brescia,11840,Stadio Giovanni Zin,Luigi Nasca,Match Report,
Regular Season,37,Sat,2019-05-04,15:00 (08:00),Ascoli,1–2,Palermo,6541,Stadio Cino e Lillo Del Duca,Francesco Fourneau,Match Report,
Regular Season,37,Sat,2019-05-04,15:00 (08:00),Spezia,2–0,Crotone,5697,Stadio Alberto Picco,Livio Marinelli,Match Report,
Regular Season,37,Sat,2019-05-04,15:00 (08:00),Venezia,2–2,Pescara,2919,Stadio Pierluigi Penzo,Marco Piccinini,Match Report,
Regular Season,37,Sat,2019-05-04,18:00 (11:00),Cittadella,3–0,Hellas Verona,2343,Stadio Pier Cesare Tombolato,Ivan Pezzuto,Match Report,
Regular Season,37,Sun,2019-05-05,15:00 (08:00),Benevento,3–3,Padova,9738,Stadio Ciro Vigorito,Lorenzo Maggioni,Match Report,
Regular Season,37,Sun,2019-05-05,15:00 (08:00),Livorno,1–0,Carpi,6198,Stadio Armando Picchi,Eugenio Abbattista,Match Report,
Regular Season,37,Sun,2019-05-05,21:00 (14:00),Salernitana,1–2,Cosenza,5569,Stadio Arechi,Francesco Guccini,Match Report,
Regular Season,37,Mon,2019-05-06,21:00 (14:00),Foggia,1–0,Perugia,11301,Stadio Comunale Pino Zaccheria,Aleandro Di Paolo,Match Report,
,,,,,,,,,,,,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Crotone,3–0,Ascoli,10565,Stadio Ezio Scida,Fabio Piscopo,Match Report,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Palermo,2–2,Cittadella,28351,Stadio Renzo Barbera,Juan Sacchi,Match Report,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Pescara,2–0,Salernitana,9099,Stadio Adriatico-Giovanni Cornacchia,Luigi Nasca,Match Report,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Brescia,2–3,Benevento,14000,Stadio Mario Rigamonti,Luigi Pillitteri,Match Report,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Padova,1–1,Livorno,7102,Stadio Comunale Euganeo,Antonio Rapuano,Match Report,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Hellas Verona,2–1,Foggia,14517,Stadio Marc'Antonio Bentegodi,Davide Ghersini,Match Report,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Perugia,3–1,Cremonese,7632,Stadio Renato Curi,Antonio Giua,Match Report,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Carpi,2–3,Venezia,1906,Stadio Sandro Cabassi,Lorenzo Illuzzi,Match Report,
Regular Season,38,Sat,2019-05-11,15:00 (08:00),Lecce,2–1,Spezia,25135,Stadio Comunale Via Del Mare,Gianluca Aureliano,Match Report,
,,,,,,,,,,,,
Serie B Promotion Playoffs Preliminary Round,,Fri,2019-05-17,21:00 (14:00),Spezia,1–2,Cittadella,7442,Stadio Alberto Picco,Francesco Fourneau,Match Report,
Serie B Promotion Playoffs Preliminary Round,,Sat,2019-05-18,21:00 (14:00),Hellas Verona,4–1,Perugia,10234,Stadio Marc'Antonio Bentegodi,Ivan Pezzuto,Match Report,Required Extra Time
Serie B Promotion Playoffs Semifinals,,Tue,2019-05-21,21:00 (14:00),Cittadella,1–2,Benevento,6250,Stadio Pier Cesare Tombolato,Davide Ghersini,Match Report,Leg 1 of 2
Serie B Promotion Playoffs Semifinals,,Wed,2019-05-22,21:00 (14:00),Hellas Verona,0–0,Pescara,11308,Stadio Marc'Antonio Bentegodi,Livio Marinelli,Match Report,Leg 1 of 2
Serie B Promotion Playoffs Semifinals,,Sat,2019-05-25,21:00 (14:00),Benevento,0–3,Cittadella,10669,Stadio Ciro Vigorito,Juan Sacchi,Match Report,Leg 2 of 2; Cittadella won
Serie B Promotion Playoffs Semifinals,,Sun,2019-05-26,21:00 (14:00),Pescara,0–1,Hellas Verona,11165,Stadio Adriatico-Giovanni Cornacchia,Eugenio Abbattista,Match Report,Leg 2 of 2; Hellas Verona won
Serie B Promotion Playoffs Finals,,Thu,2019-05-30,21:00 (14:00),Cittadella,2–0,Hellas Verona,7623,Stadio Pier Cesare Tombolato,Antonio Giua,Match Report,Leg 1 of 2
Serie B Promotion Playoffs Finals,,Sun,2019-06-02,21:15 (14:15),Hellas Verona,3–0,Cittadella,25248,Stadio Marc'Antonio Bentegodi,Marco Piccinini,Match Report,Leg 2 of 2; Hellas Verona won
Serie B Relegation Playoff,,Wed,2019-06-05,20:45 (13:45),Salernitana,2–1,Venezia,12722,Stadio Arechi,Aleandro Di Paolo,Match Report,Leg 1 of 2
Serie B Relegation Playoff,,Sun,2019-06-09,18:00 (11:00),Venezia,(2) 1–0 (4),Salernitana,4414,Stadio Pierluigi Penzo,Gianluca Aureliano,Match Report,Leg 2 of 2; Salernitana won on penalty kicks following extra time
