Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,4,Sat,2017-09-16,15:00 (08:00),Empoli,3–0,Ascoli,7429,Stadio Carlo Castellani,Antonello Balice,Match Report,
Regular Season,4,Sat,2017-09-16,15:00 (08:00),Perugia,3–0,Parma,8690,Stadio Renato Curi,Davide Ghersini,Match Report,
Regular Season,4,Sat,2017-09-16,15:00 (08:00),Foggia,1–1,Palermo,11245,Stadio Comunale Pino Zaccheria,Daniele Chiffi,Match Report,
Regular Season,4,Sat,2017-09-16,15:00 (08:00),Brescia,0–0,Pro Vercelli,6301,Stadio Mario Rigamonti,Antonio Di Martino,Match Report,
Regular Season,4,Sat,2017-09-16,15:00 (08:00),Salernitana,2–2,Pescara,9313,Stadio Arechi,Federico La Penna,Match Report,
Regular Season,4,Sat,2017-09-16,15:00 (08:00),Virtus Entella,3–1,Ternana,1794,Stadio Comunale Chiavari,Francesco Fourneau,Match Report,
Regular Season,4,Sat,2017-09-16,15:00 (08:00),Cremonese,1–1,Carpi,6282,Stadio Giovanni Zin,Antonio Giua,Match Report,
Regular Season,4,Sat,2017-09-16,15:00 (08:00),Frosinone,3–2,Bari,1732,Stadio Comunale Matusa,Antonio Rapuano,Match Report,
,,,,,,,,,,,,
Regular Season,5,Mon,2017-09-18,20:30 (13:30),Avellino,1–1,Venezia,7029,Stadio Partenio,Ivan Pezzuto,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Ascoli,0–1,Frosinone,5175,Stadio Cino e Lillo Del Duca,Daniele Minelli,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Spezia,1–0,Novara,5180,Stadio Alberto Picco,Riccardo Pinzani,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Carpi,1–3,Foggia,3487,Stadio Sandro Cabassi,Livio Marinelli,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Bari,1–0,Cremonese,13461,Stadio Comunale San Nicola,Aleandro Di Paolo,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Cittadella,4–0,Cesena,2989,Stadio Pier Cesare Tombolato,Luigi Pillitteri,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Pescara,2–2,Virtus Entella,7172,Stadio Adriatico-Giovanni Cornacchia,Marco Serra,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Parma,1–2,Empoli,10221,Stadio Ennio Tardini,Gianluca Aureliano,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Pro Vercelli,1–1,Salernitana,2560,Stadio Silvio Piola,Nicolò Marini,Match Report,
Regular Season,5,Tue,2017-09-19,20:30 (13:30),Palermo,1–0,Perugia,6844,Stadio Renzo Barbera,Riccardo Ros,Match Report,
,,,,,,,,,,,,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Venezia,0–1,Parma,10500,Stadio Pierluigi Penzo,Antonello Balice,Match Report,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Perugia,1–0,Frosinone,11115,Stadio Renato Curi,Eugenio Abbattista,Match Report,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Salernitana,2–0,Spezia,7465,Stadio Arechi,Antonio Giua,Match Report,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Brescia,2–2,Foggia,8670,Stadio Mario Rigamonti,Luigi Nasca,Match Report,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Novara,1–2,Avellino,3634,Stadio Comunale Silvio Piola,Francesco Paolo Saia,Match Report,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Cremonese,0–0,Pescara,6628,Stadio Giovanni Zin,Francesco Fourneau,Match Report,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Empoli,0–1,Cittadella,3993,Stadio Carlo Castellani,Antonio Rapuano,Match Report,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Bari,3–0,Ternana,13113,Stadio Comunale San Nicola,Davide Ghersini,Match Report,
Regular Season,6,Sat,2017-09-23,15:00 (08:00),Virtus Entella,0–0,Carpi,4154,Stadio Comunale Chiavari,Juan Sacchi,Match Report,
Regular Season,6,Sun,2017-09-24,17:30 (10:30),Cesena,0–2,Ascoli,11870,Stadio Dino Manuzzi,Lorenzo Illuzzi,Match Report,
Regular Season,6,Mon,2017-09-25,20:30 (13:30),Palermo,2–1,Pro Vercelli,6573,Stadio Renzo Barbera,Niccolò Baroni,Match Report,
,,,,,,,,,,,,
Regular Season,7,Fri,2017-09-29,20:30 (13:30),Parma,2–2,Salernitana,11493,Stadio Ennio Tardini,Aleandro Di Paolo,Match Report,
Regular Season,7,Sat,2017-09-30,15:00 (08:00),Spezia,1–0,Bari,5873,Stadio Alberto Picco,Riccardo Ros,Match Report,
Regular Season,7,Sat,2017-09-30,15:00 (08:00),Carpi,0–1,Pescara,2443,Stadio Sandro Cabassi,Daniele Minelli,Match Report,
Regular Season,7,Sat,2017-09-30,15:00 (08:00),Brescia,2–1,Perugia,7311,Stadio Mario Rigamonti,Livio Marinelli,Match Report,
Regular Season,7,Sat,2017-09-30,15:00 (08:00),Ascoli,0–0,Palermo,5577,Stadio Cino e Lillo Del Duca,Riccardo Pinzani,Match Report,
Regular Season,7,Sat,2017-09-30,15:00 (08:00),Cittadella,0–1,Virtus Entella,3034,Stadio Pier Cesare Tombolato,Daniele Martinelli,Match Report,
Regular Season,7,Sat,2017-09-30,15:00 (08:00),Avellino,3–2,Empoli,8203,Stadio Partenio,Marco Piccinini,Match Report,
Regular Season,7,Sat,2017-09-30,15:00 (08:00),Pro Vercelli,5–2,Cesena,2360,Stadio Silvio Piola,Federico La Penna,Match Report,
Regular Season,7,Sat,2017-09-30,15:00 (08:00),Ternana,2–3,Venezia,4129,Stadio Libero Liberati,Antonio Di Martino,Match Report,
Regular Season,7,Sun,2017-10-01,15:00 (08:00),Foggia,2–2,Novara,3750,Stadio Comunale Pino Zaccheria,Marco Serra,Match Report,
Regular Season,7,Mon,2017-10-02,20:30 (13:30),Frosinone,0–0,Cremonese,13000,Stadio Partenio,Daniele Chiffi,Match Report,
,,,,,,,,,,,,
Regular Season,5,Tue,2017-10-03,20:30 (13:30),Ternana,1–1,Brescia,4767,Stadio Libero Liberati,Daniele Martinelli,Match Report,
,,,,,,,,,,,,
Regular Season,8,Sat,2017-10-07,18:00 (11:00),Salernitana,0–0,Ascoli,8360,Stadio Arechi,Luigi Pillitteri,Match Report,
Regular Season,8,Sat,2017-10-07,20:30 (13:30),Cesena,1–0,Spezia,11342,Stadio Dino Manuzzi,Valerio Marini,Match Report,
Regular Season,8,Sun,2017-10-08,12:30 (05:30),Pescara,1–2,Cittadella,7801,Stadio Adriatico-Giovanni Cornacchia,Davide Ghersini,Match Report,
Regular Season,8,Sun,2017-10-08,15:00 (08:00),Bari,2–1,Avellino,15994,Stadio Comunale San Nicola,Gianluca Aureliano,Match Report,
Regular Season,8,Sun,2017-10-08,15:00 (08:00),Empoli,3–1,Foggia,8689,Stadio Carlo Castellani,Eugenio Abbattista,Match Report,
Regular Season,8,Sun,2017-10-08,15:00 (08:00),Perugia,1–5,Pro Vercelli,9878,Stadio Renato Curi,Francesco Paolo Saia,Match Report,
Regular Season,8,Sun,2017-10-08,15:00 (08:00),Palermo,1–1,Parma,7256,Stadio Renzo Barbera,Juan Sacchi,Match Report,
Regular Season,8,Sun,2017-10-08,15:00 (08:00),Venezia,2–0,Carpi,4404,Stadio Pierluigi Penzo,Luigi Nasca,Match Report,
Regular Season,8,Sun,2017-10-08,15:00 (08:00),Cremonese,3–3,Ternana,6422,Stadio Giovanni Zin,Lorenzo Illuzzi,Match Report,
Regular Season,8,Sun,2017-10-08,15:00 (08:00),Virtus Entella,3–0,Brescia,2120,Stadio Comunale Chiavari,Antonello Balice,Match Report,
Regular Season,8,Sun,2017-10-08,20:30 (13:30),Novara,2–1,Frosinone,3501,Stadio Comunale Silvio Piola,Ivan Pezzuto,Match Report,
,,,,,,,,,,,,
Regular Season,9,Fri,2017-10-13,20:30 (13:30),Foggia,2–1,Perugia,12849,Stadio Comunale Pino Zaccheria,Aleandro Di Paolo,Match Report,
Regular Season,9,Sat,2017-10-14,15:00 (08:00),Parma,0–1,Pescara,11370,Stadio Ennio Tardini,Niccolò Baroni,Match Report,
Regular Season,9,Sat,2017-10-14,15:00 (08:00),Cittadella,1–2,Cremonese,3374,Stadio Pier Cesare Tombolato,Daniele Minelli,Match Report,
Regular Season,9,Sat,2017-10-14,15:00 (08:00),Pro Vercelli,2–2,Bari,3446,Stadio Silvio Piola,Daniele Martinelli,Match Report,
Regular Season,9,Sat,2017-10-14,15:00 (08:00),Brescia,0–1,Novara,6879,Stadio Mario Rigamonti,Marco Piccinini,Match Report,
Regular Season,9,Sat,2017-10-14,15:00 (08:00),Ascoli,3–3,Venezia,5525,Stadio Cino e Lillo Del Duca,Riccardo Ros,Match Report,
Regular Season,9,Sat,2017-10-14,15:00 (08:00),Ternana,4–2,Spezia,3772,Stadio Libero Liberati,Antonio Rapuano,Match Report,
Regular Season,9,Sat,2017-10-14,15:00 (08:00),Carpi,2–1,Cesena,2507,Stadio Sandro Cabassi,Riccardo Pinzani,Match Report,
Regular Season,9,Sat,2017-10-14,15:00 (08:00),Frosinone,0–0,Palermo,12500,Stadio Partenio,Federico La Penna,Match Report,
Regular Season,9,Sun,2017-10-15,17:30 (10:30),Avellino,2–3,Salernitana,10500,Stadio Partenio,Francesco Fourneau,Match Report,
Regular Season,9,Mon,2017-10-16,20:30 (13:30),Virtus Entella,2–3,Empoli,2666,Stadio Comunale Chiavari,Antonio Giua,Match Report,
,,,,,,,,,,,,
Regular Season,10,Fri,2017-10-20,19:00 (12:00),Cremonese,2–0,Brescia,9097,Stadio Giovanni Zin,Luigi Pillitteri,Match Report,
Regular Season,10,Fri,2017-10-20,21:00 (14:00),Bari,4–2,Cittadella,15275,Stadio Comunale San Nicola,Valerio Marini,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Pro Vercelli,0–0,Carpi,2355,Stadio Silvio Piola,Eugenio Abbattista,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Pescara,2–1,Avellino,7978,Stadio Adriatico-Giovanni Cornacchia,Daniele Chiffi,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Parma,3–1,Virtus Entella,10178,Stadio Ennio Tardini,Antonio Di Martino,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Cesena,3–3,Foggia,14494,Stadio Dino Manuzzi,Gianluca Aureliano,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Ternana,1–1,Ascoli,5824,Stadio Libero Liberati,Luigi Nasca,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Venezia,1–0,Empoli,4426,Stadio Pierluigi Penzo,Francesco Paolo Saia,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Salernitana,1–1,Frosinone,10210,Stadio Arechi,Marco Serra,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Palermo,0–2,Novara,6068,Stadio Renzo Barbera,Lorenzo Illuzzi,Match Report,
Regular Season,10,Sat,2017-10-21,15:00 (08:00),Spezia,4–2,Perugia,5560,Stadio Alberto Picco,Ivan Pezzuto,Match Report,
,,,,,,,,,,,,
Regular Season,11,Mon,2017-10-23,20:30 (13:30),Brescia,2–1,Bari,7312,Stadio Mario Rigamonti,Riccardo Pinzani,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Carpi,1–3,Palermo,2430,Stadio Sandro Cabassi,Aleandro Di Paolo,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Foggia,0–3,Parma,11488,Stadio Comunale Pino Zaccheria,Marco Piccinini,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Ascoli,3–1,Spezia,5147,Stadio Cino e Lillo Del Duca,Antonello Balice,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Frosinone,4–2,Ternana,12000,Stadio Partenio,Antonio Giua,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Virtus Entella,1–1,Cremonese,1725,Stadio Comunale Chiavari,Niccolò Baroni,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Perugia,0–3,Cesena,8459,Stadio Renato Curi,Francesco Fourneau,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Avellino,1–0,Pro Vercelli,5500,Stadio Partenio,Antonio Rapuano,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Empoli,3–1,Pescara,4375,Stadio Carlo Castellani,Federico La Penna,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Cittadella,2–1,Venezia,5099,Stadio Pier Cesare Tombolato,Juan Sacchi,Match Report,
Regular Season,11,Tue,2017-10-24,20:30 (13:30),Novara,2–3,Salernitana,3729,Stadio Comunale Silvio Piola,Davide Ghersini,Match Report,
,,,,,,,,,,,,
Regular Season,12,Sat,2017-10-28,15:00 (08:00),Cremonese,3–3,Perugia,6159,Stadio Giovanni Zin,Antonio Di Martino,Match Report,
Regular Season,12,Sat,2017-10-28,15:00 (08:00),Spezia,0–0,Cittadella,5365,Stadio Alberto Picco,Luigi Pillitteri,Match Report,
Regular Season,12,Sat,2017-10-28,15:00 (08:00),Venezia,1–1,Frosinone,3909,Stadio Pierluigi Penzo,Valerio Marini,Match Report,
Regular Season,12,Sat,2017-10-28,15:00 (08:00),Bari,3–0,Ascoli,12530,Stadio Comunale San Nicola,Marco Serra,Match Report,
Regular Season,12,Sat,2017-10-28,15:00 (08:00),Cesena,2–2,Novara,10720,Stadio Dino Manuzzi,Daniele Minelli,Match Report,
Regular Season,12,Sat,2017-10-28,15:00 (08:00),Palermo,2–0,Virtus Entella,4963,Stadio Renzo Barbera,Gianluca Aureliano,Match Report,
Regular Season,12,Sat,2017-10-28,15:00 (08:00),Pescara,0–3,Brescia,7075,Stadio Adriatico-Giovanni Cornacchia,Eugenio Abbattista,Match Report,
Regular Season,12,Sat,2017-10-28,15:00 (08:00),Salernitana,2–1,Empoli,9270,Stadio Arechi,Daniele Martinelli,Match Report,
Regular Season,12,Sun,2017-10-29,15:00 (09:00),Parma,2–0,Avellino,11535,Stadio Comunale Silvio Piola,Livio Marinelli,Match Report,
Regular Season,12,Sun,2017-10-29,17:30 (11:30),Pro Vercelli,1–4,Foggia,4446,Stadio Libero Liberati,Riccardo Ros,Match Report,
Regular Season,12,Mon,2017-10-30,20:30 (14:30),Ternana,0–0,Carpi,3987,Stadio Libero Liberati,Daniele Chiffi,Match Report,
,,,,,,,,,,,,
Regular Season,13,Fri,2017-11-03,20:30 (14:30),Pescara,2–2,Palermo,7621,Stadio Mario Rigamonti,Antonio Giua,Match Report,
Regular Season,13,Sat,2017-11-04,12:00 (09:00),Foggia,2–3,Cremonese,10967,Estádio Benito Agnelo Castellano,Davide Ghersini,Match Report,
Regular Season,13,Sat,2017-11-04,15:00 (09:00),Cittadella,1–1,Ternana,3033,Stadio Comunale Pino Zaccheria,Antonello Balice,Match Report,
Regular Season,13,Sat,2017-11-04,15:00 (09:00),Carpi,4–2,Ascoli,1787,Stadio Pier Cesare Tombolato,Francesco Paolo Saia,Match Report,
Regular Season,13,Sat,2017-11-04,15:00 (09:00),Frosinone,2–1,Parma,11043,Stadio Comunale Silvio Piola,Luigi Nasca,Match Report,
Regular Season,13,Sat,2017-11-04,15:00 (09:00),Salernitana,2–2,Bari,16813,Stadio Arechi,Ivan Pezzuto,Match Report,
Regular Season,13,Sat,2017-11-04,15:00 (09:00),Brescia,1–2,Venezia,7476,Stadio Sandro Cabassi,Niccolò Baroni,Match Report,
Regular Season,13,Sat,2017-11-04,15:00 (09:00),Virtus Entella,2–2,Cesena,1622,Stadio Carlo Castellani,Aleandro Di Paolo,Match Report,
Regular Season,13,Sat,2017-11-04,15:00 (09:00),Novara,0–1,Pro Vercelli,5333,Stadio Comunale Silvio Piola,Juan Sacchi,Match Report,
Regular Season,13,Sun,2017-11-05,17:30 (10:30),Empoli,1–1,Spezia,4340,Stadio Renato Curi,Lorenzo Illuzzi,Match Report,
Regular Season,13,Mon,2017-11-06,20:30 (13:30),Perugia,1–1,Avellino,7885,Stadio Renato Curi,Federico La Penna,Match Report,
,,,,,,,,,,,,
Regular Season,14,Sat,2017-11-11,15:00 (08:00),Pro Vercelli,2–1,Empoli,2484,Stadio Partenio,Francesco Fourneau,Match Report,
Regular Season,14,Sat,2017-11-11,18:00 (11:00),Avellino,0–0,Virtus Entella,3396,Stadio Alberto Picco,Daniele Minelli,Match Report,
Regular Season,14,Sat,2017-11-11,20:30 (13:30),Spezia,1–1,Frosinone,5620,Stadio Pierluigi Penzo,Livio Marinelli,Match Report,
Regular Season,14,Sun,2017-11-12,12:30 (05:30),Venezia,1–0,Perugia,4800,Stadio Cino e Lillo Del Duca,Riccardo Pinzani,Match Report,
Regular Season,14,Sun,2017-11-12,08:00,Ternana,1–1,Novara,3834,Estadio Universitario de Nuevo León,Valerio Marini,Match Report,
Regular Season,14,Sun,2017-11-12,15:00 (08:00),Carpi,1–1,Brescia,2655,Stadio Dino Manuzzi,Daniele Martinelli,Match Report,
Regular Season,14,Sun,2017-11-12,15:00 (08:00),Cesena,3–3,Salernitana,12948,Stadio Pier Cesare Tombolato,Riccardo Ros,Match Report,
Regular Season,14,Sun,2017-11-12,15:00 (08:00),Ascoli,0–2,Foggia,8764,Stadio Sandro Cabassi,Antonio Rapuano,Match Report,
Regular Season,14,Sun,2017-11-12,15:00 (08:00),Cittadella,1–2,Parma,4144,Stadio Giovanni Zin,Marco Serra,Match Report,
Regular Season,14,Sun,2017-11-12,15:00 (08:00),Cremonese,1–2,Palermo,7461,Stadio Libero Liberati,Eugenio Abbattista,Match Report,
Regular Season,14,Sun,2017-11-12,20:30 (13:30),Bari,1–0,Pescara,18526,Stadio Comunale San Nicola,Marco Piccinini,Match Report,
,,,,,,,,,,,,
Regular Season,15,Fri,2017-11-17,20:30 (13:30),Frosinone,1–1,Avellino,11632,Stadio Benito Stirpe,Niccolò Baroni,Match Report,
Regular Season,15,Sat,2017-11-18,15:00 (08:00),Novara,1–2,Bari,4120,Stadio Comunale Silvio Piola,Luigi Pillitteri,Match Report,
Regular Season,15,Sat,2017-11-18,15:00 (08:00),Perugia,5–0,Carpi,7443,Stadio Renato Curi,Juan Sacchi,Match Report,
Regular Season,15,Sat,2017-11-18,15:00 (08:00),Pescara,3–1,Pro Vercelli,6546,Stadio Adriatico-Giovanni Cornacchia,Fabio Piscopo,Match Report,
Regular Season,15,Sat,2017-11-18,15:00 (08:00),Foggia,1–1,Ternana,9939,Stadio Comunale Pino Zaccheria,Ivan Pezzuto,Match Report,
Regular Season,15,Sat,2017-11-18,15:00 (08:00),Brescia,1–1,Spezia,6712,Stadio Mario Rigamonti,Antonio Di Martino,Match Report,
Regular Season,15,Sat,2017-11-18,15:00 (08:00),Virtus Entella,0–0,Venezia,1849,Stadio Comunale Chiavari,Lorenzo Illuzzi,Match Report,
Regular Season,15,Sat,2017-11-18,15:00 (08:00),Parma,4–0,Ascoli,10629,Stadio Ennio Tardini,Antonio Giua,Match Report,
Regular Season,15,Sat,2017-11-18,15:00 (08:00),Empoli,5–3,Cesena,6712,Stadio Carlo Castellani,Antonello Balice,Match Report,
Regular Season,15,Sun,2017-11-19,17:30 (10:30),Salernitana,1–1,Cremonese,11366,Stadio Arechi,Daniele Chiffi,Match Report,
Regular Season,15,Mon,2017-11-20,20:30 (13:30),Palermo,0–3,Cittadella,7803,Stadio Renzo Barbera,Davide Ghersini,Match Report,
,,,,,,,,,,,,
Regular Season,16,Fri,2017-11-24,20:30 (13:30),Empoli,3–3,Frosinone,4526,Stadio Carlo Castellani,Marco Piccinini,Match Report,
Regular Season,16,Sat,2017-11-25,15:00 (08:00),Pro Vercelli,1–1,Virtus Entella,2327,Stadio Silvio Piola,Livio Marinelli,Match Report,
Regular Season,16,Sat,2017-11-25,15:00 (08:00),Carpi,2–1,Parma,3158,Stadio Sandro Cabassi,Francesco Fourneau,Match Report,
Regular Season,16,Sat,2017-11-25,15:00 (08:00),Spezia,4–0,Pescara,5094,Stadio Alberto Picco,Riccardo Pinzani,Match Report,
Regular Season,16,Sat,2017-11-25,15:00 (08:00),Ascoli,0–0,Cremonese,5024,Stadio Cino e Lillo Del Duca,Aleandro Di Paolo,Match Report,
Regular Season,16,Sat,2017-11-25,15:00 (08:00),Avellino,1–3,Palermo,3783,Stadio Partenio,Luigi Nasca,Match Report,
Regular Season,16,Sat,2017-11-25,15:00 (08:00),Cittadella,2–1,Salernitana,3296,Stadio Pier Cesare Tombolato,Francesco Paolo Saia,Match Report,
Regular Season,16,Sat,2017-11-25,15:00 (08:00),Venezia,1–3,Novara,3352,Stadio Pierluigi Penzo,Antonio Rapuano,Match Report,
Regular Season,16,Sun,2017-11-26,12:30 (05:30),Bari,1–0,Foggia,33567,Stadio Comunale San Nicola,Federico La Penna,Match Report,
Regular Season,16,Sun,2017-11-26,15:00 (08:00),Ternana,1–1,Perugia,9145,Stadio Libero Liberati,Gianluca Aureliano,Match Report,
Regular Season,16,Mon,2017-11-27,20:30 (13:30),Cesena,1–0,Brescia,11238,Stadio Dino Manuzzi,Marco Serra,Match Report,
,,,,,,,,,,,,
Regular Season,17,Sat,2017-12-02,15:00 (08:00),Pescara,3–3,Ternana,6706,Stadio Adriatico-Giovanni Cornacchia,Riccardo Ros,Match Report,
Regular Season,17,Sat,2017-12-02,15:00 (08:00),Cremonese,1–0,Spezia,5480,Stadio Giovanni Zin,Fabio Piscopo,Match Report,
Regular Season,17,Sat,2017-12-02,15:00 (08:00),Parma,3–0,Pro Vercelli,9850,Stadio Ennio Tardini,Daniele Martinelli,Match Report,
Regular Season,17,Sat,2017-12-02,15:00 (08:00),Frosinone,3–3,Cesena,9621,Stadio Benito Stirpe,Luigi Pillitteri,Match Report,
Regular Season,17,Sat,2017-12-02,15:00 (08:00),Novara,1–1,Empoli,2994,Stadio Comunale Silvio Piola,Eugenio Abbattista,Match Report,
