Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,21,Sat,2016-02-13,15:30 (08:30),Dortmund,1–0,Hannover 96,80900,Signal Iduna Park,Günter Perl,Match Report,
Regular Season,21,Sat,2016-02-13,15:30 (08:30),Werder Bremen,1–1,Hoffenheim,38454,Weserstadion,Benjamin Brand,Match Report,
Regular Season,21,Sat,2016-02-13,15:30 (08:30),Stuttgart,2–0,Hertha BSC,45465,Mercedes-Benz Arena,Christian Dingert,Match Report,
Regular Season,21,Sat,2016-02-13,15:30 (08:30),Wolfsburg,2–0,Ingolstadt 04,26884,Volkswagen Arena,Patrick Ittrich,Match Report,
Regular Season,21,Sat,2016-02-13,15:30 (08:30),Darmstadt 98,1–2,Bayer,16800,Jonathan-Heimes-Stadion am Böllenfalltor,Jochen Drees,Match Report,
Regular Season,21,Sat,2016-02-13,18:30 (11:30),Köln,3–1,Eint Frankfurt,49200,RheinEnergieSTADION,Felix Zwayer,Match Report,
Regular Season,21,Sun,2016-02-14,15:30 (08:30),Hamburger SV,3–2,M'gladbach,56706,Volksparkstadion,Deniz Aytekin,Match Report,
Regular Season,21,Sun,2016-02-14,17:30 (10:30),Augsburg,1–3,Bayern Munich,30660,WWK Arena,Florian Meyer,Match Report,
,,,,,,,,,,,,
Regular Season,22,Fri,2016-02-19,20:30 (13:30),Eint Frankfurt,0–0,Hamburger SV,47200,Commerzbank-Arena,Wolfgang Stark,Match Report,
Regular Season,22,Sat,2016-02-20,15:30 (08:30),Hoffenheim,3–2,Mainz 05,24019,PreZero Arena,Günter Perl,Match Report,
Regular Season,22,Sat,2016-02-20,15:30 (08:30),Hertha BSC,1–1,Wolfsburg,40126,Olympiastadion Berlin,Sascha Stegemann,Match Report,
Regular Season,22,Sat,2016-02-20,15:30 (08:30),Ingolstadt 04,2–0,Werder Bremen,15000,Audi-Sportpark,Tobias Welz,Match Report,
Regular Season,22,Sat,2016-02-20,15:30 (08:30),M'gladbach,1–0,Köln,52226,Stadion im Borussia-Park,Knut Kircher,Match Report,
Regular Season,22,Sat,2016-02-20,15:30 (08:30),Bayern Munich,3–1,Darmstadt 98,75000,Allianz Arena,Michael Weiner,Match Report,
Regular Season,22,Sun,2016-02-21,15:30 (08:30),Bayer,0–1,Dortmund,30210,BayArena,Felix Zwayer,Match Report,
Regular Season,22,Sun,2016-02-21,17:30 (10:30),Hannover 96,0–1,Augsburg,32400,HDI-Arena,Daniel Siebert,Match Report,
Regular Season,22,Sun,2016-02-21,17:30 (10:30),Schalke 04,1–1,Stuttgart,61262,Veltins-Arena,Bastian Dankert,Match Report,
,,,,,,,,,,,,
Regular Season,23,Fri,2016-02-26,20:30 (13:30),Köln,0–1,Hertha BSC,48900,RheinEnergieSTADION,Tobias Stieler,Match Report,
Regular Season,23,Sat,2016-02-27,15:30 (08:30),Hamburger SV,1–1,Ingolstadt 04,50675,Volksparkstadion,Marco Fritz,Match Report,
Regular Season,23,Sat,2016-02-27,15:30 (08:30),Wolfsburg,0–2,Bayern Munich,30000,Volkswagen Arena,Manuel Gräfe,Match Report,
Regular Season,23,Sat,2016-02-27,15:30 (08:30),Stuttgart,1–2,Hannover 96,54356,Mercedes-Benz Arena,Sascha Stegemann,Match Report,
Regular Season,23,Sat,2016-02-27,15:30 (08:30),Werder Bremen,2–2,Darmstadt 98,40396,Weserstadion,Robert Hartmann,Match Report,
Regular Season,23,Sun,2016-02-28,15:30 (08:30),Augsburg,2–2,M'gladbach,29665,WWK Arena,Knut Kircher,Match Report,
Regular Season,23,Sun,2016-02-28,17:30 (10:30),Dortmund,3–1,Hoffenheim,81359,Signal Iduna Park,Peter Sippel,Match Report,
Regular Season,23,Sun,2016-02-28,17:30 (10:30),Mainz 05,3–1,Bayer,26557,Opel Arena,Deniz Aytekin,Match Report,
Regular Season,23,Sun,2016-02-28,19:30 (12:30),Eint Frankfurt,0–0,Schalke 04,43500,Commerzbank-Arena,Felix Brych,Match Report,
,,,,,,,,,,,,
Regular Season,24,Tue,2016-03-01,20:00 (13:00),Hannover 96,0–4,Wolfsburg,34500,HDI-Arena,Bastian Dankert,Match Report,
Regular Season,24,Tue,2016-03-01,20:00 (13:00),Ingolstadt 04,1–1,Köln,14503,Audi-Sportpark,Florian Meyer,Match Report,
Regular Season,24,Wed,2016-03-02,20:00 (13:00),Hoffenheim,2–1,Augsburg,21092,PreZero Arena,Guido Winkmann,Match Report,
Regular Season,24,Wed,2016-03-02,20:00 (13:00),M'gladbach,4–0,Stuttgart,43627,Stadion im Borussia-Park,Tobias Welz,Match Report,
Regular Season,24,Wed,2016-03-02,20:00 (13:00),Bayer,1–4,Werder Bremen,25506,BayArena,Marco Fritz,Match Report,
Regular Season,24,Wed,2016-03-02,20:00 (13:00),Bayern Munich,1–2,Mainz 05,75000,Allianz Arena,Sascha Stegemann,Match Report,
Regular Season,24,Wed,2016-03-02,20:00 (13:00),Schalke 04,3–2,Hamburger SV,60856,Veltins-Arena,Günter Perl,Match Report,
Regular Season,24,Wed,2016-03-02,20:00 (13:00),Hertha BSC,2–0,Eint Frankfurt,36608,Olympiastadion Berlin,Knut Kircher,Match Report,
Regular Season,24,Wed,2016-03-02,20:00 (13:00),Darmstadt 98,0–2,Dortmund,17000,Jonathan-Heimes-Stadion am Böllenfalltor,Manuel Gräfe,Match Report,
,,,,,,,,,,,,
Regular Season,25,Sat,2016-03-05,15:30 (08:30),Eint Frankfurt,1–1,Ingolstadt 04,40000,Commerzbank-Arena,Sascha Stegemann,Match Report,
Regular Season,25,Sat,2016-03-05,15:30 (08:30),Augsburg,3–3,Bayer,27610,WWK Arena,Markus Schmidt,Match Report,
Regular Season,25,Sat,2016-03-05,15:30 (08:30),Werder Bremen,4–1,Hannover 96,42100,Weserstadion,Felix Zwayer,Match Report,
Regular Season,25,Sat,2016-03-05,15:30 (08:30),Stuttgart,5–1,Hoffenheim,44647,Mercedes-Benz Arena,Christian Dingert,Match Report,
Regular Season,25,Sat,2016-03-05,15:30 (08:30),Wolfsburg,2–1,M'gladbach,29224,Volkswagen Arena,Daniel Siebert,Match Report,
Regular Season,25,Sat,2016-03-05,15:30 (08:30),Köln,1–3,Schalke 04,49300,RheinEnergieSTADION,Wolfgang Stark,Match Report,
Regular Season,25,Sat,2016-03-05,18:30 (11:30),Dortmund,0–0,Bayern Munich,81359,Signal Iduna Park,Tobias Stieler,Match Report,
Regular Season,25,Sun,2016-03-06,15:30 (08:30),Mainz 05,0–0,Darmstadt 98,34000,Opel Arena,Benjamin Brand,Match Report,
Regular Season,25,Sun,2016-03-06,17:30 (10:30),Hamburger SV,2–0,Hertha BSC,46136,Volksparkstadion,Felix Brych,Match Report,
,,,,,,,,,,,,
Regular Season,26,Fri,2016-03-11,20:30 (13:30),Hertha BSC,2–0,Schalke 04,51424,Olympiastadion Berlin,Tobias Welz,Match Report,
Regular Season,26,Sat,2016-03-12,15:30 (08:30),Ingolstadt 04,3–3,Stuttgart,15107,Audi-Sportpark,Manuel Gräfe,Match Report,
Regular Season,26,Sat,2016-03-12,15:30 (08:30),Hoffenheim,1–0,Wolfsburg,25231,PreZero Arena,Robert Hartmann,Match Report,
Regular Season,26,Sat,2016-03-12,15:30 (08:30),Darmstadt 98,2–2,Augsburg,16000,Jonathan-Heimes-Stadion am Böllenfalltor,Bastian Dankert,Match Report,
Regular Season,26,Sat,2016-03-12,15:30 (08:30),Hannover 96,0–2,Köln,40600,HDI-Arena,Peter Sippel,Match Report,
Regular Season,26,Sat,2016-03-12,15:30 (08:30),M'gladbach,3–0,Eint Frankfurt,54010,Stadion im Borussia-Park,Michael Weiner,Match Report,
Regular Season,26,Sat,2016-03-12,18:30 (11:30),Bayern Munich,5–0,Werder Bremen,75000,Allianz Arena,Guido Winkmann,Match Report,
Regular Season,26,Sun,2016-03-13,15:30 (09:30),Bayer,1–0,Hamburger SV,30210,BayArena,Christian Dingert,Match Report,
Regular Season,26,Sun,2016-03-13,17:30 (11:30),Dortmund,2–0,Mainz 05,81000,Signal Iduna Park,Deniz Aytekin,Match Report,
,,,,,,,,,,,,
Regular Season,27,Fri,2016-03-18,20:30 (14:30),Schalke 04,2–1,M'gladbach,62271,Veltins-Arena,Marco Fritz,Match Report,
Regular Season,27,Sat,2016-03-19,15:30 (09:30),Köln,0–1,Bayern Munich,49600,RheinEnergieSTADION,Tobias Welz,Match Report,
Regular Season,27,Sat,2016-03-19,15:30 (09:30),Hertha BSC,2–1,Ingolstadt 04,40385,Olympiastadion Berlin,Patrick Ittrich,Match Report,
Regular Season,27,Sat,2016-03-19,15:30 (09:30),Hamburger SV,1–3,Hoffenheim,48263,Volksparkstadion,Knut Kircher,Match Report,
Regular Season,27,Sat,2016-03-19,15:30 (09:30),Werder Bremen,1–1,Mainz 05,38416,Weserstadion,Manuel Gräfe,Match Report,
Regular Season,27,Sat,2016-03-19,15:30 (09:30),Wolfsburg,1–1,Darmstadt 98,26422,Volkswagen Arena,Markus Schmidt,Match Report,
Regular Season,27,Sat,2016-03-19,18:30 (12:30),Eint Frankfurt,1–0,Hannover 96,43300,Commerzbank-Arena,Wolfgang Stark,Match Report,
Regular Season,27,Sun,2016-03-20,15:30 (09:30),Stuttgart,0–2,Bayer,54522,Mercedes-Benz Arena,Daniel Siebert,Match Report,
Regular Season,27,Sun,2016-03-20,17:30 (11:30),Augsburg,1–3,Dortmund,30660,WWK Arena,Christian Dingert,Match Report,
,,,,,,,,,,,,
Regular Season,28,Fri,2016-04-01,20:30 (13:30),Bayer,3–0,Wolfsburg,29239,BayArena,Felix Brych,Match Report,
Regular Season,28,Sat,2016-04-02,15:30 (08:30),Ingolstadt 04,3–0,Schalke 04,15200,Audi-Sportpark,Daniel Siebert,Match Report,
Regular Season,28,Sat,2016-04-02,15:30 (08:30),Bayern Munich,1–0,Eint Frankfurt,75000,Allianz Arena,Florian Meyer,Match Report,
Regular Season,28,Sat,2016-04-02,15:30 (08:30),Mainz 05,4–2,Augsburg,31780,Opel Arena,Patrick Ittrich,Match Report,
Regular Season,28,Sat,2016-04-02,15:30 (08:30),Darmstadt 98,2–2,Stuttgart,17000,Jonathan-Heimes-Stadion am Böllenfalltor,Felix Zwayer,Match Report,
Regular Season,28,Sat,2016-04-02,15:30 (08:30),Hannover 96,0–3,Hamburger SV,49000,HDI-Arena,Robert Hartmann,Match Report,
Regular Season,28,Sat,2016-04-02,18:30 (11:30),Dortmund,3–2,Werder Bremen,81359,Signal Iduna Park,Tobias Welz,Match Report,
Regular Season,28,Sun,2016-04-03,15:30 (08:30),M'gladbach,5–0,Hertha BSC,53114,Stadion im Borussia-Park,Sascha Stegemann,Match Report,
Regular Season,28,Sun,2016-04-03,17:30 (10:30),Hoffenheim,1–1,Köln,30150,PreZero Arena,Deniz Aytekin,Match Report,
,,,,,,,,,,,,
Regular Season,29,Fri,2016-04-08,20:30 (13:30),Hertha BSC,2–2,Hannover 96,45229,Olympiastadion Berlin,Benjamin Brand,Match Report,
Regular Season,29,Sat,2016-04-09,15:30 (08:30),Ingolstadt 04,1–0,M'gladbach,15200,Audi-Sportpark,Tobias Welz,Match Report,
Regular Season,29,Sat,2016-04-09,15:30 (08:30),Eint Frankfurt,0–2,Hoffenheim,51000,Commerzbank-Arena,Felix Brych,Match Report,
Regular Season,29,Sat,2016-04-09,15:30 (08:30),Werder Bremen,1–2,Augsburg,41000,Weserstadion,Daniel Siebert,Match Report,
Regular Season,29,Sat,2016-04-09,15:30 (08:30),Stuttgart,1–3,Bayern Munich,60000,Mercedes-Benz Arena,Bastian Dankert,Match Report,
Regular Season,29,Sat,2016-04-09,15:30 (08:30),Hamburger SV,1–2,Darmstadt 98,57000,Volksparkstadion,Peter Sippel,Match Report,
Regular Season,29,Sat,2016-04-09,18:30 (11:30),Wolfsburg,1–1,Mainz 05,27844,Volkswagen Arena,Günter Perl,Match Report,
Regular Season,29,Sun,2016-04-10,15:30 (08:30),Schalke 04,2–2,Dortmund,61670,Veltins-Arena,Felix Zwayer,Match Report,
Regular Season,29,Sun,2016-04-10,17:30 (10:30),Köln,0–2,Bayer,50000,RheinEnergieSTADION,Manuel Gräfe,Match Report,
,,,,,,,,,,,,
Regular Season,30,Fri,2016-04-15,20:30 (13:30),Hannover 96,2–0,M'gladbach,46196,HDI-Arena,Markus Schmidt,Match Report,
Regular Season,30,Sat,2016-04-16,15:30 (08:30),Werder Bremen,3–2,Wolfsburg,40557,Weserstadion,Wolfgang Stark,Match Report,
Regular Season,30,Sat,2016-04-16,15:30 (08:30),Darmstadt 98,2–0,Ingolstadt 04,15600,Jonathan-Heimes-Stadion am Böllenfalltor,Michael Weiner,Match Report,
Regular Season,30,Sat,2016-04-16,15:30 (08:30),Bayer,3–0,Eint Frankfurt,30210,BayArena,Deniz Aytekin,Match Report,
Regular Season,30,Sat,2016-04-16,15:30 (08:30),Augsburg,1–0,Stuttgart,30660,WWK Arena,Tobias Stieler,Match Report,
Regular Season,30,Sat,2016-04-16,15:30 (08:30),Hoffenheim,2–1,Hertha BSC,27745,PreZero Arena,Guido Winkmann,Match Report,
Regular Season,30,Sat,2016-04-16,18:30 (11:30),Bayern Munich,3–0,Schalke 04,75000,Allianz Arena,Tobias Welz,Match Report,
Regular Season,30,Sun,2016-04-17,15:30 (08:30),Dortmund,3–0,Hamburger SV,81359,Signal Iduna Park,Marco Fritz,Match Report,
Regular Season,30,Sun,2016-04-17,17:30 (10:30),Mainz 05,2–3,Köln,33275,Opel Arena,Peter Sippel,Match Report,
,,,,,,,,,,,,
Regular Season,31,Fri,2016-04-22,20:30 (13:30),Hamburger SV,2–1,Werder Bremen,57000,Volksparkstadion,Manuel Gräfe,Match Report,
Regular Season,31,Sat,2016-04-23,15:30 (08:30),Wolfsburg,0–2,Augsburg,27261,Volkswagen Arena,Knut Kircher,Match Report,
Regular Season,31,Sat,2016-04-23,15:30 (08:30),Hertha BSC,0–2,Bayern Munich,76233,Olympiastadion Berlin,Marco Fritz,Match Report,
Regular Season,31,Sat,2016-04-23,15:30 (08:30),Köln,4–1,Darmstadt 98,50000,RheinEnergieSTADION,Christian Dingert,Match Report,
Regular Season,31,Sat,2016-04-23,15:30 (08:30),Ingolstadt 04,2–2,Hannover 96,14831,Audi-Sportpark,Sascha Stegemann,Match Report,
Regular Season,31,Sat,2016-04-23,15:30 (08:30),Stuttgart,0–3,Dortmund,60000,Mercedes-Benz Arena,Daniel Siebert,Match Report,
Regular Season,31,Sat,2016-04-23,18:30 (11:30),Schalke 04,2–3,Bayer,62271,Veltins-Arena,Wolfgang Stark,Match Report,
Regular Season,31,Sun,2016-04-24,15:30 (08:30),M'gladbach,3–1,Hoffenheim,53144,Stadion im Borussia-Park,Robert Hartmann,Match Report,
Regular Season,31,Sun,2016-04-24,17:30 (10:30),Eint Frankfurt,2–1,Mainz 05,50300,Commerzbank-Arena,Felix Zwayer,Match Report,
,,,,,,,,,,,,
Regular Season,32,Fri,2016-04-29,20:30 (13:30),Augsburg,0–0,Köln,30144,WWK Arena,Tobias Welz,Match Report,
Regular Season,32,Sat,2016-04-30,15:30 (08:30),Hoffenheim,2–1,Ingolstadt 04,26561,PreZero Arena,Bastian Dankert,Match Report,
Regular Season,32,Sat,2016-04-30,15:30 (08:30),Darmstadt 98,1–2,Eint Frankfurt,14800,Jonathan-Heimes-Stadion am Böllenfalltor,Manuel Gräfe,Match Report,
Regular Season,32,Sat,2016-04-30,15:30 (08:30),Hannover 96,1–3,Schalke 04,46900,HDI-Arena,Günter Perl,Match Report,
Regular Season,32,Sat,2016-04-30,15:30 (08:30),Mainz 05,0–0,Hamburger SV,34000,Opel Arena,Guido Winkmann,Match Report,
Regular Season,32,Sat,2016-04-30,15:30 (08:30),Bayern Munich,1–1,M'gladbach,75000,Allianz Arena,Daniel Siebert,Match Report,
Regular Season,32,Sat,2016-04-30,15:30 (08:30),Dortmund,5–1,Wolfsburg,81359,Signal Iduna Park,Robert Hartmann,Match Report,
Regular Season,32,Sat,2016-04-30,18:30 (11:30),Bayer,2–1,Hertha BSC,30210,BayArena,Tobias Stieler,Match Report,
Regular Season,32,Mon,2016-05-02,20:15 (13:15),Werder Bremen,6–2,Stuttgart,41000,Weserstadion,Felix Brych,Match Report,
,,,,,,,,,,,,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),Hertha BSC,1–2,Darmstadt 98,60280,Olympiastadion Berlin,Felix Brych,Match Report,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),M'gladbach,2–1,Bayer,54010,Stadion im Borussia-Park,Bastian Dankert,Match Report,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),Hamburger SV,0–1,Wolfsburg,57000,Volksparkstadion,Benjamin Brand,Match Report,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),Ingolstadt 04,1–2,Bayern Munich,15617,Audi-Sportpark,Florian Meyer,Match Report,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),Hannover 96,1–0,Hoffenheim,38096,HDI-Arena,Wolfgang Stark,Match Report,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),Köln,0–0,Werder Bremen,50000,RheinEnergieSTADION,Felix Zwayer,Match Report,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),Stuttgart,1–3,Mainz 05,60000,Mercedes-Benz Arena,Deniz Aytekin,Match Report,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),Schalke 04,1–1,Augsburg,62271,Veltins-Arena,Christian Dingert,Match Report,
Regular Season,33,Sat,2016-05-07,15:30 (08:30),Eint Frankfurt,1–0,Dortmund,51500,Commerzbank-Arena,Daniel Siebert,Match Report,
,,,,,,,,,,,,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Wolfsburg,3–1,Stuttgart,30000,Volkswagen Arena,Manuel Gräfe,Match Report,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Hoffenheim,1–4,Schalke 04,30150,PreZero Arena,Felix Brych,Match Report,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Mainz 05,0–0,Hertha BSC,33800,Opel Arena,Sascha Stegemann,Match Report,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Darmstadt 98,0–2,M'gladbach,17000,Jonathan-Heimes-Stadion am Böllenfalltor,Peter Sippel,Match Report,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Bayer,3–2,Ingolstadt 04,29220,BayArena,Guido Winkmann,Match Report,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Augsburg,1–3,Hamburger SV,30660,WWK Arena,Florian Meyer,Match Report,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Dortmund,2–2,Köln,81359,Signal Iduna Park,Michael Weiner,Match Report,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Bayern Munich,3–1,Hannover 96,75000,Allianz Arena,Knut Kircher,Match Report,
Regular Season,34,Sat,2016-05-14,15:30 (08:30),Werder Bremen,1–0,Eint Frankfurt,42100,Weserstadion,Deniz Aytekin,Match Report,
,,,,,,,,,,,,
German 1/2 Relegation/Promotion Playoffs,,Thu,2016-05-19,20:30 (13:30),Eint Frankfurt,1–1,Nürnberg,51500,Commerzbank-Arena,,Match Report,Leg 1 of 2
German 1/2 Relegation/Promotion Playoffs,,Mon,2016-05-23,20:30 (13:30),Nürnberg,0–1,Eint Frankfurt,50000,Max-Morlock-Stadion,,Match Report,Leg 2 of 2; Eint Frankfurt won
