Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,4,Fri,2015-08-21,18:30 (11:30),Sandhausen,0–0,Heidenheim,5752,Hardtwaldstadion,Patrick Alt,Match Report,
Regular Season,4,Fri,2015-08-21,18:30 (11:30),Greuther Fürth,0–2,FSV Frankfurt,9245,Sportpark Ronhof Thomas Sommer,Jochen Drees,Match Report,
Regular Season,4,Sat,2015-08-22,13:00 (06:00),Karlsruher,2–0,MSV Duisburg,15135,Wildparkstadion,Florian Heft,Match Report,
Regular Season,4,Sat,2015-08-22,13:00 (06:00),Düsseldorf,1–2,Freiburg,27233,Merkur Spielarena,Harm Osmers,Match Report,
Regular Season,4,Sun,2015-08-23,13:30 (06:30),Bochum,2–1,Nürnberg,21131,Vonovia Ruhrstadion,Tobias Welz,Match Report,
Regular Season,4,Sun,2015-08-23,13:30 (06:30),RB Leipzig,0–1,St. Pauli,41795,Red Bull Arena,Bastian Dankert,Match Report,
Regular Season,4,Sun,2015-08-23,13:30 (06:30),1860 Munich,0–0,Union Berlin,20300,Allianz Arena,Thorsten Schriever,Match Report,
Regular Season,4,Mon,2015-08-24,20:15 (13:15),Kaiserslautern,1–0,Paderborn 07,27803,Fritz-Walter-Stadion,Benjamin Cortus,Match Report,
,,,,,,,,,,,,
Regular Season,5,Fri,2015-08-28,18:30 (11:30),Union Berlin,1–1,RB Leipzig,21283,Stadion An der Alten Försterei,Patrick Ittrich,Match Report,
Regular Season,5,Fri,2015-08-28,18:30 (11:30),Heidenheim,3–1,Kaiserslautern,14553,Voith-Arena,Benjamin Brand,Match Report,
Regular Season,5,Fri,2015-08-28,18:30 (11:30),Freiburg,4–1,Sandhausen,21900,Schwarzwald-Stadion,Christian Dietz,Match Report,
Regular Season,5,Sat,2015-08-29,13:00 (06:00),Paderborn 07,1–2,Arminia,15000,Benteler-Arena,Robert Hartmann,Match Report,
Regular Season,5,Sat,2015-08-29,13:00 (06:00),MSV Duisburg,2–2,Greuther Fürth,12695,Schauinsland-Reisen-Arena,Aarne Aarnink,Match Report,
Regular Season,5,Sun,2015-08-30,13:30 (06:30),FSV Frankfurt,1–0,St. Pauli,10217,Frankfurter Volksbank Stadion,Sören Storks,Match Report,
Regular Season,5,Sun,2015-08-30,13:30 (06:30),Braunschweig,6–0,Karlsruher,20630,Eintracht-Stadion,Tobias Stieler,Match Report,
Regular Season,5,Sun,2015-08-30,13:30 (06:30),Nürnberg,1–0,Düsseldorf,26379,Max-Morlock-Stadion,Christian Dingert,Match Report,
Regular Season,5,Mon,2015-08-31,20:15 (13:15),Bochum,1–0,1860 Munich,20776,Vonovia Ruhrstadion,Frank Willenborg,Match Report,
,,,,,,,,,,,,
Regular Season,6,Fri,2015-09-11,18:30 (11:30),RB Leipzig,2–0,Paderborn 07,25394,Red Bull Arena,Bibiana Steinhaus,Match Report,
Regular Season,6,Fri,2015-09-11,18:30 (11:30),Kaiserslautern,0–2,Freiburg,32834,Fritz-Walter-Stadion,Günter Perl,Match Report,
Regular Season,6,Fri,2015-09-11,18:30 (11:30),Sandhausen,1–1,Bochum,5495,Hardtwaldstadion,Wolfgang Stark,Match Report,
Regular Season,6,Sat,2015-09-12,13:00 (06:00),Arminia,0–0,Heidenheim,15791,SchücoArena,Florian Heft,Match Report,
Regular Season,6,Sat,2015-09-12,13:00 (06:00),Karlsruher,0–3,Union Berlin,14497,Wildparkstadion,Martin Thomsen,Match Report,
Regular Season,6,Sun,2015-09-13,13:30 (06:30),FSV Frankfurt,0–3,Braunschweig,5218,Frankfurter Volksbank Stadion,Timo Gerach,Match Report,
Regular Season,6,Sun,2015-09-13,13:30 (06:30),Greuther Fürth,3–2,Nürnberg,17200,Sportpark Ronhof Thomas Sommer,Felix Zwayer,Match Report,
Regular Season,6,Sun,2015-09-13,13:30 (06:30),Düsseldorf,3–0,1860 Munich,24970,Merkur Spielarena,Manuel Gräfe,Match Report,
Regular Season,6,Mon,2015-09-14,20:15 (13:15),St. Pauli,2–0,MSV Duisburg,29546,Millerntor-Stadion,René Rohde,Match Report,
,,,,,,,,,,,,
Regular Season,7,Fri,2015-09-18,18:30 (11:30),Freiburg,2–2,Arminia,22500,Schwarzwald-Stadion,Patrick Ittrich,Match Report,
Regular Season,7,Fri,2015-09-18,18:30 (11:30),Heidenheim,1–1,RB Leipzig,12486,Voith-Arena,Guido Winkmann,Match Report,
Regular Season,7,Fri,2015-09-18,18:30 (11:30),Bochum,1–1,Düsseldorf,27561,Vonovia Ruhrstadion,Sascha Stegemann,Match Report,
Regular Season,7,Sat,2015-09-19,13:00 (06:00),1860 Munich,1–1,Kaiserslautern,23500,Allianz Arena,Florian Meyer,Match Report,
Regular Season,7,Sat,2015-09-19,13:00 (06:00),Nürnberg,2–0,Sandhausen,23378,Max-Morlock-Stadion,Aarne Aarnink,Match Report,
Regular Season,7,Sat,2015-09-19,13:00 (06:00),Paderborn 07,2–0,Karlsruher,8427,Benteler-Arena,Robert Kampka,Match Report,
Regular Season,7,Sun,2015-09-20,13:30 (06:30),Braunschweig,0–0,St. Pauli,23050,Eintracht-Stadion,Benjamin Brand,Match Report,
Regular Season,7,Sun,2015-09-20,13:30 (06:30),Union Berlin,1–2,Greuther Fürth,19107,Stadion An der Alten Försterei,Sven Jablonski,Match Report,
Regular Season,7,Sun,2015-09-20,13:30 (06:30),MSV Duisburg,0–1,FSV Frankfurt,15124,Schauinsland-Reisen-Arena,Patrick Alt,Match Report,
,,,,,,,,,,,,
Regular Season,8,Tue,2015-09-22,17:30 (10:30),Karlsruher,1–1,Düsseldorf,12180,Wildparkstadion,Felix Brych,Match Report,
Regular Season,8,Tue,2015-09-22,17:30 (10:30),Kaiserslautern,0–3,Nürnberg,21459,Fritz-Walter-Stadion,René Rohde,Match Report,
Regular Season,8,Tue,2015-09-22,17:30 (10:30),Arminia,1–1,Bochum,16720,SchücoArena,Robert Hartmann,Match Report,
Regular Season,8,Tue,2015-09-22,17:30 (10:30),Sandhausen,1–1,1860 Munich,4664,Hardtwaldstadion,Timo Gerach,Match Report,
Regular Season,8,Wed,2015-09-23,17:30 (10:30),FSV Frankfurt,3–2,Union Berlin,5011,Frankfurter Volksbank Stadion,Thorben Siewer,Match Report,
Regular Season,8,Wed,2015-09-23,17:30 (10:30),St. Pauli,1–0,Heidenheim,29154,Millerntor-Stadion,Christian Dietz,Match Report,
Regular Season,8,Wed,2015-09-23,17:30 (10:30),MSV Duisburg,0–5,Braunschweig,12509,Schauinsland-Reisen-Arena,Martin Petersen,Match Report,
Regular Season,8,Wed,2015-09-23,17:30 (10:30),Greuther Fürth,3–0,Paderborn 07,8435,Sportpark Ronhof Thomas Sommer,Robert Schröder,Match Report,
Regular Season,8,Thu,2015-09-24,20:15 (13:15),RB Leipzig,1–1,Freiburg,25869,Red Bull Arena,Benjamin Cortus,Match Report,
,,,,,,,,,,,,
Regular Season,9,Fri,2015-09-25,18:30 (11:30),Düsseldorf,0–1,Sandhausen,21700,Merkur Spielarena,Robert Kampka,Match Report,
Regular Season,9,Fri,2015-09-25,18:30 (11:30),Bochum,1–2,Kaiserslautern,21164,Vonovia Ruhrstadion,Tobias Stieler,Match Report,
Regular Season,9,Fri,2015-09-25,18:30 (11:30),Nürnberg,2–2,Arminia,24184,Max-Morlock-Stadion,Martin Thomsen,Match Report,
Regular Season,9,Sat,2015-09-26,13:00 (06:00),Union Berlin,3–2,MSV Duisburg,18425,Stadion An der Alten Försterei,Sören Storks,Match Report,
Regular Season,9,Sat,2015-09-26,13:00 (06:00),Paderborn 07,0–0,St. Pauli,13102,Benteler-Arena,Harm Osmers,Match Report,
Regular Season,9,Sun,2015-09-27,13:30 (06:30),Heidenheim,1–1,Karlsruher,13152,Voith-Arena,Peter Sippel,Match Report,
Regular Season,9,Sun,2015-09-27,13:30 (06:30),1860 Munich,2–2,RB Leipzig,21600,Allianz Arena,Sven Jablonski,Match Report,
Regular Season,9,Sun,2015-09-27,13:30 (06:30),Freiburg,2–0,FSV Frankfurt,23300,Schwarzwald-Stadion,Bibiana Steinhaus,Match Report,
Regular Season,9,Mon,2015-09-28,20:15 (13:15),Braunschweig,0–1,Greuther Fürth,20142,Eintracht-Stadion,Patrick Ittrich,Match Report,
,,,,,,,,,,,,
Regular Season,10,Fri,2015-10-02,18:30 (11:30),FSV Frankfurt,0–4,Heidenheim,4124,Frankfurter Volksbank Stadion,Aarne Aarnink,Match Report,
Regular Season,10,Fri,2015-10-02,18:30 (11:30),Arminia,1–1,1860 Munich,16787,SchücoArena,Martin Petersen,Match Report,
Regular Season,10,Fri,2015-10-02,18:30 (11:30),Kaiserslautern,3–0,Düsseldorf,24763,Fritz-Walter-Stadion,Robert Hartmann,Match Report,
Regular Season,10,Sat,2015-10-03,13:00 (06:00),St. Pauli,1–3,Sandhausen,29546,Millerntor-Stadion,Benjamin Cortus,Match Report,
Regular Season,10,Sat,2015-10-03,13:00 (06:00),Greuther Fürth,0–5,Bochum,11745,Sportpark Ronhof Thomas Sommer,Daniel Siebert,Match Report,
Regular Season,10,Sun,2015-10-04,13:30 (06:30),Karlsruher,1–1,Freiburg,25297,Wildparkstadion,Wolfgang Stark,Match Report,
Regular Season,10,Sun,2015-10-04,13:30 (06:30),RB Leipzig,3–2,Nürnberg,28987,Red Bull Arena,Christian Dingert,Match Report,
Regular Season,10,Sun,2015-10-04,13:30 (06:30),Braunschweig,2–1,Union Berlin,22590,Eintracht-Stadion,Sascha Stegemann,Match Report,
Regular Season,10,Mon,2015-10-05,20:15 (13:15),MSV Duisburg,1–0,Paderborn 07,14667,Schauinsland-Reisen-Arena,Bastian Dankert,Match Report,
,,,,,,,,,,,,
Regular Season,11,Fri,2015-10-16,18:30 (11:30),Düsseldorf,1–0,Arminia,27303,Merkur Spielarena,Christian Dietz,Match Report,
Regular Season,11,Fri,2015-10-16,18:30 (11:30),Sandhausen,1–0,Kaiserslautern,9470,Hardtwaldstadion,Thorsten Schriever,Match Report,
Regular Season,11,Fri,2015-10-16,18:30 (11:30),Paderborn 07,2–0,Braunschweig,11952,Benteler-Arena,Manuel Gräfe,Match Report,
Regular Season,11,Sat,2015-10-17,13:00 (06:00),Union Berlin,3–3,St. Pauli,22012,Stadion An der Alten Försterei,Robert Schröder,Match Report,
Regular Season,11,Sat,2015-10-17,13:00 (06:00),Nürnberg,1–1,FSV Frankfurt,23798,Max-Morlock-Stadion,Florian Heft,Match Report,
Regular Season,11,Sun,2015-10-18,13:30 (06:30),Heidenheim,1–0,MSV Duisburg,12146,Voith-Arena,Thorben Siewer,Match Report,
Regular Season,11,Sun,2015-10-18,13:30 (06:30),Bochum,0–1,RB Leipzig,20704,Vonovia Ruhrstadion,Benjamin Brand,Match Report,
Regular Season,11,Sun,2015-10-18,13:30 (06:30),Freiburg,5–2,Greuther Fürth,22400,Schwarzwald-Stadion,Frank Willenborg,Match Report,
Regular Season,11,Mon,2015-10-19,20:15 (13:15),1860 Munich,0–1,Karlsruher,19800,Allianz Arena,Daniel Siebert,Match Report,
,,,,,,,,,,,,
Regular Season,12,Fri,2015-10-23,18:30 (11:30),RB Leipzig,2–1,Düsseldorf,24095,Red Bull Arena,Harm Osmers,Match Report,
Regular Season,12,Fri,2015-10-23,18:30 (11:30),FSV Frankfurt,3–2,Bochum,5341,Frankfurter Volksbank Stadion,Robert Kempter,Match Report,
Regular Season,12,Fri,2015-10-23,18:30 (11:30),Greuther Fürth,1–0,1860 Munich,12530,Sportpark Ronhof Thomas Sommer,Marco Fritz,Match Report,
Regular Season,12,Sat,2015-10-24,13:00 (06:00),Karlsruher,2–0,Kaiserslautern,22932,Wildparkstadion,Knut Kircher,Match Report,
Regular Season,12,Sat,2015-10-24,13:00 (06:00),Union Berlin,0–2,Paderborn 07,18521,Stadion An der Alten Försterei,Tobias Stieler,Match Report,
Regular Season,12,Sat,2015-10-24,13:00 (06:00),MSV Duisburg,0–0,Nürnberg,16418,Schauinsland-Reisen-Arena,Timo Gerach,Match Report,
Regular Season,12,Sun,2015-10-25,13:30 (07:30),Braunschweig,1–0,Heidenheim,20340,Eintracht-Stadion,Sven Jablonski,Match Report,
Regular Season,12,Sun,2015-10-25,13:30 (07:30),Arminia,0–0,Sandhausen,15535,SchücoArena,Patrick Alt,Match Report,
Regular Season,12,Sun,2015-10-25,13:30 (07:30),St. Pauli,1–0,Freiburg,29546,Millerntor-Stadion,Peter Sippel,Match Report,
,,,,,,,,,,,,
Regular Season,13,Fri,2015-10-30,18:30 (12:30),Düsseldorf,1–0,Greuther Fürth,21241,Merkur Spielarena,Martin Petersen,Match Report,
Regular Season,13,Fri,2015-10-30,18:30 (12:30),Bochum,1–1,St. Pauli,25914,Vonovia Ruhrstadion,Felix Zwayer,Match Report,
Regular Season,13,Fri,2015-10-30,18:30 (12:30),Kaiserslautern,0–2,Arminia,24184,Fritz-Walter-Stadion,Patrick Ittrich,Match Report,
Regular Season,13,Sat,2015-10-31,13:00 (07:00),Heidenheim,0–2,Union Berlin,12100,Voith-Arena,Sören Storks,Match Report,
Regular Season,13,Sat,2015-10-31,13:00 (07:00),Paderborn 07,1–1,FSV Frankfurt,9348,Benteler-Arena,René Rohde,Match Report,
Regular Season,13,Sun,2015-11-01,13:30 (06:30),Sandhausen,1–2,RB Leipzig,5811,Hardtwaldstadion,Guido Winkmann,Match Report,
Regular Season,13,Sun,2015-11-01,13:30 (06:30),1860 Munich,1–0,MSV Duisburg,17100,Allianz Arena,Bibiana Steinhaus,Match Report,
Regular Season,13,Sun,2015-11-01,13:30 (06:30),Freiburg,2–2,Braunschweig,23100,Schwarzwald-Stadion,Knut Kircher,Match Report,
Regular Season,13,Mon,2015-11-02,20:15 (13:15),Nürnberg,0–0,Karlsruher,25439,Max-Morlock-Stadion,Aarne Aarnink,Match Report,
,,,,,,,,,,,,
Regular Season,14,Fri,2015-11-06,18:30 (11:30),Karlsruher,3–0,Bochum,15600,Wildparkstadion,Peter Sippel,Match Report,
Regular Season,14,Fri,2015-11-06,18:30 (11:30),Greuther Fürth,0–0,Arminia,9110,Sportpark Ronhof Thomas Sommer,Florian Heft,Match Report,
Regular Season,14,Fri,2015-11-06,18:30 (11:30),FSV Frankfurt,0–1,Sandhausen,4084,Frankfurter Volksbank Stadion,Frank Willenborg,Match Report,
Regular Season,14,Sat,2015-11-07,13:00 (06:00),Union Berlin,3–3,Nürnberg,21552,Stadion An der Alten Försterei,Robert Kampka,Match Report,
Regular Season,14,Sat,2015-11-07,13:00 (06:00),MSV Duisburg,1–1,Freiburg,15311,Schauinsland-Reisen-Arena,Thorsten Schriever,Match Report,
Regular Season,14,Sun,2015-11-08,13:30 (06:30),RB Leipzig,0–2,Kaiserslautern,33598,Red Bull Arena,Manuel Gräfe,Match Report,
Regular Season,14,Sun,2015-11-08,13:30 (06:30),Braunschweig,0–0,1860 Munich,21435,Eintracht-Stadion,Thorben Siewer,Match Report,
Regular Season,14,Sun,2015-11-08,13:30 (06:30),Paderborn 07,1–1,Heidenheim,9488,Benteler-Arena,Günter Perl,Match Report,
Regular Season,14,Mon,2015-11-09,20:15 (13:15),St. Pauli,4–0,Düsseldorf,29017,Millerntor-Stadion,Florian Meyer,Match Report,
,,,,,,,,,,,,
Regular Season,15,Fri,2015-11-20,18:30 (11:30),Sandhausen,3–1,Karlsruher,10515,Hardtwaldstadion,Bastian Dankert,Match Report,
Regular Season,15,Fri,2015-11-20,18:30 (11:30),Düsseldorf,1–1,MSV Duisburg,34688,Merkur Spielarena,Patrick Ittrich,Match Report,
Regular Season,15,Fri,2015-11-20,18:30 (11:30),Bochum,1–1,Union Berlin,13590,Vonovia Ruhrstadion,Benjamin Cortus,Match Report,
Regular Season,15,Sat,2015-11-21,13:00 (06:00),1860 Munich,2–0,St. Pauli,30100,Allianz Arena,Jochen Drees,Match Report,
Regular Season,15,Sat,2015-11-21,13:00 (06:00),Arminia,0–1,RB Leipzig,18664,SchücoArena,Timo Gerach,Match Report,
Regular Season,15,Sun,2015-11-22,13:30 (06:30),Kaiserslautern,1–1,FSV Frankfurt,26501,Fritz-Walter-Stadion,Michael Weiner,Match Report,
Regular Season,15,Sun,2015-11-22,13:30 (06:30),Freiburg,4–1,Paderborn 07,22300,Schwarzwald-Stadion,Robert Schröder,Match Report,
Regular Season,15,Sun,2015-11-22,13:30 (06:30),Heidenheim,1–2,Greuther Fürth,11300,Voith-Arena,Harm Osmers,Match Report,
Regular Season,15,Mon,2015-11-23,20:15 (13:15),Nürnberg,2–1,Braunschweig,21561,Max-Morlock-Stadion,Christian Dingert,Match Report,
,,,,,,,,,,,,
Regular Season,16,Fri,2015-11-27,18:30 (11:30),Heidenheim,1–2,Freiburg,14500,Voith-Arena,Peter Sippel,Match Report,
Regular Season,16,Fri,2015-11-27,18:30 (11:30),Greuther Fürth,2–4,Kaiserslautern,9265,Sportpark Ronhof Thomas Sommer,Martin Petersen,Match Report,
Regular Season,16,Fri,2015-11-27,18:30 (11:30),Braunschweig,1–0,Bochum,21030,Eintracht-Stadion,Guido Winkmann,Match Report,
Regular Season,16,Sat,2015-11-28,13:00 (06:00),Union Berlin,1–1,Arminia,20314,Stadion An der Alten Försterei,Sven Jablonski,Match Report,
Regular Season,16,Sat,2015-11-28,13:00 (06:00),Paderborn 07,4–4,1860 Munich,10225,Benteler-Arena,Patrick Alt,Match Report,
Regular Season,16,Sun,2015-11-29,13:30 (06:30),St. Pauli,0–4,Nürnberg,29546,Millerntor-Stadion,Sören Storks,Match Report,
Regular Season,16,Sun,2015-11-29,13:30 (06:30),MSV Duisburg,3–0,Sandhausen,13454,Schauinsland-Reisen-Arena,Benjamin Brand,Match Report,
Regular Season,16,Sun,2015-11-29,13:30 (06:30),FSV Frankfurt,1–2,Düsseldorf,6049,Frankfurter Volksbank Stadion,Bibiana Steinhaus,Match Report,
Regular Season,16,Mon,2015-11-30,20:15 (13:15),Karlsruher,0–1,RB Leipzig,15575,Wildparkstadion,Robert Hartmann,Match Report,
,,,,,,,,,,,,
Regular Season,17,Fri,2015-12-04,18:30 (11:30),Nürnberg,2–1,Paderborn 07,25102,Max-Morlock-Stadion,Marco Fritz,Match Report,
Regular Season,17,Fri,2015-12-04,18:30 (11:30),1860 Munich,0–1,FSV Frankfurt,14100,Allianz Arena,Robert Kempter,Match Report,
Regular Season,17,Fri,2015-12-04,18:30 (11:30),Sandhausen,1–1,Greuther Fürth,4850,Hardtwaldstadion,Martin Thomsen,Match Report,
Regular Season,17,Sat,2015-12-05,13:00 (06:00),Freiburg,3–0,Union Berlin,24000,Schwarzwald-Stadion,Günter Perl,Match Report,
Regular Season,17,Sat,2015-12-05,13:00 (06:00),Arminia,2–1,Karlsruher,15413,SchücoArena,Aarne Aarnink,Match Report,
Regular Season,17,Sun,2015-12-06,13:30 (06:30),Bochum,1–1,Heidenheim,12774,Vonovia Ruhrstadion,Michael Weiner,Match Report,
Regular Season,17,Sun,2015-12-06,13:30 (06:30),RB Leipzig,4–2,MSV Duisburg,27477,Red Bull Arena,Peter Sippel,Match Report,
Regular Season,17,Sun,2015-12-06,13:30 (06:30),Kaiserslautern,1–2,St. Pauli,29352,Fritz-Walter-Stadion,Sascha Stegemann,Match Report,
Regular Season,17,Mon,2015-12-07,20:15 (13:15),Düsseldorf,1–0,Braunschweig,22757,Merkur Spielarena,Christian Dietz,Match Report,
,,,,,,,,,,,,
Regular Season,18,Fri,2015-12-11,18:30 (11:30),Bochum,4–0,Paderborn 07,11479,Vonovia Ruhrstadion,Christian Dietz,Match Report,
Regular Season,18,Fri,2015-12-11,18:30 (11:30),Sandhausen,0–2,Braunschweig,5345,Hardtwaldstadion,Benjamin Cortus,Match Report,
Regular Season,18,Fri,2015-12-11,18:30 (11:30),1860 Munich,1–3,Heidenheim,14300,Allianz Arena,Robert Schröder,Match Report,
Regular Season,18,Sat,2015-12-12,13:00 (06:00),Düsseldorf,0–3,Union Berlin,23461,Merkur Spielarena,Felix Brych,Match Report,
Regular Season,18,Sat,2015-12-12,13:00 (06:00),Karlsruher,1–0,Greuther Fürth,12396,Wildparkstadion,Sascha Stegemann,Match Report,
Regular Season,18,Sun,2015-12-13,13:30 (06:30),Nürnberg,2–1,Freiburg,28198,Max-Morlock-Stadion,Harm Osmers,Match Report,
Regular Season,18,Sun,2015-12-13,13:30 (06:30),RB Leipzig,3–1,FSV Frankfurt,19119,Red Bull Arena,Martin Petersen,Match Report,
Regular Season,18,Sun,2015-12-13,13:30 (06:30),Kaiserslautern,2–0,MSV Duisburg,22277,Fritz-Walter-Stadion,Knut Kircher,Match Report,
Regular Season,18,Mon,2015-12-14,20:15 (13:15),Arminia,0–0,St. Pauli,19012,SchücoArena,Benjamin Brand,Match Report,
,,,,,,,,,,,,
Regular Season,19,Fri,2015-12-18,18:30 (11:30),St. Pauli,1–2,Karlsruher,29546,Millerntor-Stadion,Michael Weiner,Match Report,
Regular Season,19,Fri,2015-12-18,18:30 (11:30),Union Berlin,1–0,Sandhausen,18026,Stadion An der Alten Försterei,Frank Willenborg,Match Report,
Regular Season,19,Fri,2015-12-18,18:30 (11:30),FSV Frankfurt,1–2,Arminia,5652,Frankfurter Volksbank Stadion,Patrick Alt,Match Report,
Regular Season,19,Sat,2015-12-19,13:00 (06:00),Heidenheim,0–3,Nürnberg,14800,Voith-Arena,Florian Meyer,Match Report,
Regular Season,19,Sat,2015-12-19,13:00 (06:00),Greuther Fürth,1–2,RB Leipzig,10070,Sportpark Ronhof Thomas Sommer,Christian Dingert,Match Report,
Regular Season,19,Sun,2015-12-20,13:30 (06:30),MSV Duisburg,0–0,Bochum,22351,Schauinsland-Reisen-Arena,Robert Hartmann,Match Report,
Regular Season,19,Sun,2015-12-20,13:30 (06:30),Braunschweig,1–1,Kaiserslautern,22333,Eintracht-Stadion,Martin Thomsen,Match Report,
Regular Season,19,Sun,2015-12-20,13:30 (06:30),Freiburg,3–0,1860 Munich,24000,Schwarzwald-Stadion,Tobias Stieler,Match Report,
Regular Season,19,Mon,2015-12-21,20:00 (13:00),Paderborn 07,0–0,Düsseldorf,14839,Benteler-Arena,Daniel Siebert,Match Report,
,,,,,,,,,,,,
Regular Season,20,Fri,2016-02-05,18:30 (11:30),Sandhausen,1–0,Paderborn 07,4741,Hardtwaldstadion,Florian Heft,Match Report,
Regular Season,20,Fri,2016-02-05,18:30 (11:30),Kaiserslautern,2–2,Union Berlin,23829,Fritz-Walter-Stadion,Martin Petersen,Match Report,
Regular Season,20,Fri,2016-02-05,18:30 (11:30),Bochum,2–0,Freiburg,18245,Vonovia Ruhrstadion,Robert Kampka,Match Report,
Regular Season,20,Sat,2016-02-06,13:00 (06:00),Düsseldorf,0–1,Heidenheim,24267,Merkur Spielarena,Günter Perl,Match Report,
Regular Season,20,Sat,2016-02-06,13:00 (06:00),1860 Munich,0–1,Nürnberg,51200,Allianz Arena,Thorsten Schriever,Match Report,
Regular Season,20,Sun,2016-02-07,13:30 (06:30),Greuther Fürth,0–2,St. Pauli,12055,Sportpark Ronhof Thomas Sommer,Manuel Gräfe,Match Report,
Regular Season,20,Sun,2016-02-07,13:30 (06:30),RB Leipzig,2–0,Braunschweig,28112,Red Bull Arena,Felix Zwayer,Match Report,
Regular Season,20,Sun,2016-02-07,13:30 (06:30),Karlsruher,1–1,FSV Frankfurt,12839,Wildparkstadion,René Rohde,Match Report,
