Round,Wk,Day,Date,Time,Home,Score,Away,Attendance,Venue,Referee,Match Report,Notes
Regular Season,4,Sun,2016-09-11,13:30 (06:30),Hannover 96,0–2,Dynamo Dres,39200,HDI-Arena,Sören Storks,Match Report,
Regular Season,4,Sun,2016-09-11,13:30 (06:30),Düsseldorf,1–1,Greuther Fürth,25866,Merkur Spielarena,Robert Kampka,Match Report,
Regular Season,4,Mon,2016-09-12,20:15 (13:15),Nürnberg,1–2,1860 Munich,30635,Max-Morlock-Stadion,Bastian Dankert,Match Report,
,,,,,,,,,,,,
Regular Season,5,Fri,2016-09-16,18:30 (11:30),1860 Munich,1–2,Union Berlin,19300,Allianz Arena,Florian Heft,Match Report,
Regular Season,5,Fri,2016-09-16,18:30 (11:30),Bochum,5–4,Nürnberg,16050,Vonovia Ruhrstadion,Lasse Koslowski,Match Report,
Regular Season,5,Fri,2016-09-16,18:30 (11:30),Greuther Fürth,0–3,W'burg Kickers,10510,Sportpark Ronhof Thomas Sommer,Martin Thomsen,Match Report,
Regular Season,5,Sat,2016-09-17,13:00 (06:00),Kaiserslautern,0–1,Stuttgart,45761,Fritz-Walter-Stadion,Guido Winkmann,Match Report,
Regular Season,5,Sat,2016-09-17,13:00 (06:00),Heidenheim,2–0,Düsseldorf,11100,Voith-Arena,Harm Osmers,Match Report,
Regular Season,5,Sat,2016-09-17,13:00 (06:00),Braunschweig,2–1,Sandhausen,19967,Eintracht-Stadion,Benjamin Cortus,Match Report,
Regular Season,5,Sun,2016-09-18,13:30 (06:30),Karlsruher,1–1,St. Pauli,14686,Wildparkstadion,Robert Hartmann,Match Report,
Regular Season,5,Sun,2016-09-18,13:30 (06:30),Dynamo Dres,0–3,Erzgebirge Aue,30274,DDV-Stadion,Sascha Stegemann,Match Report,
Regular Season,5,Sun,2016-09-18,13:30 (06:30),Arminia,3–3,Hannover 96,25138,SchücoArena,Martin Petersen,Match Report,
,,,,,,,,,,,,
Regular Season,6,Tue,2016-09-20,17:30 (10:30),Sandhausen,0–0,Heidenheim,5198,Hardtwaldstadion,Aarne Aarnink,Match Report,
Regular Season,6,Tue,2016-09-20,17:30 (10:30),Nürnberg,1–2,Greuther Fürth,32362,Max-Morlock-Stadion,Tobias Stieler,Match Report,
Regular Season,6,Tue,2016-09-20,17:30 (10:30),Düsseldorf,3–0,Bochum,22688,Merkur Spielarena,Florian Badstübner,Match Report,
Regular Season,6,Tue,2016-09-20,17:30 (10:30),Stuttgart,2–0,Braunschweig,36800,Mercedes-Benz Arena,Christian Dingert,Match Report,
Regular Season,6,Wed,2016-09-21,17:30 (10:30),Hannover 96,1–0,Karlsruher,31700,HDI-Arena,Christian Dietz,Match Report,
Regular Season,6,Wed,2016-09-21,17:30 (10:30),W'burg Kickers,0–1,Union Berlin,10148,flyeralarm Arena,Matthias Jöllenbeck,Match Report,
Regular Season,6,Wed,2016-09-21,17:30 (10:30),Kaiserslautern,3–0,Dynamo Dres,19606,Fritz-Walter-Stadion,Robert Schröder,Match Report,
Regular Season,6,Wed,2016-09-21,17:30 (10:30),Erzgebirge Aue,1–1,Arminia,7200,Sparkassen-Erzgebirgsstadion,Benedikt Kempkes,Match Report,
Regular Season,6,Thu,2016-09-22,20:15 (13:15),St. Pauli,2–2,1860 Munich,29000,Millerntor-Stadion,Robert Kampka,Match Report,
,,,,,,,,,,,,
Regular Season,7,Fri,2016-09-23,18:30 (11:30),Braunschweig,2–1,Düsseldorf,21555,Eintracht-Stadion,Sven Jablonski,Match Report,
Regular Season,7,Fri,2016-09-23,18:30 (11:30),Greuther Fürth,1–1,Sandhausen,6930,Sportpark Ronhof Thomas Sommer,Frank Willenborg,Match Report,
Regular Season,7,Fri,2016-09-23,18:30 (11:30),Bochum,1–1,Stuttgart,22014,Vonovia Ruhrstadion,Daniel Siebert,Match Report,
Regular Season,7,Sat,2016-09-24,13:00 (06:00),Karlsruher,2–0,Erzgebirge Aue,10919,Wildparkstadion,Sören Storks,Match Report,
Regular Season,7,Sat,2016-09-24,13:00 (06:00),Heidenheim,3–0,Kaiserslautern,12000,Voith-Arena,Christof Günsch,Match Report,
Regular Season,7,Sun,2016-09-25,13:30 (06:30),Dynamo Dres,2–2,W'burg Kickers,27710,DDV-Stadion,Patrick Ittrich,Match Report,
Regular Season,7,Sun,2016-09-25,13:30 (06:30),1860 Munich,0–2,Hannover 96,26100,Allianz Arena,Timo Gerach,Match Report,
Regular Season,7,Sun,2016-09-25,13:30 (06:30),Arminia,1–3,Nürnberg,16671,SchücoArena,Markus Schmidt,Match Report,
Regular Season,7,Mon,2016-09-26,20:15 (13:15),Union Berlin,2–0,St. Pauli,22012,Stadion An der Alten Försterei,Harm Osmers,Match Report,
,,,,,,,,,,,,
Regular Season,8,Fri,2016-09-30,18:30 (11:30),Sandhausen,2–0,Dynamo Dres,5754,Hardtwaldstadion,Günter Perl,Match Report,
Regular Season,8,Fri,2016-09-30,18:30 (11:30),Nürnberg,2–0,Union Berlin,24465,Max-Morlock-Stadion,Daniel Schlager,Match Report,
Regular Season,8,Fri,2016-09-30,18:30 (11:30),Erzgebirge Aue,2–4,Bochum,7300,Sparkassen-Erzgebirgsstadion,Martin Thomsen,Match Report,
Regular Season,8,Sat,2016-10-01,13:00 (06:00),Düsseldorf,1–1,Karlsruher,23741,Merkur Spielarena,Bibiana Steinhaus,Match Report,
Regular Season,8,Sat,2016-10-01,13:00 (06:00),Hannover 96,2–0,St. Pauli,49000,HDI-Arena,Felix Brych,Match Report,
Regular Season,8,Sun,2016-10-02,13:30 (06:30),W'burg Kickers,2–0,1860 Munich,12475,flyeralarm Arena,Martin Petersen,Match Report,
Regular Season,8,Sun,2016-10-02,13:30 (06:30),Kaiserslautern,0–0,Arminia,21645,Fritz-Walter-Stadion,Frank Willenborg,Match Report,
Regular Season,8,Sun,2016-10-02,13:30 (06:30),Heidenheim,1–1,Braunschweig,12500,Voith-Arena,Thorben Siewer,Match Report,
Regular Season,8,Mon,2016-10-03,20:15 (13:15),Stuttgart,4–0,Greuther Fürth,38150,Mercedes-Benz Arena,René Rohde,Match Report,
,,,,,,,,,,,,
Regular Season,9,Fri,2016-10-14,18:30 (11:30),Bochum,2–2,Sandhausen,13424,Vonovia Ruhrstadion,Manuel Gräfe,Match Report,
Regular Season,9,Fri,2016-10-14,18:30 (11:30),St. Pauli,1–2,Erzgebirge Aue,29075,Millerntor-Stadion,Jochen Drees,Match Report,
Regular Season,9,Fri,2016-10-14,18:30 (11:30),Arminia,0–1,W'burg Kickers,14102,SchücoArena,Patrick Alt,Match Report,
Regular Season,9,Sat,2016-10-15,13:00 (06:00),Dynamo Dres,5–0,Stuttgart,29906,DDV-Stadion,Benjamin Cortus,Match Report,
Regular Season,9,Sat,2016-10-15,13:00 (06:00),Greuther Fürth,0–2,Heidenheim,7325,Sportpark Ronhof Thomas Sommer,Alexander Sather,Match Report,
Regular Season,9,Sun,2016-10-16,13:30 (06:30),Union Berlin,2–1,Hannover 96,22012,Stadion An der Alten Försterei,Robert Hartmann,Match Report,
Regular Season,9,Sun,2016-10-16,13:30 (06:30),1860 Munich,1–3,Düsseldorf,21800,Allianz Arena,Lasse Koslowski,Match Report,
Regular Season,9,Sun,2016-10-16,13:30 (06:30),Karlsruher,0–3,Nürnberg,16065,Wildparkstadion,Felix Zwayer,Match Report,
Regular Season,9,Mon,2016-10-17,20:15 (13:15),Braunschweig,1–0,Kaiserslautern,20790,Eintracht-Stadion,Markus Schmidt,Match Report,
,,,,,,,,,,,,
Regular Season,10,Fri,2016-10-21,18:30 (11:30),W'burg Kickers,0–2,Karlsruher,11054,flyeralarm Arena,Robert Kempter,Match Report,
Regular Season,10,Fri,2016-10-21,18:30 (11:30),Düsseldorf,4–0,Arminia,24153,Merkur Spielarena,Christian Dietz,Match Report,
Regular Season,10,Fri,2016-10-21,18:30 (11:30),Stuttgart,2–1,1860 Munich,55100,Mercedes-Benz Arena,Aarne Aarnink,Match Report,
Regular Season,10,Sat,2016-10-22,13:00 (06:00),Heidenheim,0–0,Dynamo Dres,13200,Voith-Arena,Deniz Aytekin,Match Report,
Regular Season,10,Sat,2016-10-22,13:00 (06:00),Sandhausen,3–0,St. Pauli,6653,Hardtwaldstadion,Florian Badstübner,Match Report,
Regular Season,10,Sun,2016-10-23,13:30 (06:30),Braunschweig,1–0,Greuther Fürth,20900,Eintracht-Stadion,Patrick Ittrich,Match Report,
Regular Season,10,Sun,2016-10-23,13:30 (06:30),Erzgebirge Aue,1–3,Union Berlin,10000,Sparkassen-Erzgebirgsstadion,Benjamin Brand,Match Report,
Regular Season,10,Sun,2016-10-23,13:30 (06:30),Nürnberg,2–0,Hannover 96,27387,Max-Morlock-Stadion,Matthias Jöllenbeck,Match Report,
Regular Season,10,Mon,2016-10-24,20:15 (13:15),Kaiserslautern,3–0,Bochum,18056,Fritz-Walter-Stadion,Felix Brych,Match Report,
,,,,,,,,,,,,
Regular Season,11,Fri,2016-10-28,18:30 (11:30),Arminia,1–0,Sandhausen,13241,SchücoArena,Florian Heft,Match Report,
Regular Season,11,Fri,2016-10-28,18:30 (11:30),1860 Munich,6–2,Erzgebirge Aue,16600,Allianz Arena,Thorben Siewer,Match Report,
Regular Season,11,Fri,2016-10-28,18:30 (11:30),Dynamo Dres,3–2,Braunschweig,29097,DDV-Stadion,Daniel Siebert,Match Report,
Regular Season,11,Sat,2016-10-29,13:00 (06:00),Union Berlin,0–1,Düsseldorf,21195,Stadion An der Alten Försterei,Patrick Alt,Match Report,
Regular Season,11,Sat,2016-10-29,13:00 (06:00),Greuther Fürth,0–1,Kaiserslautern,8490,Sportpark Ronhof Thomas Sommer,Marco Fritz,Match Report,
Regular Season,11,Sun,2016-10-30,13:30 (07:30),Bochum,2–1,Heidenheim,14729,Vonovia Ruhrstadion,René Rohde,Match Report,
Regular Season,11,Sun,2016-10-30,13:30 (07:30),Hannover 96,3–1,W'burg Kickers,31200,HDI-Arena,Martin Thomsen,Match Report,
Regular Season,11,Sun,2016-10-30,13:30 (07:30),Karlsruher,1–3,Stuttgart,27930,Wildparkstadion,Sascha Stegemann,Match Report,
Regular Season,11,Mon,2016-10-31,20:15 (14:15),St. Pauli,1–1,Nürnberg,29546,Millerntor-Stadion,Harm Osmers,Match Report,
,,,,,,,,,,,,
Regular Season,12,Fri,2016-11-04,18:30 (12:30),Erzgebirge Aue,1–2,Nürnberg,9000,Sparkassen-Erzgebirgsstadion,Benedikt Kempkes,Match Report,
Regular Season,12,Fri,2016-11-04,18:30 (12:30),Düsseldorf,0–3,Dynamo Dres,31167,Merkur Spielarena,Robert Schröder,Match Report,
Regular Season,12,Fri,2016-11-04,18:30 (12:30),Heidenheim,2–1,Karlsruher,13700,Voith-Arena,Sven Jablonski,Match Report,
Regular Season,12,Sat,2016-11-05,13:00 (07:00),Kaiserslautern,1–0,Union Berlin,21446,Fritz-Walter-Stadion,Sören Storks,Match Report,
Regular Season,12,Sat,2016-11-05,13:00 (07:00),Greuther Fürth,2–1,Bochum,7125,Sportpark Ronhof Thomas Sommer,Daniel Schlager,Match Report,
Regular Season,12,Sun,2016-11-06,13:30 (06:30),Stuttgart,3–1,Arminia,55160,Mercedes-Benz Arena,Patrick Ittrich,Match Report,
Regular Season,12,Sun,2016-11-06,13:30 (06:30),Sandhausen,3–2,1860 Munich,5435,Hardtwaldstadion,Robert Kampka,Match Report,
Regular Season,12,Sun,2016-11-06,13:30 (06:30),Braunschweig,2–2,Hannover 96,23000,Eintracht-Stadion,Felix Zwayer,Match Report,
Regular Season,12,Mon,2016-11-07,20:15 (13:15),W'burg Kickers,1–0,St. Pauli,13080,flyeralarm Arena,Guido Winkmann,Match Report,
,,,,,,,,,,,,
Regular Season,13,Fri,2016-11-18,18:30 (11:30),Bochum,1–1,Braunschweig,17488,Vonovia Ruhrstadion,Christian Dietz,Match Report,
Regular Season,13,Fri,2016-11-18,18:30 (11:30),Arminia,2–1,Heidenheim,13688,SchücoArena,Florian Badstübner,Match Report,
Regular Season,13,Fri,2016-11-18,18:30 (11:30),Nürnberg,2–2,W'burg Kickers,37673,Max-Morlock-Stadion,Timo Gerach,Match Report,
Regular Season,13,Sat,2016-11-19,13:00 (06:00),Hannover 96,2–0,Erzgebirge Aue,31100,HDI-Arena,Christof Günsch,Match Report,
Regular Season,13,Sat,2016-11-19,13:00 (06:00),Karlsruher,1–3,Sandhausen,11030,Wildparkstadion,Wolfgang Stark,Match Report,
Regular Season,13,Sun,2016-11-20,13:30 (06:30),Union Berlin,1–1,Stuttgart,22012,Stadion An der Alten Försterei,Deniz Aytekin,Match Report,
Regular Season,13,Sun,2016-11-20,13:30 (06:30),St. Pauli,0–1,Düsseldorf,29546,Millerntor-Stadion,Daniel Siebert,Match Report,
Regular Season,13,Sun,2016-11-20,13:30 (06:30),Dynamo Dres,2–1,Greuther Fürth,28097,DDV-Stadion,Martin Petersen,Match Report,
Regular Season,13,Mon,2016-11-21,20:15 (13:15),1860 Munich,1–1,Kaiserslautern,17600,Allianz Arena,Bibiana Steinhaus,Match Report,
,,,,,,,,,,,,
Regular Season,14,Fri,2016-11-25,18:30 (11:30),Düsseldorf,2–2,Hannover 96,28122,Merkur Spielarena,Robert Kempter,Match Report,
Regular Season,14,Fri,2016-11-25,18:30 (11:30),Greuther Fürth,2–1,Arminia,7305,Sportpark Ronhof Thomas Sommer,Benedikt Kempkes,Match Report,
Regular Season,14,Fri,2016-11-25,18:30 (11:30),W'burg Kickers,1–1,Erzgebirge Aue,9138,flyeralarm Arena,Matthias Jöllenbeck,Match Report,
Regular Season,14,Sat,2016-11-26,13:00 (06:00),Dynamo Dres,2–2,Bochum,27372,DDV-Stadion,Sascha Stegemann,Match Report,
Regular Season,14,Sat,2016-11-26,13:00 (06:00),Heidenheim,2–0,St. Pauli,13000,Voith-Arena,Benjamin Cortus,Match Report,
Regular Season,14,Sun,2016-11-27,13:30 (06:30),Kaiserslautern,0–0,Karlsruher,28487,Fritz-Walter-Stadion,Günter Perl,Match Report,
Regular Season,14,Sun,2016-11-27,13:30 (06:30),Sandhausen,0–1,Union Berlin,5185,Hardtwaldstadion,Alexander Sather,Match Report,
Regular Season,14,Sun,2016-11-27,13:30 (06:30),Braunschweig,2–1,1860 Munich,20850,Eintracht-Stadion,Patrick Alt,Match Report,
Regular Season,14,Mon,2016-11-28,20:15 (13:15),Stuttgart,3–1,Nürnberg,42053,Mercedes-Benz Arena,Jochen Drees,Match Report,
,,,,,,,,,,,,
Regular Season,15,Fri,2016-12-02,18:30 (11:30),Hannover 96,3–2,Heidenheim,28500,HDI-Arena,Thorben Siewer,Match Report,
Regular Season,15,Fri,2016-12-02,18:30 (11:30),St. Pauli,0–0,Kaiserslautern,29037,Millerntor-Stadion,Robert Hartmann,Match Report,
Regular Season,15,Fri,2016-12-02,18:30 (11:30),Karlsruher,1–2,Greuther Fürth,10575,Wildparkstadion,Aarne Aarnink,Match Report,
Regular Season,15,Sat,2016-12-03,13:00 (06:00),1860 Munich,1–0,Dynamo Dres,43400,Allianz Arena,Sören Storks,Match Report,
Regular Season,15,Sat,2016-12-03,13:00 (06:00),Nürnberg,1–3,Sandhausen,25250,Max-Morlock-Stadion,Martin Thomsen,Match Report,
Regular Season,15,Sun,2016-12-04,13:30 (06:30),Arminia,1–0,Bochum,17479,SchücoArena,Harm Osmers,Match Report,
Regular Season,15,Sun,2016-12-04,13:30 (06:30),Erzgebirge Aue,0–4,Stuttgart,10000,Sparkassen-Erzgebirgsstadion,Sven Jablonski,Match Report,
Regular Season,15,Sun,2016-12-04,13:30 (06:30),W'burg Kickers,0–0,Düsseldorf,10207,flyeralarm Arena,Florian Heft,Match Report,
Regular Season,15,Mon,2016-12-05,20:15 (13:15),Union Berlin,2–0,Braunschweig,20312,Stadion An der Alten Försterei,Christian Dingert,Match Report,
,,,,,,,,,,,,
Regular Season,16,Fri,2016-12-09,18:30 (11:30),Dynamo Dres,0–0,Karlsruher,27612,DDV-Stadion,Christof Günsch,Match Report,
Regular Season,16,Fri,2016-12-09,18:30 (11:30),Heidenheim,3–0,Union Berlin,12300,Voith-Arena,Robert Schröder,Match Report,
Regular Season,16,Fri,2016-12-09,18:30 (11:30),Düsseldorf,0–2,Nürnberg,25739,Merkur Spielarena,René Rohde,Match Report,
Regular Season,16,Sat,2016-12-10,13:00 (06:00),Kaiserslautern,0–0,Erzgebirge Aue,21463,Fritz-Walter-Stadion,Benjamin Brand,Match Report,
Regular Season,16,Sat,2016-12-10,13:00 (06:00),Bochum,1–0,1860 Munich,15239,Vonovia Ruhrstadion,Benedikt Kempkes,Match Report,
Regular Season,16,Sun,2016-12-11,13:30 (06:30),Braunschweig,3–2,Arminia,20760,Eintracht-Stadion,Robert Kampka,Match Report,
Regular Season,16,Sun,2016-12-11,13:30 (06:30),Greuther Fürth,0–2,St. Pauli,10015,Sportpark Ronhof Thomas Sommer,Frank Willenborg,Match Report,
Regular Season,16,Sun,2016-12-11,13:30 (06:30),Sandhausen,0–0,W'burg Kickers,4737,Hardtwaldstadion,Patrick Alt,Match Report,
Regular Season,16,Mon,2016-12-12,20:15 (13:15),Stuttgart,1–2,Hannover 96,47125,Mercedes-Benz Arena,Felix Brych,Match Report,
,,,,,,,,,,,,
Regular Season,17,Fri,2016-12-16,18:30 (11:30),Union Berlin,1–1,Greuther Fürth,19228,Stadion An der Alten Försterei,Bibiana Steinhaus,Match Report,
Regular Season,17,Fri,2016-12-16,18:30 (11:30),1860 Munich,1–1,Heidenheim,15300,Allianz Arena,Robert Kempter,Match Report,
Regular Season,17,Fri,2016-12-16,18:30 (11:30),Erzgebirge Aue,0–0,Düsseldorf,7050,Sparkassen-Erzgebirgsstadion,Martin Petersen,Match Report,
Regular Season,17,Sat,2016-12-17,13:00 (06:00),Karlsruher,0–0,Braunschweig,12096,Wildparkstadion,Florian Badstübner,Match Report,
Regular Season,17,Sat,2016-12-17,13:00 (06:00),St. Pauli,1–1,Bochum,29546,Millerntor-Stadion,Felix Zwayer,Match Report,
Regular Season,17,Sun,2016-12-18,13:30 (06:30),W'burg Kickers,3–0,Stuttgart,12475,flyeralarm Arena,Lasse Koslowski,Match Report,
Regular Season,17,Sun,2016-12-18,13:30 (06:30),Hannover 96,0–0,Sandhausen,30296,HDI-Arena,Christian Dingert,Match Report,
Regular Season,17,Sun,2016-12-18,13:30 (06:30),Arminia,1–2,Dynamo Dres,18310,SchücoArena,Matthias Jöllenbeck,Match Report,
Regular Season,17,Mon,2016-12-19,20:15 (13:15),Nürnberg,2–1,Kaiserslautern,24406,Max-Morlock-Stadion,Markus Schmidt,Match Report,
,,,,,,,,,,,,
Regular Season,18,Fri,2017-01-27,18:30 (11:30),1860 Munich,2–1,Greuther Fürth,15800,Allianz Arena,Sven Jablonski,Match Report,
Regular Season,18,Fri,2017-01-27,18:30 (11:30),Düsseldorf,0–3,Sandhausen,19317,Merkur Spielarena,Lasse Koslowski,Match Report,
Regular Season,18,Fri,2017-01-27,18:30 (11:30),Union Berlin,2–1,Bochum,19130,Stadion An der Alten Försterei,Patrick Ittrich,Match Report,
Regular Season,18,Sat,2017-01-28,13:00 (06:00),Erzgebirge Aue,2–1,Heidenheim,6300,Sparkassen-Erzgebirgsstadion,Florian Badstübner,Match Report,
Regular Season,18,Sat,2017-01-28,13:00 (06:00),W'burg Kickers,1–1,Braunschweig,10152,flyeralarm Arena,Daniel Schlager,Match Report,
Regular Season,18,Sun,2017-01-29,13:30 (06:30),Karlsruher,3–2,Arminia,13145,Wildparkstadion,Alexander Sather,Match Report,
Regular Season,18,Sun,2017-01-29,13:30 (06:30),Nürnberg,1–2,Dynamo Dres,35984,Max-Morlock-Stadion,Florian Heft,Match Report,
Regular Season,18,Sun,2017-01-29,13:30 (06:30),St. Pauli,0–1,Stuttgart,29546,Millerntor-Stadion,Robert Schröder,Match Report,
Regular Season,18,Mon,2017-01-30,20:15 (13:15),Hannover 96,1–0,Kaiserslautern,28800,HDI-Arena,Benjamin Cortus,Match Report,
,,,,,,,,,,,,
Regular Season,19,Fri,2017-02-03,18:30 (11:30),Kaiserslautern,1–0,W'burg Kickers,19943,Fritz-Walter-Stadion,Sören Storks,Match Report,
Regular Season,19,Fri,2017-02-03,18:30 (11:30),Greuther Fürth,4–1,Hannover 96,8465,Sportpark Ronhof Thomas Sommer,Robert Kempter,Match Report,
Regular Season,19,Fri,2017-02-03,18:30 (11:30),Arminia,2–1,1860 Munich,16247,SchücoArena,Bastian Dankert,Match Report,
Regular Season,19,Sat,2017-02-04,13:00 (06:00),Heidenheim,2–3,Nürnberg,13300,Voith-Arena,Aarne Aarnink,Match Report,
Regular Season,19,Sat,2017-02-04,13:00 (06:00),Sandhausen,2–0,Erzgebirge Aue,4783,Hardtwaldstadion,Christof Günsch,Match Report,
Regular Season,19,Sun,2017-02-05,13:30 (06:30),Dynamo Dres,0–0,Union Berlin,30153,DDV-Stadion,Benjamin Brand,Match Report,
Regular Season,19,Sun,2017-02-05,13:30 (06:30),Bochum,1–1,Karlsruher,15294,Vonovia Ruhrstadion,Bibiana Steinhaus,Match Report,
Regular Season,19,Sun,2017-02-05,13:30 (06:30),Braunschweig,1–2,St. Pauli,22775,Eintracht-Stadion,Christian Dietz,Match Report,
Regular Season,19,Mon,2017-02-06,20:15 (13:15),Stuttgart,2–0,Düsseldorf,38200,Mercedes-Benz Arena,Felix Zwayer,Match Report,
,,,,,,,,,,,,
Regular Season,20,Fri,2017-02-10,18:30 (11:30),Düsseldorf,1–1,Kaiserslautern,21867,Merkur Spielarena,Daniel Schlager,Match Report,
Regular Season,20,Fri,2017-02-10,18:30 (11:30),Nürnberg,1–1,Braunschweig,23152,Max-Morlock-Stadion,Marco Fritz,Match Report,
Regular Season,20,Fri,2017-02-10,18:30 (11:30),Erzgebirge Aue,0–0,Greuther Fürth,6500,Sparkassen-Erzgebirgsstadion,Matthias Jöllenbeck,Match Report,
Regular Season,20,Sat,2017-02-11,13:00 (06:00),W'burg Kickers,0–2,Heidenheim,8569,flyeralarm Arena,Benedikt Kempkes,Match Report,
Regular Season,20,Sat,2017-02-11,13:00 (06:00),1860 Munich,2–1,Karlsruher,18100,Allianz Arena,Martin Thomsen,Match Report,
Regular Season,20,Sun,2017-02-12,13:30 (06:30),St. Pauli,2–0,Dynamo Dres,29546,Millerntor-Stadion,Deniz Aytekin,Match Report,
Regular Season,20,Sun,2017-02-12,13:30 (06:30),Stuttgart,2–1,Sandhausen,44560,Mercedes-Benz Arena,René Rohde,Match Report,
